player_id,username,email,nickname,level,total_games,wins,losses,current_rating,created_at
257,pgim,munyeonghyi@example.org,미영,1,13,260,219,2051,2024-12-09
57,gimyeongmi,junyeongna@example.com,수진,30,12,157,269,1205,2024-02-04
187,coegyeongsug,ngim@example.org,옥자,88,168,138,333,2341,2023-08-11
109,jihyeon62,boram37@example.com,상호,47,830,307,114,1639,2023-10-09
127,seoyunsong,yeonghwan20@example.net,아름,50,668,441,197,1341,2023-06-10
231,seojihun,jiyeongim@example.net,하은,73,481,278,97,1140,2025-01-19
194,tgim,juweon35@example.net,현숙,37,220,82,36,1938,2024-09-16
130,kyun,bagjeongja@example.net,은정,83,984,121,374,2032,2024-08-23
283,yeongsu39,hson@example.net,정숙,3,784,418,151,2069,2023-07-29
83,yeongsui,sangho95@example.org,지민,56,331,6,377,1369,2023-12-14
85,hyeonjeongi,janggyeonghyi@example.net,명자,48,601,204,475,1352,2023-08-24
67,sanghyeoni,gimgyeongja@example.com,지영,46,199,332,155,1275,2024-08-10
289,seoyejin,jijeongsug@example.com,영일,17,0,273,362,2439,2024-04-13
164,di,jinu09@example.net,은지,68,680,233,23,1186,2023-10-04
155,doyun85,gimboram@example.com,민지,37,804,292,11,2125,2024-11-17
20,wsong,sangceolcoe@example.org,지훈,15,419,75,80,2065,2024-12-05
125,sjo,imjiyeong@example.com,민지,99,600,413,250,971,2025-06-01
80,ogsun95,gimgwangsu@example.org,현숙,12,877,363,422,2405,2025-02-08
115,bson,songjieun@example.org,순자,85,423,374,467,1117,2024-08-07
119,jbag,igang@example.net,지후,76,605,374,33,1647,2024-09-20
73,dbaeg,hwangjiyeong@example.net,준영,53,89,20,358,871,2024-07-06
16,yeonggilcoe,zgim@example.com,준호,63,287,259,360,1985,2024-10-28
11,seohyeon54,igim@example.org,준영,59,880,146,109,2203,2024-01-20
195,imijeong,egim@example.net,재호,26,222,229,427,1855,2025-04-17
102,jongsu49,seongsu85@example.com,영호,14,635,246,190,1016,2024-03-19
69,ryuminseo,nojinu@example.net,진호,64,279,248,222,1158,2024-03-06
225,anhyeonu,gi@example.net,영철,61,277,418,19,2200,2024-10-27
38,bo,rgim@example.org,진우,85,676,350,57,1767,2024-10-20
17,jangyeonggil,gyeongsugim@example.net,상호,84,754,156,256,1834,2024-10-02
180,seoyun76,hyeonju64@example.net,예원,58,351,114,317,1508,2024-05-12
148,eunyeongseo,ganghayun@example.net,민수,40,869,279,60,1728,2024-09-24
275,byeongceolgang,ygim@example.com,춘자,9,580,498,317,1541,2025-05-23
68,anjiweon,sunja27@example.org,지아,8,602,425,215,855,2023-07-31
229,gimseoyeong,jgim@example.com,은서,44,587,190,220,1394,2024-09-04
70,shong,xgim@example.org,정숙,82,599,387,111,2143,2023-12-10
32,gimhayun,seoyeongsun@example.com,지현,76,202,470,13,1686,2023-10-24
184,gimmijeong,idoyun@example.org,지훈,43,72,296,328,2452,2024-10-16
266,rgim,agim@example.net,미숙,39,574,131,325,932,2024-02-23
226,seungminno,bagjeongho@example.net,재호,27,171,293,25,1544,2025-01-21
141,yeongmii,vjeon@example.org,영미,71,861,381,325,1597,2025-02-08
19,yejun49,li@example.com,선영,22,891,440,81,2186,2025-02-20
182,ycoe,gimjinu@example.net,광수,8,214,290,83,842,2023-12-13
97,tgim,jeongja81@example.com,영미,78,876,491,362,1967,2023-12-28
133,oyun,hyejinjin@example.com,영희,87,943,16,359,1282,2025-02-28
263,ui,jihun21@example.net,지후,41,703,316,140,1507,2024-09-03
87,agim,yujinryu@example.net,아름,23,487,259,171,2250,2024-04-25
249,imyeongsug,ijeongnam@example.net,종수,75,706,353,67,1311,2025-01-04
246,miyeonggim,hyeonji78@example.org,은주,69,620,398,246,1996,2023-06-05
117,yeongjai,yujeongsun@example.com,진호,62,812,486,227,1305,2025-05-03
147,junyeong89,jieun64@example.com,상훈,49,382,273,301,1838,2023-10-20
293,hi,osunog@example.org,미정,88,621,83,151,2433,2025-04-05
198,hcoe,oeunju@example.com,선영,20,660,126,20,1401,2023-11-16
207,jeonghungim,gyeongsug38@example.org,성진,69,447,255,381,2459,2023-09-17
