player_id,username,email,nickname,level,total_games,wins,losses,current_rating,created_at
134,ijihyeon,yangyejun@example.com,서준,1,234,308,111,1578,2024-07-29
2,yujini,yejungim@example.com,경숙,84,859,384,269,855,2024-10-20
132,qyang,yeweon68@example.com,영자,1,183,107,283,976,2024-09-20
104,siu41,jeongjagang@example.com,유진,69,630,306,183,2162,2024-10-28
50,myeongsugbag,boram30@example.com,지훈,74,684,373,26,1151,2023-09-22
81,ti,vcoe@example.com,순옥,68,869,75,298,2395,2023-10-16
206,ucoe,jungsucoe@example.org,주원,16,347,205,453,1789,2024-04-15
35,myeongja85,jeongja69@example.net,민수,38,815,135,493,1861,2024-02-12
92,seongsu02,vi@example.org,지연,28,589,460,303,2212,2024-05-19
53,seoyeongbag,iminseo@example.net,영환,40,325,312,96,2230,2025-03-04
242,gimhyeonji,jimin44@example.com,선영,27,67,96,263,1193,2024-04-01
14,abag,yeonggil85@example.net,미영,1,755,489,129,2435,2024-04-03
89,gangjiweon,hi@example.net,영순,2,514,311,298,1057,2023-11-11
167,naogsun,jaehyeon34@example.org,지현,53,688,184,179,1274,2024-04-10
295,eunji08,jeongungyun@example.com,민준,100,707,73,428,1692,2024-10-26
135,gimsangho,hyeonsug52@example.org,시우,62,567,443,216,1151,2024-09-12
288,fgim,jiweon01@example.net,정훈,58,494,152,393,1514,2025-05-18
244,ygim,ajang@example.com,도윤,28,344,108,419,1230,2025-03-04
55,ygim,di@example.org,영진,57,414,292,60,2387,2023-08-01
51,minsugim,dseong@example.org,영자,22,519,22,184,1744,2023-11-19
175,ganggyeongsu,hyeonji40@example.org,민재,1,290,387,443,2239,2025-02-22
190,igang,gangjeongsun@example.org,상현,76,573,237,43,1123,2024-10-25
299,abag,jiyeongi@example.net,예원,95,811,451,184,1345,2024-09-13
188,zgim,areumi@example.org,성수,95,957,154,352,1671,2024-12-22
170,eunjigim,gimboram@example.org,수빈,2,645,228,60,1683,2023-06-17
59,ocoe,seongho18@example.net,은서,53,439,310,136,2020,2025-02-24
49,seonghyeonhan,seongsujo@example.org,민지,84,547,413,473,1849,2024-04-04
236,subin91,fo@example.org,은서,14,648,290,58,1977,2023-09-23
253,sangho22,ijaeho@example.org,정남,44,740,259,435,1522,2024-03-27
22,yeeunson,wgim@example.net,우진,75,418,325,272,809,2025-02-26
161,gimmisug,wbag@example.net,지아,1,313,338,330,2434,2024-10-22
277,hanseunghyeon,hyeonjun48@example.org,우진,8,166,79,236,1959,2023-07-28
192,ggim,jeongsui@example.com,건우,17,359,69,480,2018,2023-08-13
258,junho97,minsui@example.com,예준,20,223,475,176,1815,2023-12-07
150,gyeongjagim,ccoe@example.com,순자,30,52,26,6,1077,2025-02-11
131,yeonghwansong,eunju86@example.com,현준,16,196,70,71,2245,2023-08-22
152,junseogim,yeongceolbag@example.net,수민,80,736,163,261,1969,2024-05-12
100,sunoggo,yeonggil16@example.net,성호,39,886,44,46,1789,2024-09-19
88,seomyeongja,egim@example.net,주원,26,273,362,431,2136,2023-08-31
215,yuneunji,eyang@example.net,도윤,29,751,328,434,899,2025-01-01
122,yunseo53,jiyeongi@example.com,정자,94,76,392,307,820,2024-02-05
300,seongminim,jgim@example.net,광수,59,806,240,46,1546,2023-11-22
21,yeongsigjeong,ogsuni@example.com,성수,99,748,146,445,1802,2025-04-22
189,caeweonbae,seoyeon23@example.net,건우,25,51,139,355,1598,2024-11-13
72,sunja88,hyeonusim@example.org,아름,20,551,376,415,1984,2024-11-23
107,gimyejun,migyeong12@example.org,동현,81,43,135,303,2378,2024-12-19
271,hyeonjigim,bagmijeong@example.com,병철,75,171,93,325,1126,2025-01-31
103,nameunju,thong@example.org,미영,57,812,324,164,2185,2024-05-25
