player_id,username,email,nickname,level,total_games,wins,losses,current_rating,created_at
257,pgim,munyeonghyi@example.org,미영,1,13,260,219,2051,2024-12-09
57,gimyeongmi,junyeongna@example.com,수진,30,12,157,269,1205,2024-02-04
187,coegyeongsug,ngim@example.org,옥자,88,168,138,333,2341,2023-08-11
109,jihyeon62,boram37@example.com,상호,47,830,307,114,1639,2023-10-09
127,seoyunsong,yeonghwan20@example.net,아름,50,668,441,197,1341,2023-06-10
231,seojihun,jiyeongim@example.net,하은,73,481,278,97,1140,2025-01-19
194,tgim,juweon35@example.net,현숙,37,220,82,36,1938,2024-09-16
130,kyun,bagjeongja@example.net,은정,83,984,121,374,2032,2024-08-23
283,yeongsu39,hson@example.net,정숙,3,784,418,151,2069,2023-07-29
83,yeongsui,sangho95@example.org,지민,56,331,6,377,1369,2023-12-14
85,hyeonjeongi,janggyeonghyi@example.net,명자,48,601,204,475,1352,2023-08-24
67,sanghyeoni,gimgyeongja@example.com,지영,46,199,332,155,1275,2024-08-10
289,seoyejin,jijeongsug@example.com,영일,17,0,273,362,2439,2024-04-13
164,di,jinu09@example.net,은지,68,680,233,23,1186,2023-10-04
155,doyun85,gimboram@example.com,민지,37,804,292,11,2125,2024-11-17
20,wsong,sangceolcoe@example.org,지훈,15,419,75,80,2065,2024-12-05
125,sjo,imjiyeong@example.com,민지,99,600,413,250,971,2025-06-01
80,ogsun95,gimgwangsu@example.org,현숙,12,877,363,422,2405,2025-02-08
115,bson,songjieun@example.org,순자,85,423,374,467,1117,2024-08-07
119,jbag,igang@example.net,지후,76,605,374,33,1647,2024-09-20
73,dbaeg,hwangjiyeong@example.net,준영,53,89,20,358,871,2024-07-06
16,yeonggilcoe,zgim@example.com,준호,63,287,259,360,1985,2024-10-28
11,seohyeon54,igim@example.org,준영,59,880,146,109,2203,2024-01-20
195,imijeong,egim@example.net,재호,26,222,229,427,1855,2025-04-17
102,jongsu49,seongsu85@example.com,영호,14,635,246,190,1016,2024-03-19
69,ryuminseo,nojinu@example.net,진호,64,279,248,222,1158,2024-03-06
225,anhyeonu,gi@example.net,영철,61,277,418,19,2200,2024-10-27
38,bo,rgim@example.org,진우,85,676,350,57,1767,2024-10-20
17,jangyeonggil,gyeongsugim@example.net,상호,84,754,156,256,1834,2024-10-02
180,seoyun76,hyeonju64@example.net,예원,58,351,114,317,1508,2024-05-12
148,eunyeongseo,ganghayun@example.net,민수,40,869,279,60,1728,2024-09-24
275,byeongceolgang,ygim@example.com,춘자,9,580,498,317,1541,2025-05-23
68,anjiweon,sunja27@example.org,지아,8,602,425,215,855,2023-07-31
229,gimseoyeong,jgim@example.com,은서,44,587,190,220,1394,2024-09-04
70,shong,xgim@example.org,정숙,82,599,387,111,2143,2023-12-10
32,gimhayun,seoyeongsun@example.com,지현,76,202,470,13,1686,2023-10-24
184,gimmijeong,idoyun@example.org,지훈,43,72,296,328,2452,2024-10-16
266,rgim,agim@example.net,미숙,39,574,131,325,932,2024-02-23
226,seungminno,bagjeongho@example.net,재호,27,171,293,25,1544,2025-01-21
141,yeongmii,vjeon@example.org,영미,71,861,381,325,1597,2025-02-08
19,yejun49,li@example.com,선영,22,891,440,81,2186,2025-02-20
182,ycoe,gimjinu@example.net,광수,8,214,290,83,842,2023-12-13
97,tgim,jeongja81@example.com,영미,78,876,491,362,1967,2023-12-28
133,oyun,hyejinjin@example.com,영희,87,943,16,359,1282,2025-02-28
263,ui,jihun21@example.net,지후,41,703,316,140,1507,2024-09-03
87,agim,yujinryu@example.net,아름,23,487,259,171,2250,2024-04-25
249,imyeongsug,ijeongnam@example.net,종수,75,706,353,67,1311,2025-01-04
246,miyeonggim,hyeonji78@example.org,은주,69,620,398,246,1996,2023-06-05
117,yeongjai,yujeongsun@example.com,진호,62,812,486,227,1305,2025-05-03
147,junyeong89,jieun64@example.com,상훈,49,382,273,301,1838,2023-10-20
293,hi,osunog@example.org,미정,88,621,83,151,2433,2025-04-05
198,hcoe,oeunju@example.com,선영,20,660,126,20,1401,2023-11-16
207,jeonghungim,gyeongsug38@example.org,성진,69,447,255,381,2459,2023-09-17
56,gyeongjai,jingyeongsug@example.com,재호,62,471,169,64,2380,2024-10-09
173,myeongjaheo,ihyeonu@example.com,현정,40,461,214,158,1946,2023-07-19
185,yeonggilgweon,dohyeon85@example.org,성훈,51,580,449,236,1564,2024-08-13
168,hanjinho,tcoe@example.org,예준,88,448,374,254,1007,2023-08-12
140,naminsu,zcoe@example.org,성수,61,29,324,465,2134,2025-05-15
254,geonu19,ogjamun@example.com,정훈,45,578,433,36,1453,2025-04-07
39,ujingim,gimdonghyeon@example.net,윤서,70,702,431,26,1356,2023-07-21
126,jihu74,caeweon04@example.net,현우,4,791,416,38,2002,2024-12-23
196,gimjeongsug,sangceoli@example.com,재호,22,809,144,449,2292,2023-11-24
284,miyeonggim,seungmini@example.com,상호,39,633,334,231,2357,2024-07-16
138,minseog46,sbag@example.com,은서,90,211,362,205,2039,2024-07-19
113,seonghyeon23,jaeho43@example.net,경자,39,541,149,170,1775,2023-10-28
169,sgweon,ijunyeong@example.net,지후,64,439,436,170,1177,2024-01-24
118,yunjeongsig,donghyeono@example.org,미정,69,56,189,127,1433,2024-08-15
278,jieun10,phan@example.org,예은,44,229,331,137,2282,2024-01-13
272,simseonghun,jihu40@example.org,미숙,22,869,191,144,1345,2025-02-19
156,hyeonju23,jeongnamryu@example.net,정자,25,666,164,221,1893,2024-11-22
177,hyejingim,yeonghyii@example.com,민수,85,426,341,240,1269,2024-07-21
179,jeongung84,gimhyejin@example.com,영미,81,634,242,123,2379,2023-12-02
3,sanghyeon60,yeongjinyang@example.org,예진,69,119,51,53,1744,2025-01-27
116,zcoe,cjin@example.com,예지,6,700,313,42,1329,2024-12-22
144,gimjieun,sujin43@example.net,미경,9,638,17,261,1883,2025-02-25
178,asim,kgim@example.com,경희,35,330,489,473,875,2023-12-15
121,seungmingim,dohyeon07@example.org,승민,68,96,274,453,2024,2024-12-24
211,gyeongsu75,yeongja68@example.net,건우,10,208,219,301,1610,2025-04-14
261,coedonghyeon,yeonggilmin@example.com,순자,36,656,223,353,1223,2024-03-29
128,hanseonghun,cgim@example.org,채원,74,167,120,155,2033,2024-05-21
75,jihyegim,ogja49@example.org,은경,33,849,389,178,2221,2024-06-11
30,yeongil17,gweonseoyun@example.org,현우,57,579,310,478,2500,2024-08-01
84,xbag,vjang@example.com,선영,59,25,468,425,2278,2024-10-24
270,gimjeongung,jimincoe@example.com,상호,67,580,242,400,1102,2023-12-05
108,jiu78,isugja@example.org,승현,63,676,453,298,800,2024-01-25
224,gyeongsug25,yeonggil87@example.com,정자,17,289,136,340,2182,2024-03-13
159,ryun,gweonjihyeon@example.com,광수,28,371,120,51,1548,2025-01-11
281,sujinbag,hwangjiweon@example.org,병철,70,284,173,233,1812,2023-10-09
247,fbag,seonyeong69@example.net,지훈,12,246,335,222,1822,2024-04-09
223,lgim,yejin08@example.org,성진,21,847,17,218,1092,2025-01-02
66,vgweon,baeseongho@example.org,정순,57,439,485,402,1248,2024-03-21
199,ijihye,gweonseongjin@example.net,성훈,65,803,430,321,2450,2023-07-19
86,minjunhyeog,gimjunyeong@example.net,도현,87,970,306,132,1346,2025-04-02
214,ibyeongceol,ei@example.org,정순,44,648,176,139,1263,2023-10-13
160,yeongsugyun,zjang@example.net,지민,23,437,53,131,1377,2023-12-22
13,gwaggwangsu,jbaeg@example.net,지은,65,35,255,214,2088,2024-07-31
36,minsuhan,tsim@example.org,아름,68,455,26,452,990,2025-02-28
29,seongmin14,areumi@example.org,예진,67,122,93,187,1646,2023-07-04
143,jiuca,gimjeonghun@example.net,은주,67,429,101,494,1983,2024-05-22
285,jinhogim,eunseogim@example.net,민서,29,291,328,151,1953,2024-01-03
255,gseo,znam@example.com,미경,11,28,219,310,1531,2025-01-14
171,seonghun81,jiweongim@example.org,성훈,62,265,440,476,1706,2023-11-19
52,yejigim,gimseoyun@example.org,정남,9,245,314,9,2006,2023-08-25
96,hanseoyeong,yeweongim@example.org,현우,92,927,397,221,1028,2023-10-20
209,sanghun05,junhyeoghong@example.org,정호,91,969,193,438,959,2024-08-24
248,sangceolgang,pseo@example.org,영길,73,540,39,280,2497,2024-09-15
42,hyeonsug31,heoseongmin@example.com,준서,36,549,45,425,1846,2023-09-03
90,geonucoe,jeonghun79@example.org,성호,55,56,220,314,2298,2024-02-15
245,egim,yeongho16@example.com,은서,28,595,17,460,2056,2024-08-01
137,gwangsuson,sanghogim@example.net,영길,10,840,305,185,2270,2025-03-04
27,miyeonghwang,baegyeongsug@example.net,진우,63,342,446,104,2318,2023-08-21
294,gimjihyeon,xgim@example.com,미정,12,834,376,49,2292,2024-03-29
142,yeonggil57,bryu@example.com,은지,48,168,389,68,1262,2024-05-25
201,lgim,seungmin45@example.org,시우,13,101,450,199,2421,2023-06-21
1,eyang,yeongsungim@example.com,정남,29,838,213,60,1809,2024-10-16
269,yeongho22,jinho63@example.net,승현,66,886,458,173,1710,2025-03-09
273,sunogi,bagsumin@example.net,미숙,93,914,463,110,1614,2024-09-13
101,nammijeong,bagjiweon@example.net,정수,83,540,391,364,2079,2025-03-03
260,gimminjun,sunja17@example.org,지혜,31,889,133,69,1201,2023-07-13
256,yeonghwan23,sujinbag@example.net,현주,69,359,338,101,1277,2023-11-15
172,pbag,jeonghyiyun@example.org,진우,10,997,493,443,2164,2024-07-07
99,gimjihu,sseong@example.net,정식,6,886,285,326,1906,2024-03-25
37,byeongceol57,ygim@example.org,영미,3,47,43,248,1638,2023-06-23
62,xi,miyeongbag@example.com,도현,95,476,485,449,1422,2024-01-26
151,gimseoyun,jeonghyihwang@example.org,유진,2,589,288,90,935,2025-01-16
237,byeongceol45,bgim@example.com,경숙,90,1,295,297,2011,2024-04-22
203,yi,xhwang@example.net,준영,59,39,478,378,2163,2023-07-21
243,areum25,haeungim@example.com,혜진,47,375,218,431,2054,2024-07-11
12,jangmyeongsug,siugim@example.org,영호,77,790,119,252,2281,2024-12-11
297,gimyeongsig,vryu@example.com,옥순,67,289,260,15,1971,2024-02-14
268,jiabag,eunseohwang@example.com,성민,30,442,319,371,1407,2023-10-04
28,yejun57,noseonyeong@example.com,지현,12,74,408,470,1199,2025-02-18
220,gujeongja,coehaeun@example.com,병철,66,351,229,344,2495,2024-02-21
5,yeongho15,ohayun@example.org,준영,61,249,462,245,2045,2023-06-18
123,jieun38,gimsanghun@example.com,현주,93,117,353,40,1882,2023-07-03
33,minjuncoe,jaeho83@example.org,채원,94,528,189,9,1252,2025-03-22
205,gyeongja73,seoyeonggim@example.com,예은,91,352,216,181,1781,2024-01-11
163,cunjagim,gimsiu@example.com,민준,90,21,425,263,1900,2024-03-04
210,gimjunho,jangjeongja@example.org,순자,39,753,409,223,1809,2024-12-13
286,ojunhyeog,songjuweon@example.com,은주,34,823,275,240,2179,2024-11-22
139,minsujang,ujinjang@example.org,정호,47,267,368,308,2324,2024-02-09
63,ngim,eomjaeho@example.org,보람,50,274,63,187,1519,2024-04-02
136,hyeonji83,subino@example.org,지후,44,676,27,367,2121,2024-01-10
