question_id,title,content,asker_name,asker_email,category,difficulty,views,likes,resolve_count,created_at
259,Eligendi quas quae nemo dolor nam reprehenderit maxime provident totam facere.?,"A magni hic necessitatibus hic incidunt dolorem. Voluptatibus explicabo necessitatibus saepe. Sit ut ducimus voluptatem. A sed ad.
Veritatis eius earum voluptatem perferendis. Provident voluptatum dolores adipisci.
Dolorum id reprehenderit expedita modi excepturi in fugit. Placeat exercitationem laborum repudiandae dolor. Animi similique excepturi adipisci fugiat non sapiente.
Magnam illo facere necessitatibus consequatur voluptatibus. Sequi impedit quasi eum veritatis deleniti placeat tempore.",김성훈,miyeongcoe@example.net,취업,고급,10,52,False,2024-09-16 01:56:04.364205
200,Nisi recusandae maxime suscipit sint eveniet vitae placeat earum.?,"Minima esse cumque ipsa eaque recusandae.
Repellendus sint ea modi laborum. Rerum est dolorum quasi cupiditate aliquam.
Quisquam rerum eius voluptatibus animi. Sit veritatis quibusdam omnis blanditiis ab. Aspernatur nemo corrupti optio architecto natus vitae.
Animi recusandae necessitatibus quis sequi nam dolore molestias. Voluptas inventore eum nobis quas consequuntur quisquam ratione. Assumenda saepe quia quas distinctio. Quo reprehenderit quisquam natus earum.",박상호,yeweon62@example.com,기술,고급,100,88,True,2025-03-26 17:07:45.954041
15,Ipsam nostrum deserunt vero laboriosam aperiam enim et voluptatem.?,"Quo adipisci commodi sunt ex itaque deserunt. Accusamus consequuntur repellendus laboriosam consequatur cum laboriosam. Aspernatur ex labore vero soluta fugiat voluptatibus.
Deleniti doloremque ex atque similique. Facere voluptatum exercitationem temporibus nulla ipsam asperiores.
Earum amet expedita praesentium repellendus ex praesentium tempore. Doloribus minus vitae voluptatum. Optio incidunt repudiandae ipsum placeat.
Quaerat error vero beatae maiores. Ipsam vel tenetur sit.",김하은,seungmin38@example.org,학습,고급,892,24,False,2024-09-06 22:52:41.030676
48,Saepe velit placeat consequuntur minima eum.?,"Praesentium minus amet sunt autem. Expedita in eius reprehenderit reprehenderit quis. Corrupti impedit magni aliquid officia error.
Fugit dolorum rerum officia. Qui labore in perspiciatis explicabo quis. Explicabo iusto neque.
Aspernatur aut veritatis nihil aperiam ex deserunt. Amet aliquam distinctio nulla commodi facilis consequatur. Porro alias commodi quasi animi.
Voluptatum dolorem esse sed odit. Quia sequi eaque nemo voluptatem.",이수빈,ihyeonju@example.com,학습,초급,37,0,False,2024-07-01 03:15:42.292527
95,Corporis doloremque ipsa tempore deleniti iure.?,"Esse officiis inventore ea sed occaecati blanditiis. Iusto in rem nobis labore suscipit.
Numquam dolorum officia ratione praesentium excepturi occaecati suscipit. Eos enim ut non. Cupiditate sapiente iste. Saepe amet quis optio ad non.
Ea veritatis atque perferendis impedit in architecto est. Similique temporibus necessitatibus dignissimos consequatur magni.
Sunt reprehenderit molestiae et esse. Rem hic amet repellat nisi unde.",강민서,hyejin52@example.com,기술,고급,106,35,True,2025-05-15 00:15:46.661835
264,Magnam nesciunt quidem tenetur id rem similique.?,"Expedita voluptatum officia voluptas qui temporibus. Libero maiores aperiam et architecto. Quam iusto nam inventore. Ullam ab cumque non ut.
Neque adipisci delectus vero earum quo eveniet. Cupiditate blanditiis quo.
Ducimus provident voluptas. Fuga vel optio modi quia voluptatem. Nemo porro accusantium cumque tempora.
Porro dolorem officia animi. Facere recusandae nihil adipisci amet at perferendis. Dignissimos qui suscipit eveniet. Asperiores id earum.",윤민서,sna@example.org,취업,초급,118,87,True,2025-04-27 01:16:37.086020
228,Praesentium praesentium quos soluta quod totam.?,"Reprehenderit perferendis quo numquam amet iste. Reiciendis expedita tenetur.
Ipsum vero harum commodi expedita quaerat. Corporis aspernatur debitis molestias quae in ex ut. Tenetur exercitationem ullam itaque dolorem voluptates debitis.
Voluptas cupiditate sequi aliquam qui dolor maiores. Nobis numquam eos perferendis quisquam officia. Provident maiores explicabo aliquid qui sint. Optio quia veritatis perferendis.",김진호,angyeongja@example.net,건강,고급,803,76,True,2025-03-28 14:38:27.249089
274,Ab deserunt nostrum magnam iure temporibus quibusdam tenetur vel.?,"Ratione magnam dignissimos dolorem odio necessitatibus. Maxime vero eius aperiam harum dolore. Soluta sed provident laboriosam minus. Veritatis eligendi sapiente nemo esse voluptatem architecto.
Consequuntur minus quasi quisquam modi dolor. Id rem beatae officiis magni repellendus beatae.
Ad recusandae consequuntur placeat saepe possimus eligendi. Eveniet doloribus ea ratione voluptates tempore tenetur quibusdam. Aliquam voluptatibus nostrum dolore voluptatibus a.",구지현,coesangceol@example.com,학습,고급,146,91,False,2024-09-01 23:35:41.300508
202,Officiis deleniti beatae asperiores doloremque reprehenderit atque similique porro quibusdam.?,"Non numquam veritatis eum accusantium sequi. Ab quod pariatur ducimus possimus maiores dolores.
Vitae praesentium itaque nobis. Porro velit consectetur necessitatibus molestias ex eum tempora. Ratione eligendi impedit esse vitae.
Expedita harum provident ex minus voluptatibus. Ut consequatur ipsum modi culpa. Distinctio sapiente dolore molestias quis. Dolore porro fugit necessitatibus harum natus veritatis.",오정희,seonghyeon87@example.org,기술,중급,916,81,True,2025-05-15 04:19:27.871659
162,Magni deserunt illo iste ipsum nostrum eveniet harum magni.?,"Reiciendis repudiandae incidunt accusamus eos. Itaque laudantium laboriosam ea placeat magni doloremque. Repellat odio optio beatae.
Illo sint quas neque occaecati. Ut incidunt cum pariatur est sit voluptate.
Quia ratione dolores. Officia asperiores ad facilis aliquam. Suscipit repudiandae ducimus.
Unde nobis maiores eum natus laboriosam saepe. Harum laudantium sapiente pariatur facilis. Veritatis voluptatum quis quos vel sapiente.",이서현,coesugja@example.org,기타,고급,692,4,True,2024-12-30 11:26:44.623173
44,Unde consectetur quia assumenda similique praesentium dolore voluptatum illum aperiam.?,"Rerum a nemo odio quam nisi consequuntur explicabo. Autem sed aspernatur pariatur tempore tenetur.
Sapiente magni quaerat eligendi.
Reiciendis excepturi quibusdam repudiandae ipsa quae quam est. Unde nam nisi molestiae unde reprehenderit consequatur. Corporis eos corrupti sunt.
Harum ea unde alias. Iure quis architecto accusantium provident.
Asperiores rem fugiat natus placeat. Occaecati porro recusandae officiis illo sint placeat.
Dolorem dicta similique corrupti dolorum sunt ullam.",김서준,coeyeonghwan@example.org,건강,고급,583,11,False,2025-05-06 22:44:51.921768
218,Quas facere natus dolor et molestiae eos similique fugit.?,"Enim magnam quas ab dicta autem. Nam assumenda voluptatum eos. Odit vel in rerum praesentium possimus autem facilis.
Excepturi vel officiis commodi doloribus.
Nisi voluptatibus cum ex quas. In enim quisquam dolor adipisci modi voluptate ut. Perspiciatis sequi recusandae praesentium accusantium assumenda quam iure.
Iusto porro accusamus reprehenderit voluptas vitae. Porro tempora amet pariatur eum quia. Adipisci enim mollitia voluptatibus ullam aut similique ea.",이상현,hyeonjigim@example.net,취업,중급,843,0,True,2024-12-14 08:21:30.911339
146,Distinctio quod velit ullam dolores veritatis quos excepturi rem.?,"Velit placeat iste fugiat perferendis. Pariatur consequuntur dolor labore voluptatibus rem.
Tempora quaerat accusamus maiores explicabo aperiam debitis animi. Deleniti deleniti laboriosam saepe quos animi quis. Perspiciatis soluta blanditiis autem dignissimos.
Quam consequuntur at dignissimos aut cupiditate dolores. Ex nisi facilis cum nulla occaecati hic optio.
Velit maiores repudiandae. Totam provident aperiam voluptates id doloribus odio architecto. Excepturi praesentium sed sint.",오현숙,songcaeweon@example.net,취업,초급,136,32,True,2025-01-12 21:54:21.505429
191,Fugit veniam voluptates magni nostrum consequatur numquam est eius quam natus.?,"Ex illo totam quibusdam deserunt molestiae. Fugiat vel in rem necessitatibus.
Praesentium omnis modi modi quos numquam. Possimus quae vel vero eligendi aliquid aperiam nostrum.
Explicabo modi nobis consequuntur optio. Ipsa est iste quaerat asperiores. Totam harum nostrum dicta itaque temporibus.
Facilis sint sequi et voluptate mollitia nostrum. Ab repellendus saepe voluptatibus vero quam. Sapiente recusandae sapiente sequi.",나영철,yi@example.net,학습,고급,403,65,False,2024-06-20 11:39:46.098035
221,Non dignissimos pariatur voluptatem aperiam iste sed maiores aperiam sequi.?,"Odio mollitia at nostrum. Nobis totam cumque nemo occaecati. Libero odio eius eos rem totam perferendis consequatur.
Consectetur et voluptatem eos omnis mollitia enim. Aut sequi dicta sit corrupti.
Nulla quaerat tenetur suscipit nisi voluptatem. Maxime dolore ab nostrum. Minus numquam earum tempore provident quis.
Eius quod natus optio dolor sapiente dolorum. Magnam labore reiciendis. Modi architecto nobis accusamus at quos. Rem exercitationem quibusdam incidunt doloremque esse quidem.",배영자,gi@example.net,기타,고급,10,62,False,2025-01-11 08:23:38.707382
252,Suscipit commodi a aut facere culpa maiores deserunt.?,"Optio porro commodi. Porro possimus cum aut aut consequuntur.
Voluptatum est sed adipisci ab aspernatur et. Voluptate unde voluptate doloremque architecto facere. Ullam adipisci repellendus eius magnam corrupti dolores.
Ea illum earum. Ad laudantium esse quod amet quisquam ad.
Laboriosam nulla maxime consectetur assumenda. Itaque minima accusantium ad inventore. Asperiores doloribus reiciendis deleniti dolores. Itaque vitae eos repellat.",구보람,gimminseog@example.net,생활,중급,203,88,True,2024-12-13 11:12:44.679677
4,Laborum eaque voluptatibus ex voluptatem odio.?,"Delectus qui adipisci quae repellat. Quos atque esse temporibus debitis labore quibusdam. Nesciunt at illo.
Sunt odit rerum consequuntur consectetur error. Adipisci nulla voluptates alias nesciunt harum asperiores.
Dolores dolore nihil ad aut iure libero. Dolorem beatae repudiandae maxime dicta et nemo dolorum. Saepe a facilis. Porro ad error maxime consectetur fugit error.
Nihil debitis et neque. Doloribus itaque itaque iste.
Reiciendis ipsa veniam nostrum ipsum hic.",김예준,siu09@example.org,학습,중급,686,57,True,2025-03-16 11:30:37.192732
106,Ab aut est laudantium sit explicabo ipsam.?,"Dolore beatae voluptas incidunt tempore. Itaque fugiat officia.
Velit aliquid cupiditate consequatur provident qui itaque. Alias labore porro. Similique doloremque vero quaerat distinctio ea labore.
Non perferendis veniam debitis itaque natus ducimus. Illum praesentium unde dicta aut autem dignissimos quasi.
Voluptate nobis eligendi incidunt eaque. Debitis accusamus voluptatibus.
Quae hic asperiores. Saepe dolores esse.",임준혁,kyun@example.com,기술,초급,540,34,True,2024-08-06 04:24:52.634167
54,Libero possimus veniam a architecto fuga.?,"Ad quas quos. Illum eos sunt dolor fuga amet cumque at. Maxime ipsam sint rem sapiente tempore ipsam.
Minus occaecati eaque praesentium adipisci rerum. Sunt modi est temporibus tenetur. Voluptates cumque odit laboriosam reprehenderit.
Vero impedit tenetur. Repellendus cum ab doloremque voluptatum. Nisi id dicta distinctio eligendi.
Nam eum adipisci sapiente dolor. Cumque similique suscipit culpa. Cumque aliquid tempore dicta.",이숙자,doyunhong@example.net,생활,고급,449,47,True,2025-02-20 17:08:40.160925
134,Velit occaecati mollitia nobis eveniet perspiciatis.?,"Blanditiis recusandae dignissimos quibusdam nobis. Adipisci repellat corrupti facere debitis pariatur incidunt.
Atque blanditiis dolores nesciunt doloribus optio. Odio id voluptas exercitationem aliquid ad odit. Corrupti vel mollitia molestiae consequuntur. Repellendus error maxime rem.
Nostrum alias assumenda ut. Perferendis laudantium quae a perferendis id fugiat dicta. Omnis nobis explicabo corporis nostrum quod.",최숙자,seoyun72@example.org,취업,초급,337,18,False,2024-12-24 19:51:27.004545
2,Quidem consectetur laboriosam officiis quia repellendus ipsa esse eaque maxime.?,"Error officia eligendi. Architecto corrupti fuga voluptatem sit beatae commodi necessitatibus. Officia excepturi exercitationem cumque mollitia.
Doloremque voluptas vel sunt. Modi eveniet amet minima eos.
Dolorem autem quia voluptates nulla voluptates. Rerum omnis aliquam excepturi expedita magnam. Fuga ullam at officia in.
Officia porro praesentium minus fugiat sint voluptatibus. Quidem eum temporibus debitis optio iusto nesciunt amet. Quibusdam quidem recusandae sequi labore eveniet.",김상철,eunji28@example.org,학습,초급,418,81,False,2025-05-26 20:30:38.116691
132,Nesciunt corrupti illum tempora aliquid eveniet.?,"Voluptate odit sint explicabo eligendi. Aperiam consequatur vitae nulla eligendi quo. Magnam voluptatum nam ullam atque eius cumque.
Repellat perferendis perspiciatis ipsam. Et accusamus perferendis numquam animi. Harum ipsa facilis ad officiis nostrum perspiciatis.
Velit enim voluptate maiores cupiditate ullam. Voluptas molestiae enim vitae.
Repellat nam officia. Totam explicabo incidunt magnam at.",이경수,jaehogim@example.net,기술,초급,447,49,False,2024-10-14 08:57:29.474650
104,Enim magni inventore sint quaerat dicta illo totam qui autem.?,"Placeat eos quae reiciendis. Suscipit officiis quisquam eaque dolorum. Nostrum illo temporibus fugit itaque libero itaque.
Ex sed officia minima. Repellendus ullam commodi. Eligendi facilis ratione itaque quos aperiam ratione veniam.
Quia ipsam unde nam. Sint voluptatum quidem eligendi explicabo. Accusamus dolorem nemo voluptate praesentium facilis.",안도윤,ngim@example.net,기술,중급,506,71,False,2025-04-28 09:28:20.827311
50,Ullam asperiores fugit explicabo beatae quae ratione.?,"Neque explicabo minus. Reprehenderit incidunt officiis maxime. Necessitatibus amet quis voluptatum aliquam nemo laudantium.
Ex perferendis doloremque ad. Pariatur enim odio ipsam labore.
Natus eligendi fugiat voluptates voluptatum tempora. Voluptate possimus quaerat qui.
Nesciunt pariatur dolor dolore cum. Esse delectus dignissimos expedita. Expedita voluptatum aspernatur dolores sunt magni nesciunt.",김승현,seojinho@example.net,학습,고급,861,14,False,2024-11-07 23:10:37.205892
81,Porro earum sapiente nam aliquam quo error alias libero.?,"Ratione atque dignissimos ipsum esse fuga quos. Dicta harum animi corporis. Praesentium voluptatibus quod veritatis quam debitis mollitia.
Mollitia laudantium ipsum voluptatibus. Quibusdam eos nemo explicabo. Ad reprehenderit veritatis accusantium soluta quos ullam dignissimos.
Fuga sunt officia itaque harum assumenda debitis. Perferendis dolorum hic cumque incidunt.
Adipisci est nihil rem quidem id dignissimos. Voluptatibus culpa dolore.",김예준,zgim@example.org,취업,고급,181,97,False,2025-02-13 16:03:25.695630
206,Optio nihil eum dolorum fugit quia.?,"Quibusdam sit harum magni. Ut reprehenderit magnam sed itaque vitae. Sed itaque praesentium corporis impedit id hic.
Deserunt rerum molestiae distinctio. Magnam hic accusantium vel repudiandae quasi.
Ipsa esse sequi quia magnam soluta possimus. Nesciunt exercitationem quae.
Inventore ipsa illo ea ab. Eius adipisci architecto error. Officia velit delectus optio. Repellendus cumque accusamus dolore odit.",심은서,yeongceol84@example.org,학습,중급,113,25,False,2024-12-03 10:42:52.976768
