player_id,username,email,nickname,level,total_games,wins,losses,current_rating,created_at
18,gojeonghun,gosujin@example.net,영희,100,884,418,176,1213,2023-06-27
165,jinubag,hyejingang@example.org,영환,59,672,183,109,1720,2024-02-13
34,haeuncoe,icoe@example.net,주원,83,575,461,143,1242,2024-05-19
25,bji,yeonghyicoe@example.org,하은,33,862,108,292,933,2025-03-13
216,jiyeongim,gimhaeun@example.org,수빈,59,258,44,384,2178,2025-03-20
120,yangseohyeon,iyeongsug@example.org,종수,65,733,483,321,1446,2023-11-07
8,seongseongmin,gimyeonghwan@example.net,서준,39,451,267,131,1317,2024-04-01
91,seungmini,di@example.com,정훈,43,981,380,374,2487,2023-07-26
47,ogja11,sujinsong@example.com,영호,34,434,189,394,2380,2025-01-13
74,yujini,yejun60@example.net,정남,62,357,425,466,2499,2025-01-19
94,miyeong74,yangsumin@example.com,선영,92,708,37,371,2312,2025-02-14
77,misug76,ominseo@example.net,시우,67,59,190,495,1805,2023-12-24
287,ogjagim,ijieun@example.net,유진,25,655,416,356,1223,2024-09-07
61,seungminji,igyeongsu@example.net,미정,49,41,59,360,1320,2024-09-24
78,jimin86,yeweon42@example.net,명자,66,776,129,274,1146,2024-09-27
64,yeongceol29,myeongja86@example.com,정희,10,513,301,134,1760,2024-09-24
235,bagyeonghwan,hyeonju91@example.org,지우,48,231,406,308,1214,2024-07-27
230,bagogsun,jeongsun60@example.net,정희,17,889,191,170,1552,2024-03-19
112,sanghyeon96,myeongsug99@example.net,미숙,8,241,165,142,2200,2024-01-30
232,yunseo00,fgim@example.org,민준,27,765,500,79,1924,2023-08-31
181,bagjiyeong,yeeunhan@example.net,준혁,83,531,412,184,1251,2024-06-12
145,coejungsu,jiyeong74@example.net,지혜,97,189,152,17,1722,2023-06-19
240,gimeunseo,do@example.org,중수,39,442,223,328,2349,2024-05-27
76,zbag,yejibae@example.com,정웅,25,976,439,276,1715,2023-11-02
298,imisug,misuggim@example.org,현준,18,41,361,113,1647,2023-12-22
279,bgim,hyejini@example.net,예준,57,940,285,45,2148,2024-09-12
98,donghyeon94,zjang@example.net,예원,18,11,332,210,1801,2023-12-09
93,minsu49,rjeon@example.net,영철,36,411,58,72,2424,2024-06-14
193,hayungim,hyeonjunan@example.org,시우,80,947,269,384,1679,2023-07-23
26,eunjeong24,gimjiyeong@example.org,순자,80,626,298,207,1517,2024-10-13
233,jeongung44,bagyeongil@example.com,예원,65,469,418,208,1557,2024-02-17
60,ni,eunju52@example.com,명자,10,860,87,185,1767,2024-05-07
7,ieunseo,jinuyun@example.org,현지,7,791,133,18,1438,2024-09-09
186,mjang,si@example.org,윤서,43,242,127,369,1222,2024-11-07
174,lgim,ri@example.org,승현,6,404,447,2,1438,2023-08-05
31,kgim,qbag@example.org,숙자,7,757,290,456,2473,2025-05-15
23,sugja68,usong@example.org,성진,17,464,333,403,927,2025-02-23
257,jiyeongim,no@example.com,준서,59,764,417,445,1688,2024-10-11
57,ybag,hanmisug@example.com,은주,39,946,484,341,2320,2024-10-18
187,jiminhan,yeweonan@example.org,성민,99,811,198,91,2127,2024-01-19
109,hgim,hayunson@example.com,민준,50,680,415,197,1682,2023-12-14
127,haneunseo,ogsun03@example.net,경희,79,308,132,295,2170,2024-06-09
231,heoyeongjin,yeongsigno@example.com,하윤,100,325,375,204,2223,2024-10-10
194,eunseo55,zo@example.net,영식,9,397,291,63,1461,2025-05-29
130,dyun,dca@example.org,승현,27,869,471,30,2382,2024-07-17
283,sangho17,jihyeon80@example.net,정식,24,674,356,278,2280,2025-01-05
83,anseonghyeon,seoyeongmi@example.org,서윤,80,520,116,114,1425,2024-11-19
85,seonghohan,janggyeongsu@example.com,광수,27,712,294,272,953,2024-11-08
67,jieun94,jhong@example.com,예은,75,662,458,52,835,2024-11-07
289,seonghun62,hyejin65@example.org,준호,13,278,330,357,2370,2023-06-29
164,jongsubag,gimseongsu@example.org,미경,47,895,222,100,1742,2025-04-21
155,yeonggil04,gimjeonghun@example.net,서영,93,760,279,319,2349,2024-12-18
20,minjii,xgim@example.com,하윤,70,340,467,439,2388,2023-06-13
125,gwangsu73,gyeonghyi11@example.net,지후,57,659,405,185,2377,2024-07-05
80,ijo,mjang@example.org,현숙,69,812,357,321,1571,2025-04-01
115,ei,bagmiyeong@example.com,은지,93,717,25,422,2209,2024-03-07
119,yeeun06,jihu19@example.com,정식,54,391,376,413,1035,2023-06-26
73,seongho37,boramgim@example.org,지후,33,331,413,278,1571,2024-05-06
16,sonminji,jongsu24@example.org,준호,28,946,362,279,2451,2023-11-26
11,jimini,yeongsuni@example.net,주원,89,757,250,24,1823,2023-06-12
195,hyeonsug70,eunjuyun@example.com,채원,74,116,294,474,1031,2024-06-05
102,sunog22,qgim@example.com,예지,4,264,337,172,1132,2024-06-27
69,gangseohyeon,seonyeonggo@example.net,영희,54,696,369,128,1199,2023-07-05
225,jeongnam48,yeongsuni@example.org,예진,56,796,402,256,1216,2025-01-26
38,mbag,minjigim@example.com,정순,56,783,350,273,1340,2024-01-20
17,nbag,minjae01@example.org,윤서,90,352,326,431,1407,2025-05-02
180,gangsanghun,jeongja44@example.net,서준,91,597,68,200,1559,2025-05-01
148,yunyeongsu,iyun@example.org,정순,70,148,247,478,1335,2023-11-26
275,gimgyeonghyi,jaehyeon92@example.net,성훈,21,279,20,174,2361,2024-02-02
68,yeonggilgim,jeongungcoe@example.com,영길,21,897,478,77,1978,2025-02-12
229,yuneunjeong,icoe@example.net,영일,3,195,469,285,1119,2023-08-21
70,myeongsugcoe,subinhan@example.net,영자,76,478,77,187,2440,2025-03-19
32,coejunhyeog,gyeongja57@example.com,은정,18,251,354,218,865,2023-06-26
184,sunoggim,rgim@example.net,성수,34,8,34,146,2134,2024-01-06
266,jiu91,iminji@example.net,현주,36,698,70,68,1182,2025-04-03
226,oyun,jeongsugbag@example.net,지연,65,51,147,209,1733,2024-10-22
141,agim,nseo@example.net,정훈,94,391,12,230,1941,2025-02-10
19,igo,gimjunyeong@example.net,혜진,8,790,186,410,959,2023-12-27
182,jeongho81,gimboram@example.org,수빈,85,475,364,352,2336,2024-12-22
97,minji44,migyeongi@example.net,서윤,83,712,191,28,1816,2025-01-05
133,seonghun74,bagseongho@example.net,경숙,87,117,486,314,1228,2024-07-19
263,jongsu83,gimseongsu@example.org,수진,97,987,472,378,1969,2024-08-05
87,gimsanghun,gimgyeongsu@example.net,경숙,82,817,285,221,1938,2024-07-31
249,gyeonghyi75,knam@example.net,영환,87,444,427,124,819,2024-10-15
246,seojungwag,yunseo07@example.org,준서,24,874,186,101,1052,2024-08-19
117,jeongjabag,yeweongim@example.net,서준,84,552,103,163,2071,2025-01-19
147,yeweon08,jihyegang@example.com,영미,20,28,72,127,1304,2024-12-08
293,dgim,yeongsig13@example.com,시우,53,465,72,88,1930,2024-01-24
198,gimjeongsug,jiyeon84@example.org,정남,82,231,385,312,1946,2024-08-27
207,hgim,hbag@example.net,정호,42,922,307,179,1056,2024-06-12
