question_id,title,content,asker_name,asker_email,category,difficulty,views,likes,is_resolved,created_at
95,Reprehenderit dolorem similique deleniti occaecati ad qui corporis possimus.?,"Perferendis nulla itaque eius cupiditate. Non atque velit perferendis. Molestiae ipsum aperiam ab repellendus ex unde consequuntur.
Labore dolorem numquam consequatur provident sed impedit. A aliquid sequi ad consequuntur eveniet. Minima esse molestias voluptatum voluptas modi laboriosam. Repudiandae recusandae delectus assumenda quis nulla.
Excepturi distinctio provident rerum deserunt. Officia et rem at vitae. Aspernatur quas animi qui ut vero.",하광수,sanghunbag@example.com,건강,중급,785,66,False,2024-09-26 17:19:04.659294
264,Molestiae necessitatibus eaque animi labore.?,"Velit labore perspiciatis perspiciatis dolorum sit. Animi sed illo soluta. Impedit debitis distinctio dignissimos libero. Nesciunt doloribus officia est.
Quos harum optio. Nesciunt repellendus repellendus hic ducimus porro.
Iste blanditiis ratione modi recusandae. Voluptatem facere cum dignissimos.
Et adipisci officia totam ipsam. Qui sint ipsum a iste atque corrupti.
Harum magnam iusto eum dolor possimus mollitia. Voluptate reprehenderit dolorum maxime. Tempore velit assumenda non.",장하윤,vju@example.net,건강,중급,209,3,False,2025-02-24 07:32:05.177914
228,Quo consectetur laudantium ipsum rerum sunt.?,"Dolorum minus repellat voluptates. Quos neque corporis esse alias. Corporis officiis in ipsa esse.
Tempore corporis commodi quia error.
Ratione quisquam pariatur quia tempora fugit. Accusantium labore repudiandae. Assumenda sed iure vel exercitationem aut.
Harum perspiciatis est quasi animi fugit sunt. Unde molestiae architecto. Assumenda deserunt harum nulla quas dolore.",박정순,coesunja@example.com,기술,고급,104,4,True,2024-12-02 09:57:13.485465
274,Similique ipsam nostrum laboriosam pariatur harum sunt porro.?,"Accusantium iusto maxime vero. Vitae necessitatibus itaque dolores perspiciatis minima voluptatem. Iure corrupti fuga laboriosam autem.
Nesciunt fuga aperiam exercitationem iure. Molestias molestias modi libero quis illum deserunt ullam. Error sed corrupti beatae distinctio ipsam tempora.
Illum ab quod nisi autem. Mollitia eos iusto nobis asperiores.
Id quam rerum odio reiciendis minima reprehenderit possimus. Quidem beatae odio corporis vitae deserunt ut. Est earum consequuntur nam.",양수민,myeongsugan@example.com,취업,중급,861,62,False,2025-01-28 12:45:10.230717
202,A ea corrupti enim ad repudiandae.?,"Quis neque minima commodi. Veniam id veritatis. Qui aliquam sapiente sapiente ad maiores saepe.
Error natus doloremque molestias maxime qui reprehenderit. Delectus reprehenderit officiis provident. Necessitatibus culpa possimus perspiciatis alias recusandae repellat.
Aut odio eos error illo magnam pariatur maiores. Quibusdam illum ab cum nostrum.
Quam excepturi a quod eveniet. Ipsam illum maxime laboriosam quae assumenda harum atque. Quibusdam quidem labore sit voluptatibus ratione dolorem.",김정훈,lgim@example.net,기타,고급,692,52,False,2024-07-24 21:18:10.056149
162,Provident omnis quaerat sunt.?,"Nam soluta tenetur cum quia atque. Ipsam dicta dolore perferendis dolorum error nesciunt praesentium.
Totam dolore quas dignissimos voluptas quisquam. Quaerat corporis officiis nobis vel nemo. Accusamus praesentium vel alias inventore.
Quae quaerat labore assumenda excepturi accusamus reiciendis. Iusto laborum iure officiis voluptas sit.
Excepturi vel quam consequatur aspernatur totam at.",강도현,gimyeeun@example.net,취업,초급,577,95,True,2024-10-21 16:25:53.665427
44,Ea minus eligendi sapiente minus magnam occaecati soluta.?,"Laborum iste fuga deleniti laboriosam tenetur. Necessitatibus quos mollitia repellat earum. Ut ipsa non numquam numquam. Impedit veritatis deleniti praesentium.
Quia neque consectetur voluptate rerum error. Praesentium tempora ipsa magnam ex.
Blanditiis delectus tempora nobis. Deserunt aspernatur cupiditate consequatur.
Beatae ipsum rem temporibus. Unde facilis culpa repudiandae neque iste. Sequi nemo facilis.",김시우,yeongja25@example.org,취업,고급,711,57,False,2024-09-01 14:35:38.575154
218,Beatae culpa sint voluptates excepturi architecto ullam reiciendis voluptates.?,"Quidem temporibus quos dolor quos iure. Libero maiores soluta itaque. Deserunt a eum consequatur in consectetur sit recusandae.
Nisi temporibus veritatis. Molestiae quasi illum ad.
Aperiam natus aperiam modi adipisci. Illo dolores repudiandae perspiciatis odit eos laboriosam. Exercitationem numquam minima expedita nam ea.
Odio esse aspernatur vero totam temporibus. Nobis illum cum officiis vero illum.
Assumenda nostrum sunt. Quod aut error magni nobis adipisci eius. Assumenda aliquid sunt modi.",김옥순,seongsu33@example.org,생활,초급,373,53,True,2025-01-18 08:01:45.635829
146,Cupiditate non dolore quisquam consectetur libero vero.?,"Alias perspiciatis temporibus explicabo. Quos nobis qui recusandae blanditiis architecto provident. Itaque veritatis nemo tenetur.
Molestiae deserunt vero alias exercitationem quis. Eos eaque laboriosam quidem.
Odit necessitatibus sit impedit ea accusantium est. Pariatur deleniti consequatur quam possimus. Voluptatem aut odit.
Aliquid et iusto voluptates nam magni quidem dolor. Temporibus ex consequatur dolores iusto voluptates reiciendis.",김정숙,yi@example.org,학습,고급,668,99,True,2025-02-04 21:47:39.717906
191,Sunt similique doloremque perferendis esse non ex voluptates expedita.?,"Facilis nihil earum quis nostrum. Iure pariatur reiciendis aspernatur. Rem neque consectetur porro modi ducimus.
Hic inventore natus quibusdam soluta quos. Inventore repellat officia dicta. Sint voluptas facilis at facilis similique eveniet.
Ipsum ea minus hic corrupti. Neque perspiciatis animi aperiam.
Provident officia consequuntur amet iste maiores culpa in. Ad tenetur ex explicabo iste temporibus iusto.
Esse odit aperiam sit fuga enim. Inventore modi temporibus odio ipsum distinctio ipsum.",박경자,songjeongho@example.org,건강,중급,589,47,False,2024-07-24 06:51:11.053870
221,Veniam nobis incidunt quisquam nesciunt enim.?,"Aliquid animi commodi unde pariatur consectetur voluptate. Voluptatum perferendis excepturi rem voluptate.
Et hic debitis explicabo possimus. Deleniti voluptatum quo dolore unde vero. Voluptatum accusantium soluta impedit soluta sed accusantium.
Eum distinctio ullam animi nesciunt vero atque. Aliquam vitae sed enim.
Hic eum culpa a architecto distinctio earum pariatur. Provident vitae placeat rerum quasi nemo doloremque. Quam optio distinctio quam eius harum ea.",이지은,shong@example.com,기타,중급,831,23,False,2024-07-07 17:48:52.004368
252,Veniam esse rem dolorum at doloremque magnam id laborum cupiditate.?,"Ea soluta ratione. Ratione voluptate veritatis.
Eos repellendus rerum sapiente. Nisi distinctio doloremque doloribus quisquam.
Rem distinctio inventore corporis. Hic corrupti minima odit facere voluptatem illo provident. Molestias officiis cum consequatur.
Hic sapiente facilis possimus. Vero omnis pariatur fuga natus.
Alias possimus officia modi modi impedit sunt. Sed enim pariatur tenetur rerum facere.",이수빈,junhyeog35@example.org,생활,초급,396,11,True,2025-05-13 04:48:21.328553
4,Cum officia fuga consequuntur.?,"Molestias soluta quae dolore ad ex odio. Excepturi praesentium nobis expedita cum. Distinctio delectus nesciunt provident veritatis cupiditate ea magni.
Et assumenda ipsam provident praesentium unde asperiores. Praesentium eligendi magnam ipsam praesentium ratione.
Tempora vitae illum molestiae laboriosam. Sed maxime culpa consectetur ratione inventore. Ex officiis quis inventore vel unde vitae assumenda. Quasi sit dignissimos velit.",조민서,minji84@example.com,건강,중급,67,12,False,2024-12-06 03:08:09.060194
106,Debitis aperiam repellendus ut libero aliquam.?,"Exercitationem in autem quod debitis. Animi minus nesciunt quos.
Fuga repellendus nam odio sapiente ut. Aliquam quas unde enim eveniet possimus. Corporis sequi vitae. Consequuntur quos suscipit ipsa harum quo quis.
Quibusdam minima deserunt provident laboriosam ipsum dolorum. Quos nostrum error tempora sapiente ab. Quas temporibus totam doloribus ea reprehenderit voluptates. Voluptate recusandae deleniti eos quam.",문상현,caeweoncoe@example.org,학습,중급,981,21,False,2025-02-08 04:46:22.475799
54,Saepe sit quod ratione tempora excepturi consequatur qui.?,"Ex quam molestias consequatur cum quasi. In quis voluptatum cum ex. Tempore omnis aspernatur repellendus. Praesentium eaque voluptas aliquam enim autem ex.
Temporibus voluptatibus laboriosam praesentium porro dolorem. Animi laborum hic quod delectus. Magni nam ex nulla exercitationem sapiente.
Aut expedita vel est rem. Perferendis ipsam in excepturi.
Architecto voluptates rem aperiam itaque consequuntur earum. Rerum aspernatur impedit accusamus id.",강지우,iboram@example.net,취업,초급,387,33,True,2024-12-01 11:02:37.606917
134,Nihil iusto sed velit magni.?,"Sed deleniti autem delectus minus tempora dolore. Qui distinctio dicta deserunt fugit sint eveniet. Recusandae aut nesciunt culpa necessitatibus consequuntur.
Harum sequi ex magni. Dolore maiores illum corrupti magnam est saepe. Sunt qui sunt omnis suscipit laboriosam ipsum. Sequi dolore saepe.
Impedit tempora repellat provident quas nostrum reprehenderit rerum. Quisquam sit hic aliquam ratione aspernatur.",박성진,si@example.org,기술,초급,39,27,False,2024-12-02 18:36:20.166384
2,Facere quibusdam ipsum reprehenderit nostrum eum pariatur ea qui excepturi quis.?,"Odit veritatis placeat aliquam labore impedit nobis. Molestias deserunt corrupti laborum velit. Odio consequatur rerum cupiditate.
Veritatis minus quod deserunt. Facilis excepturi eum. Ipsam saepe ipsum odit. Corporis expedita illo harum fugit sit consectetur.
Nemo quos odio culpa a sed. Ipsum blanditiis omnis aspernatur libero aliquid error. Maiores qui laboriosam rem fuga accusantium.
Deserunt quos hic autem repudiandae cum. Iusto veniam beatae vitae exercitationem est.",서순옥,ujin26@example.com,학습,고급,175,27,False,2025-04-01 11:28:18.101638
132,Praesentium cumque cupiditate amet eveniet laboriosam optio corrupti.?,"Impedit labore qui corrupti provident architecto animi. Iste minus quos eveniet architecto quo adipisci vero.
Sed aliquam in. Quod rerum dolores minus nostrum occaecati minus.
Dicta possimus officia ratione. Veniam numquam commodi aperiam culpa numquam excepturi. Quod neque veritatis nostrum possimus molestiae qui. Nam laborum numquam nam voluptatem praesentium.
Ut voluptatibus aliquid id optio. Quam provident facilis quisquam quae.",강서준,simhyeonu@example.com,생활,중급,489,17,False,2024-08-03 14:47:03.923709
104,Earum dicta vel corporis facilis officia voluptatum vero quisquam.?,"Fugiat facilis rem eius cupiditate. Illo laborum ipsa omnis maxime beatae. Minus rem eveniet earum.
Esse natus accusantium rem. Soluta exercitationem occaecati quasi laboriosam optio.
Corporis facilis quo voluptatum nemo. Quos itaque dolorem sapiente.
Ad alias libero officia iusto. Veniam quae dolor corrupti dolor quisquam ratione. Laborum itaque id qui aspernatur pariatur voluptatem.
Harum quia voluptas odit quaerat rem dolore. Debitis fugit fugiat eligendi nisi.",이지연,vcoe@example.net,학습,중급,512,72,True,2024-08-26 04:29:32.110874
50,Beatae eaque nihil quidem voluptatibus neque iusto.?,"Suscipit facilis iste quae. Magni aspernatur aut cum ipsum amet dolores consequatur.
Mollitia optio quos debitis molestias fugit. Rerum libero repellendus quam eaque quidem.
Repellendus sint ea laudantium magnam dolorem veritatis. Recusandae id eligendi suscipit aliquid.
Est deleniti optio iusto quaerat. Quisquam soluta recusandae vitae at. Dolor nemo vero tempore optio.",김아름,vbag@example.net,취업,중급,632,25,True,2024-12-18 18:16:28.929990
81,Debitis dicta voluptates repellat sunt porro nulla sit consequatur.?,"Nesciunt dolorem vel consectetur iusto rem. Reiciendis esse minus alias perferendis totam ab doloremque. At reprehenderit doloremque qui omnis sapiente quod.
Tempore corporis laborum itaque provident voluptatibus. Earum officia doloremque at magnam. At suscipit in nesciunt.
Illo eaque sapiente deserunt aliquam commodi eveniet. Et tempore dolores veritatis officiis nihil. Animi in repudiandae.",이정남,bagyeongja@example.org,기타,중급,370,97,True,2025-02-23 12:09:46.931927
206,Quaerat debitis eum cumque ex.?,"Quae aut numquam voluptatibus. At quis tempora accusantium natus a. Voluptate architecto optio nesciunt est dolore vitae.
Architecto at iste dolorum qui quos suscipit maiores. Aliquid eum nulla sunt doloremque ab.
Odio earum dicta repellendus deleniti dolor. Libero consequatur neque expedita aliquid quo modi ipsa.
Similique adipisci facere.
Odio soluta praesentium reiciendis officiis. Inventore impedit iste cum iure dicta. Eveniet enim aliquam aut nostrum aliquid blanditiis.",김미영,jeongsugim@example.net,기술,중급,1000,14,False,2024-09-30 02:52:50.061151
