player_id,username,email,nickname,level,total_games,wins,losses,current_rating,created_at
221,pi,gimjunyeong@example.net,지영,92,179,73,411,950,2025-04-27
222,ijang,coeyeongsu@example.com,하은,63,971,356,45,1142,2024-03-25
223,mjang,jhwang@example.com,지은,56,921,475,9,2329,2023-11-19
224,vi,nojeonghun@example.com,수빈,80,300,197,389,1673,2024-02-05
225,jeongnam48,yeongsuni@example.org,예진,56,796,402,256,1216,2025-01-26
226,oyun,jeongsugbag@example.net,지연,65,51,147,209,1733,2024-10-22
227,jeongsigcoe,sanghyeon95@example.org,성훈,1,761,415,315,1137,2023-10-15
228,yeongil63,hayunryu@example.net,민서,12,749,284,365,977,2024-02-22
229,yuneunjeong,icoe@example.net,영일,3,195,469,285,1119,2023-08-21
230,bagogsun,jeongsun60@example.net,정희,17,889,191,170,1552,2024-03-19
231,heoyeongjin,yeongsigno@example.com,하윤,100,325,375,204,2223,2024-10-10
232,yunseo00,fgim@example.org,민준,27,765,500,79,1924,2023-08-31
233,jeongung44,bagyeongil@example.com,예원,65,469,418,208,1557,2024-02-17
234,gimareum,ogjai@example.org,영호,76,680,261,478,2488,2024-01-24
235,bagyeonghwan,hyeonju91@example.org,지우,48,231,406,308,1214,2024-07-27
236,egim,gyeongja87@example.net,민수,32,423,429,131,1808,2025-02-10
237,areumnam,eunyeong95@example.net,영순,29,367,105,458,1297,2024-12-02
238,vi,jihui@example.net,진호,62,717,402,296,1449,2023-06-17
239,junhoan,gangseonyeong@example.com,미숙,6,31,268,406,1437,2023-07-10
240,gimeunseo,do@example.org,중수,39,442,223,328,2349,2024-05-27
241,bagjeongho,seoyeonbag@example.net,은영,23,747,475,495,2344,2024-11-24
242,yeweon54,cgim@example.org,정숙,29,905,433,234,2158,2025-05-25
243,seonghoryu,jihungu@example.net,상호,91,974,465,359,2206,2024-12-29
244,ujingim,jiyeonjang@example.org,민준,23,468,192,189,1134,2025-04-08
245,iseongmin,vi@example.com,진우,29,241,120,270,1902,2024-03-08
246,seojungwag,yunseo07@example.org,준서,24,874,186,101,1052,2024-08-19
247,seunghyeonbag,yeongho18@example.org,은지,59,167,159,260,1960,2023-12-30
248,ysong,jungsu90@example.com,준호,53,280,14,448,2245,2024-02-24
249,gyeonghyi75,knam@example.net,영환,87,444,427,124,819,2024-10-15
250,yyun,hyeonsugi@example.com,영희,55,290,84,360,856,2023-12-24
251,hyeonji72,gimhyeonji@example.com,예진,28,261,493,420,1457,2024-04-05
252,junhyeog83,gimjuweon@example.net,승민,74,791,392,414,1500,2025-02-17
253,gimminjae,yujinan@example.org,지연,43,916,431,321,1529,2024-01-26
254,to,cunjau@example.net,유진,74,267,1,326,1698,2024-06-18
255,minjuni,gimhyejin@example.org,서준,43,661,64,395,2049,2024-10-17
256,ujang,minjigim@example.com,종수,8,123,361,201,855,2023-10-03
257,jiyeongim,no@example.com,준서,59,764,417,445,1688,2024-10-11
258,hyeonjui,rcoe@example.net,상현,10,251,29,255,2286,2024-06-21
259,ogeonu,sujin37@example.org,광수,62,842,217,442,1340,2025-05-11
260,gyeongsug94,migyeong04@example.org,예은,83,207,124,445,1073,2025-03-17
261,baggwangsu,seoyeonggim@example.org,은주,72,518,321,289,1208,2023-10-04
262,agim,myeongja43@example.org,상호,83,880,179,110,2213,2025-03-15
263,jongsu83,gimseongsu@example.org,수진,97,987,472,378,1969,2024-08-05
264,baggyeongsu,yeongsig37@example.com,은영,73,514,278,295,2471,2024-04-03
265,jaeho10,zcoe@example.org,정수,81,250,251,322,1100,2023-06-02
266,jiu91,iminji@example.net,현주,36,698,70,68,1182,2025-04-03
267,jihyeongim,minseog23@example.net,영철,79,514,236,350,1679,2024-02-19
268,minjii,yeonggil66@example.com,경숙,86,848,18,25,1005,2023-07-03
269,yeongjinan,ijunhyeog@example.net,정희,49,156,429,196,1692,2025-04-19
270,iogsun,seoyeonggim@example.net,광수,99,423,364,297,1143,2024-07-08
271,mijeonggim,yanggyeongsug@example.com,도현,53,333,86,450,2174,2025-01-23
272,bsong,egim@example.org,상훈,28,449,101,1,2434,2025-04-13
273,imsujin,ibag@example.org,하윤,84,806,306,250,1566,2024-05-31
274,jeongsiggang,minjibag@example.net,정호,74,110,179,18,1713,2024-05-03
275,gimgyeonghyi,jaehyeon92@example.net,성훈,21,279,20,174,2361,2024-02-02
276,subin09,gimgyeongsu@example.com,현준,97,563,259,159,1547,2023-11-06
277,gimminjun,sgim@example.com,수진,30,571,233,223,1274,2024-06-28
278,minjunhwang,mijeongcoe@example.com,성훈,12,78,482,371,1441,2024-04-14
279,bgim,hyejini@example.net,예준,57,940,285,45,2148,2024-09-12
280,yunjeongung,gimeunyeong@example.com,미영,89,243,69,285,1058,2024-09-05
281,eunjeong27,janghaeun@example.net,현준,54,158,163,238,1529,2024-06-02
282,yeongjai,hyejin16@example.net,예은,63,823,204,257,2258,2024-11-06
283,sangho17,jihyeon80@example.net,정식,24,674,356,278,2280,2025-01-05
284,gyeongja07,eunjeong95@example.com,상현,98,787,35,324,982,2024-01-29
285,minjae15,gimmyeongja@example.com,수진,2,489,10,453,811,2025-05-16
286,bagsunja,igwangsu@example.net,하윤,84,829,268,315,1331,2023-12-22
287,ogjagim,ijieun@example.net,유진,25,655,416,356,1223,2024-09-07
288,yeongjin90,minseogi@example.com,서준,44,681,34,86,903,2023-07-30
289,seonghun62,hyejin65@example.org,준호,13,278,330,357,2370,2023-06-29
290,eungyeong73,si@example.net,민지,68,57,141,486,966,2023-11-02
291,ijiu,gimjaehyeon@example.org,승현,84,861,366,399,2312,2024-08-18
292,nbag,gimyeongsug@example.net,명자,53,48,492,212,1950,2023-10-22
293,dgim,yeongsig13@example.com,시우,53,465,72,88,1930,2024-01-24
294,ijinu,geonu38@example.net,동현,46,443,324,472,946,2024-01-19
295,ogsun99,wi@example.com,정수,65,697,361,319,1476,2025-01-22
296,hyeonjeong14,yeonggilgim@example.net,경수,53,763,92,189,2168,2024-09-07
297,ji,gimsumin@example.org,현주,70,141,308,131,2053,2025-02-26
298,imisug,misuggim@example.org,현준,18,41,361,113,1647,2023-12-22
299,yeweongang,junyeongan@example.com,현숙,62,753,175,76,1074,2024-04-13
300,sanghyeonbag,myeongjagweon@example.com,영자,88,420,138,240,2067,2024-08-26
