reward_id,project_id,reward_name,reward_amount,reward_tier,delivery_date,message
65,2,김혜진,230001,얼리버드,2025-06-07 01:58:58.837444,86
66,4,김성현,858878,슈퍼후원,2025-06-07 01:50:46.256105,62
67,23,김정순,245586,VIP,2025-06-12 03:27:23.100617,88
68,5,황춘자,894993,일반,2025-06-11 16:28:37.915044,57
69,1,강지영,401518,VIP,2025-06-06 09:36:27.727398,87
70,30,심은서,780299,VIP,2025-06-07 16:24:01.419188,78
71,4,김옥순,160612,VIP,2025-06-11 19:32:47.156192,24
72,16,장승민,463039,일반,2025-06-10 10:58:01.736472,74
73,21,권지혜,246465,일반,2025-06-07 08:30:15.440551,72
74,26,이경수,75006,슈퍼후원,2025-06-11 18:38:14.405908,69
75,5,황준영,405188,VIP,2025-06-09 11:01:46.111263,87
76,13,이성현,449813,VIP,2025-06-11 20:54:32.351872,77
77,19,안영진,306585,일반,2025-06-07 09:41:57.241713,49
78,1,이은정,204569,VIP,2025-06-07 23:04:09.737627,85
79,20,박유진,420565,얼리버드,2025-06-10 14:43:22.173748,82
80,15,곽지원,942251,얼리버드,2025-06-09 21:16:29.507401,79
81,19,김영수,815828,슈퍼후원,2025-06-08 04:30:38.106530,77
82,7,김보람,456859,슈퍼후원,2025-06-09 20:40:48.121228,72
83,16,이은지,75008,얼리버드,2025-06-09 22:33:16.990360,83
84,26,임영환,589785,일반,2025-06-09 09:44:22.313524,36
85,30,이영환,488992,일반,2025-06-10 14:35:47.395884,80
86,3,박민재,751376,일반,2025-06-11 12:48:15.029119,71
87,20,허미경,608840,슈퍼후원,2025-06-11 21:52:22.096529,98
88,3,강정남,449783,얼리버드,2025-06-10 12:13:30.722428,73
89,5,백서윤,929772,슈퍼후원,2025-06-11 20:55:33.485029,81
90,3,곽민재,847397,VIP,2025-06-08 14:48:25.150167,99
91,6,박하윤,275079,얼리버드,2025-06-08 14:30:04.026548,82
92,11,강성수,854021,일반,2025-06-10 10:46:27.870115,69
93,5,김아름,920801,슈퍼후원,2025-06-08 06:01:33.600013,56
94,30,김현우,347911,얼리버드,2025-06-07 20:09:26.594220,33
95,6,김서준,714164,VIP,2025-06-08 21:13:00.149492,91
96,4,박경숙,713253,슈퍼후원,2025-06-10 07:08:39.166660,93
97,17,김서준,661346,얼리버드,2025-06-10 11:50:36.480394,87
98,29,김성수,232719,VIP,2025-06-06 16:05:32.650410,94
99,1,박지아,371451,일반,2025-06-10 10:25:24.247516,55
100,9,이성민,614890,슈퍼후원,2025-06-09 13:33:20.585416,77
101,12,박성현,887886,일반,2025-06-09 23:23:25.056657,72
102,18,박광수,518715,VIP,2025-06-09 20:19:21.548357,24
103,11,주민서,863110,일반,2025-06-11 07:41:27.730828,74
104,28,이민서,335534,얼리버드,2025-06-08 02:25:54.846054,96
105,18,이도현,717514,일반,2025-06-11 09:43:00.687193,99
106,6,황채원,620545,슈퍼후원,2025-06-08 18:11:52.806012,76
107,17,김동현,430973,VIP,2025-06-06 11:01:41.500892,88
108,24,김영호,616630,얼리버드,2025-06-10 01:00:25.668658,87
109,12,김영숙,570893,슈퍼후원,2025-06-07 07:39:39.803787,67
110,16,황수진,925604,얼리버드,2025-06-08 09:49:42.156478,51
111,5,김준호,263274,얼리버드,2025-06-11 07:55:02.198348,29
112,1,권진우,852608,슈퍼후원,2025-06-09 10:18:36.459984,77
113,18,박춘자,578093,VIP,2025-06-07 06:19:40.326814,74
114,14,이성호,55178,얼리버드,2025-06-06 21:57:15.141968,56
115,22,이지후,642589,VIP,2025-06-08 20:49:54.520731,77
116,7,서미경,451756,슈퍼후원,2025-06-07 15:40:49.328613,78
117,2,최예준,173339,슈퍼후원,2025-06-08 06:17:59.210784,78
118,14,고채원,191150,얼리버드,2025-06-11 19:59:44.732469,55
119,26,이진호,177231,VIP,2025-06-07 00:43:43.898480,82
120,29,김미숙,447025,얼리버드,2025-06-09 04:43:47.575206,84
121,29,장예원,262740,슈퍼후원,2025-06-08 06:16:18.314811,67
122,30,김경자,249286,슈퍼후원,2025-06-09 07:43:50.574748,97
123,4,안민수,611647,슈퍼후원,2025-06-07 00:54:25.295214,85
124,1,박진호,379059,일반,2025-06-11 08:50:23.667200,78
125,23,김예은,947712,슈퍼후원,2025-06-09 14:14:20.519826,66
126,13,이지연,305087,얼리버드,2025-06-10 01:53:34.117362,93
127,6,오영식,580916,VIP,2025-06-11 07:23:02.327424,57
128,8,장지은,307375,VIP,2025-06-11 00:06:14.354601,92
129,15,이시우,476085,얼리버드,2025-06-11 05:50:12.289789,55
130,27,양정훈,648921,일반,2025-06-06 19:50:19.682334,78
131,25,손유진,345928,슈퍼후원,2025-06-08 09:37:58.458589,94
132,20,장예준,621407,VIP,2025-06-11 04:20:50.086972,59
133,17,장진우,911655,얼리버드,2025-06-11 18:42:23.618355,85
134,10,서성훈,673495,슈퍼후원,2025-06-11 20:54:29.556509,35
135,10,박미영,834689,얼리버드,2025-06-11 14:43:34.419253,77
136,18,박미숙,789549,VIP,2025-06-11 18:33:29.391687,53
137,15,김수진,468548,얼리버드,2025-06-08 05:22:47.447880,84
138,28,전준호,765475,슈퍼후원,2025-06-11 07:50:25.689510,77
139,23,박미정,576845,얼리버드,2025-06-11 13:03:54.824246,30
140,3,김진호,400619,슈퍼후원,2025-06-10 04:10:03.344909,71
141,4,박명자,392072,일반,2025-06-06 15:21:49.763913,97
142,16,최정희,177598,슈퍼후원,2025-06-06 09:32:58.686882,78
143,15,강현지,269210,일반,2025-06-07 13:50:10.460931,94
144,22,김승현,346335,VIP,2025-06-10 06:32:33.029657,88
145,5,최은주,508143,VIP,2025-06-10 23:04:57.420612,84
146,27,김현지,153719,VIP,2025-06-07 04:15:34.265338,78
147,24,김서윤,815880,일반,2025-06-08 19:19:40.056790,71
148,4,박성호,837263,일반,2025-06-06 10:56:21.600922,49
149,23,이준서,714959,일반,2025-06-08 23:33:48.950861,77
150,23,김미경,871863,일반,2025-06-07 00:08:25.276029,95
151,24,김정훈,133721,일반,2025-06-06 13:38:47.865486,84
152,11,류영식,202681,VIP,2025-06-06 21:22:50.471780,97
153,24,서상호,540553,일반,2025-06-11 17:17:37.094015,93
154,2,이도윤,742900,슈퍼후원,2025-06-09 23:10:21.581008,92
155,9,장정훈,531132,얼리버드,2025-06-08 22:33:34.558158,58
156,26,박보람,447633,일반,2025-06-10 02:45:36.259465,95
157,3,이정식,460351,얼리버드,2025-06-09 09:03:04.213924,80
158,14,윤예은,256732,슈퍼후원,2025-06-10 13:36:17.343980,98
159,1,손성호,791428,일반,2025-06-06 10:58:07.754628,98
160,10,박채원,281566,VIP,2025-06-11 21:54:34.846373,83
161,13,류경자,782043,얼리버드,2025-06-07 15:16:27.070886,49
162,12,백상현,86444,VIP,2025-06-08 23:40:46.072863,78
163,10,최지은,767494,일반,2025-06-08 12:05:43.480074,56
164,10,박지후,745256,슈퍼후원,2025-06-08 10:58:37.435080,65
165,4,노은영,275963,얼리버드,2025-06-11 10:39:40.964427,69
166,10,김성민,419265,슈퍼후원,2025-06-12 02:38:24.333168,58
167,18,최영환,936310,VIP,2025-06-08 01:07:02.813416,65
168,12,이현주,242213,VIP,2025-06-07 16:01:26.297738,52
169,18,송옥자,266934,VIP,2025-06-12 08:27:50.324435,81
170,16,김경수,870996,VIP,2025-06-09 18:29:35.422915,86
171,2,한지원,364421,일반,2025-06-06 22:55:33.690743,72
172,25,신지혜,244493,일반,2025-06-06 19:38:46.840888,51
173,1,남진우,228818,얼리버드,2025-06-07 09:25:47.129647,68
174,9,황경숙,797490,VIP,2025-06-07 05:16:43.859098,90
175,17,이윤서,263132,슈퍼후원,2025-06-12 06:20:32.806314,39
176,3,김지훈,447080,일반,2025-06-10 18:03:30.501240,97
177,28,박영환,494757,일반,2025-06-08 07:17:39.039944,57
178,9,김지후,107172,슈퍼후원,2025-06-07 02:52:26.464114,51
179,19,권정희,208759,일반,2025-06-09 10:53:25.077366,91
180,30,이예은,39960,일반,2025-06-08 23:44:24.213901,88
181,6,허정호,427259,일반,2025-06-06 12:06:08.079164,90
182,7,김우진,695469,VIP,2025-06-08 12:42:29.185223,69
183,10,박하은,767123,슈퍼후원,2025-06-06 16:55:07.536167,52
184,19,서종수,23299,VIP,2025-06-08 18:14:37.951349,35
185,8,신도윤,168578,VIP,2025-06-07 01:17:46.405843,69
186,22,박지훈,958281,일반,2025-06-07 06:43:04.325704,97
187,17,김민재,713588,VIP,2025-06-08 21:50:14.367713,56
188,8,주지혜,862481,일반,2025-06-06 23:22:30.226279,75
189,7,김민서,801652,슈퍼후원,2025-06-11 09:37:17.089270,39
190,10,배정식,289501,슈퍼후원,2025-06-07 19:46:42.630530,82
191,6,유채원,734204,VIP,2025-06-08 09:58:45.603458,62
192,24,박영일,326114,얼리버드,2025-06-08 03:57:39.052743,87
193,23,김민석,366393,슈퍼후원,2025-06-10 16:35:56.680724,31
194,13,송은경,868318,일반,2025-06-07 08:28:08.419253,61
195,12,최진호,507391,일반,2025-06-09 21:39:54.227270,99
196,10,박은지,551904,슈퍼후원,2025-06-08 23:46:16.923705,57
197,28,양은지,473143,얼리버드,2025-06-12 05:06:23.177822,65
198,28,황서윤,692582,VIP,2025-06-07 13:18:28.251667,70
199,16,나종수,949375,VIP,2025-06-10 21:03:20.050823,35
200,2,박미경,985453,VIP,2025-06-11 08:51:33.592452,66
201,28,박윤서,643248,VIP,2025-06-11 01:06:10.152115,92
202,30,김은영,385936,얼리버드,2025-06-07 18:06:49.926244,78
203,12,박영수,770293,얼리버드,2025-06-08 06:19:47.980317,66
204,1,문진호,717048,슈퍼후원,2025-06-08 22:58:08.610403,22
205,21,이정식,453894,얼리버드,2025-06-08 04:15:21.187104,80
206,29,구도윤,979360,얼리버드,2025-06-08 03:28:26.258507,89
207,5,권예은,718430,얼리버드,2025-06-09 01:05:02.116016,81
208,25,김정순,551403,VIP,2025-06-07 14:52:01.474038,44
209,16,강경자,980457,슈퍼후원,2025-06-11 16:35:20.119895,67
210,9,강옥자,632266,VIP,2025-06-09 11:04:27.570673,64
211,2,김상현,71597,일반,2025-06-10 05:34:47.040151,97
212,24,김현준,179185,VIP,2025-06-07 10:20:03.794761,80
213,30,박우진,220253,얼리버드,2025-06-11 00:55:16.623171,85
214,27,김수빈,718347,얼리버드,2025-06-11 02:31:01.178118,79
215,9,고경희,135334,VIP,2025-06-08 03:54:33.407612,69
216,30,이영자,187159,슈퍼후원,2025-06-10 17:30:24.367682,71
217,5,양정웅,965570,일반,2025-06-08 04:52:41.863585,58
218,13,엄지민,150728,일반,2025-06-07 05:30:06.659193,87
219,7,이영환,794960,얼리버드,2025-06-06 14:58:39.455490,68
220,30,김영식,67523,얼리버드,2025-06-10 07:46:20.725394,63
221,20,류정남,46184,VIP,2025-06-09 06:28:13.810278,25
222,14,배진호,641301,슈퍼후원,2025-06-10 04:27:17.222154,93
223,16,장지후,288068,VIP,2025-06-08 21:33:24.388019,98
224,19,박상호,723615,VIP,2025-06-08 21:30:50.502661,24
225,11,한건우,804386,슈퍼후원,2025-06-09 09:54:35.024398,52
226,16,권지우,856600,일반,2025-06-10 06:17:57.571166,86
227,15,한미경,127457,슈퍼후원,2025-06-12 00:08:11.288350,70
228,13,김보람,590944,VIP,2025-06-11 13:15:45.690994,53
229,8,최수진,943465,일반,2025-06-07 20:59:11.677964,58
230,5,서준영,999581,VIP,2025-06-10 14:04:03.791166,37
231,16,신민수,61182,얼리버드,2025-06-08 02:27:20.806024,94
232,6,김현주,419392,VIP,2025-06-07 12:18:38.097006,97
233,28,최하은,177273,슈퍼후원,2025-06-08 01:58:12.986386,49
234,17,이혜진,8577,VIP,2025-06-11 01:07:32.628681,52
235,12,김현우,763853,슈퍼후원,2025-06-07 19:30:29.265916,61
236,6,김민수,973081,일반,2025-06-12 01:52:15.580086,40
237,8,이경자,736454,슈퍼후원,2025-06-10 09:45:17.379354,99
238,10,김지은,572464,VIP,2025-06-06 09:49:11.367999,86
239,29,이영숙,13022,얼리버드,2025-06-08 02:21:26.916167,27
240,8,윤서영,560511,얼리버드,2025-06-09 17:52:16.808874,32
241,14,우예준,946272,얼리버드,2025-06-06 18:58:04.665793,52
242,16,김병철,164281,얼리버드,2025-06-07 07:03:31.602226,93
243,20,장영호,651550,일반,2025-06-11 16:09:19.658904,39
244,4,이정순,749161,VIP,2025-06-08 06:34:41.543189,88
245,1,김수민,744888,일반,2025-06-10 16:14:40.007459,50
246,5,박아름,771497,얼리버드,2025-06-06 17:08:30.146012,87
247,7,최도윤,845115,VIP,2025-06-09 21:17:03.433134,74
248,28,김상호,976743,VIP,2025-06-12 06:31:11.475855,52
249,8,박시우,395714,슈퍼후원,2025-06-07 15:23:52.737297,85
250,24,김현숙,323976,얼리버드,2025-06-06 23:52:15.833268,84
251,7,최영식,75757,일반,2025-06-11 08:58:26.284825,67
252,7,이현주,147659,일반,2025-06-08 02:12:58.557962,25
253,2,최영순,410336,슈퍼후원,2025-06-07 17:22:41.827559,97
254,7,이준호,79097,슈퍼후원,2025-06-10 11:15:16.491320,26
255,7,류하은,313446,VIP,2025-06-07 22:50:18.137677,89
256,3,김현숙,239662,VIP,2025-06-10 11:39:41.301109,90
257,27,김상철,65602,일반,2025-06-06 11:05:48.249317,87
258,15,손서준,529043,VIP,2025-06-06 12:25:43.049314,55
259,30,허상철,469923,슈퍼후원,2025-06-07 12:07:46.675500,62
260,30,장민수,108866,일반,2025-06-06 15:45:56.763734,99
261,10,김경희,48896,얼리버드,2025-06-11 16:08:03.081043,78
262,15,박옥순,122662,일반,2025-06-07 02:52:55.406319,65
263,28,윤경수,772927,얼리버드,2025-06-09 21:55:13.787214,88
264,26,신준서,506842,일반,2025-06-07 16:08:23.325254,39
265,23,이영수,343887,슈퍼후원,2025-06-10 22:50:40.295796,82
266,9,김지민,53228,VIP,2025-06-12 07:48:51.721013,80
267,13,이미경,824473,얼리버드,2025-06-06 21:15:36.980593,31
268,9,박옥순,991136,슈퍼후원,2025-06-09 10:56:05.293116,98
269,15,박예지,735747,일반,2025-06-07 20:04:15.068641,90
270,28,김영일,902301,일반,2025-06-09 17:06:44.603794,99
271,14,엄은영,514669,VIP,2025-06-07 02:17:05.646621,35
272,14,황정숙,733300,슈퍼후원,2025-06-07 19:41:57.987844,68
273,4,최정훈,911719,슈퍼후원,2025-06-06 14:42:58.338641,55
274,29,김수민,431161,얼리버드,2025-06-08 11:58:37.136597,58
275,17,장성호,877168,슈퍼후원,2025-06-10 20:32:18.100130,76
276,17,김성훈,586711,얼리버드,2025-06-09 15:25:20.846562,67
277,16,안윤서,858535,슈퍼후원,2025-06-11 06:20:50.167610,99
278,21,이아름,143885,슈퍼후원,2025-06-07 05:08:38.073036,90
279,21,김성호,35425,얼리버드,2025-06-10 10:52:27.914596,67
280,11,박정숙,258760,VIP,2025-06-11 03:57:00.358265,46
281,16,이종수,744118,VIP,2025-06-08 22:12:38.054993,60
282,2,노영순,485323,얼리버드,2025-06-09 04:40:22.732402,86
283,6,최영길,610683,얼리버드,2025-06-11 05:09:43.005341,82
284,30,고정웅,973206,일반,2025-06-09 17:30:25.940622,94
285,3,홍명숙,125283,VIP,2025-06-08 08:23:56.815164,99
286,4,강정희,590355,일반,2025-06-10 18:32:33.434250,62
287,6,김건우,439288,슈퍼후원,2025-06-10 11:58:42.986889,92
288,25,이경수,765451,일반,2025-06-06 19:36:19.965117,71
289,17,이광수,799280,슈퍼후원,2025-06-11 13:07:36.901498,57
290,23,성도윤,651321,슈퍼후원,2025-06-08 15:02:43.129632,79
291,17,백민석,33996,슈퍼후원,2025-06-08 14:49:30.255233,86
292,17,김영순,316848,VIP,2025-06-08 10:21:21.669041,84
293,3,황도윤,396753,VIP,2025-06-09 15:10:47.512460,89
294,24,이순자,23202,VIP,2025-06-10 08:51:35.674878,91
295,15,윤예원,107729,VIP,2025-06-06 10:38:12.098344,67
296,4,김현준,997864,일반,2025-06-09 20:14:58.920635,72
297,12,조서현,763035,VIP,2025-06-11 14:15:52.444199,37
298,17,이보람,604400,슈퍼후원,2025-06-10 12:15:11.020011,43
299,19,배숙자,500947,일반,2025-06-07 17:56:58.791952,55
300,16,엄동현,787877,얼리버드,2025-06-12 05:36:36.437160,56
