question_id,title,content,asker_name,asker_email,category,difficulty,views,likes,is_resolved,created_at
238,Delectus ipsa cupiditate odio autem eum.?,"Quisquam tenetur dignissimos animi quod accusantium officia. Ea animi similique earum aut voluptatibus laudantium officia.
Ipsa explicabo dignissimos iure. Consequatur id sit eum.
Nulla veniam placeat ab sequi velit eius. Eveniet vero aperiam corporis minima aspernatur dicta. Iure amet possimus magni labore. Cum est modi laboriosam illo.
Molestias sunt aliquid illum eum facilis laudantium. Aut libero numquam maiores minima.",김미경,oyeongsun@example.com,기술,초급,797,47,True,2024-06-20 19:20:30.265966
58,Reprehenderit quidem assumenda odio commodi aliquid.?,"Consectetur saepe dicta ipsum quisquam. Quasi voluptatibus dolores nesciunt in deserunt quisquam.
Inventore accusantium perspiciatis. Veritatis impedit sapiente veritatis quo. Exercitationem earum libero doloremque. Ut vel nobis error vero a.
Atque natus exercitationem excepturi molestiae ratione autem dolorem. Animi laborum exercitationem alias eveniet corporis vitae illum. Distinctio incidunt a nam itaque culpa fugit.",김경수,yeongja49@example.com,학습,고급,832,42,True,2024-12-01 10:35:39.621094
219,Quia minima sunt maiores optio voluptatum maxime atque atque rem.?,"Praesentium ab eos harum nobis dolorum. Sed sunt omnis eaque odio. Sunt quis nesciunt.
Quod id iure est. Necessitatibus reprehenderit quos suscipit.
Nemo occaecati sint fugiat quasi delectus. Quod dolore quis dicta accusamus error repudiandae.
Eveniet corporis dicta ab facere impedit. Molestias iure mollitia porro aspernatur iure.
Ratione laborum tempore ab voluptatibus beatae. Voluptate quaerat sequi totam quas accusamus modi.",백옥순,ei@example.com,학습,초급,778,59,True,2025-02-03 22:31:18.165526
46,Laborum deleniti laudantium nulla voluptate.?,"Blanditiis beatae voluptates dolorem. Modi sint eaque.
Ducimus vel corrupti vitae quia praesentium officiis. Possimus recusandae aliquam. Corrupti consequuntur eius laboriosam.
Veritatis error facilis. Aspernatur suscipit ratione neque ea sit quis molestiae. Deserunt odio esse corporis dicta officiis quo et.
Quas tenetur odit labore. Vel omnis deleniti. Quo voluptatibus ipsa exercitationem necessitatibus consequuntur tempora. Ex at maiores corrupti incidunt incidunt.",송상훈,jihunjeon@example.org,기술,중급,238,24,False,2025-04-22 00:27:46.748224
183,Numquam asperiores commodi totam sunt cumque culpa aliquid ipsum nisi.?,"Provident ipsam cupiditate. Assumenda iure eveniet laudantium eum.
Blanditiis occaecati ad dignissimos neque molestias voluptas fugit. Aut illum similique officia molestiae. Accusantium iusto iste nobis quibusdam.
A placeat sint natus. Recusandae eveniet eos vitae perspiciatis neque nisi.
Harum illum dicta nihil. Culpa eaque nulla labore eos. Aperiam harum aliquid sint numquam assumenda. Veritatis repudiandae consequuntur adipisci assumenda incidunt culpa.",김예준,qgim@example.org,학습,고급,542,81,False,2025-03-07 10:25:33.448001
222,Cupiditate ducimus deleniti debitis iusto perferendis nam voluptatem blanditiis provident.?,"Perferendis nemo quasi perferendis quaerat nostrum culpa ullam. Facilis assumenda inventore odit libero. Dolor eos praesentium sed nulla maxime. Inventore doloribus vel.
Modi illum aliquam ipsam. Vero illo magnam aliquid pariatur.
Ad cumque molestiae tempora.
Voluptatibus dicta consectetur quo nisi. Ad laborum omnis. Molestiae aut accusamus rem. Aliquam voluptate at accusantium repellendus.",김영진,jihu96@example.org,학습,고급,469,2,True,2024-09-25 07:11:08.673529
290,Corporis eaque incidunt cum non maiores fugiat repellat maiores.?,"Ipsa repellat quisquam officiis quae. Libero asperiores facere tempore quaerat recusandae fugit.
Vel quae esse alias porro et. Velit tempora dolore blanditiis at eum. Doloremque nobis provident officia porro recusandae.
Dignissimos asperiores reiciendis inventore culpa. Dolorum accusamus perspiciatis ducimus. Harum et voluptatem laborum impedit porro autem ab.
Ullam dignissimos necessitatibus eos perspiciatis saepe numquam. Voluptatum rerum ipsa quas dolores nemo. Sapiente autem at occaecati.",윤현우,ui@example.net,학습,고급,856,57,False,2024-07-26 21:20:44.917314
212,Iste qui nemo esse praesentium sint numquam.?,"Consequatur officiis cumque sequi nam iure pariatur. Expedita facere eius. Officia molestias expedita aliquid autem.
Nobis eos occaecati harum fugit exercitationem assumenda. Voluptates voluptas voluptatibus omnis ipsam eos. Ea vel dolorum autem et.
Ipsa explicabo hic perferendis placeat doloribus. Saepe et odio labore consectetur. Incidunt repudiandae omnis sit suscipit sit. Non numquam quaerat sint cupiditate illo unde.",최영진,gjo@example.org,기타,고급,638,89,True,2024-09-25 20:35:56.296183
149,Quam ipsam officiis nostrum vitae nam modi.?,"Expedita beatae quam molestias autem voluptatum. Est consequuntur ullam vel neque.
Asperiores necessitatibus accusamus expedita inventore laboriosam maxime. Delectus non minima quo possimus.
Corporis tenetur possimus illo sequi. Itaque neque illo aut minima sed vero.
Sed molestias iusto doloribus incidunt perspiciatis. Molestiae minus officia commodi voluptatem accusantium repellat.
Doloremque cumque illum delectus numquam.",최준서,ii@example.org,취업,고급,389,66,True,2024-07-21 22:32:47.190814
166,Assumenda sapiente temporibus consectetur eos.?,"Consectetur mollitia ab animi. Accusamus et accusamus eius libero earum officiis aperiam. A eveniet pariatur impedit. Numquam deserunt ut veritatis.
Officiis atque odio cum sapiente distinctio rem. Eum facilis ex illum libero illum. Delectus vel neque corporis natus qui nostrum. Temporibus quae non deleniti odio.
Nemo aut nisi sint. Repellendus quos illo rem nesciunt quae voluptas. Dolorum laborum molestiae iure neque amet. Atque dolorum aspernatur voluptas molestiae porro harum.",이정희,ceom@example.org,기술,중급,371,84,True,2025-04-26 10:11:23.252889
79,Natus id blanditiis tenetur dolores officiis.?,"Possimus labore pariatur animi. Qui nostrum modi incidunt.
Tempore eum voluptatem tempore fugit repellat. Recusandae perferendis accusantium. Soluta dolore numquam consectetur placeat iste ratione quasi.
Nihil error accusamus. Reprehenderit voluptatibus veritatis et quas repudiandae non.
Rerum voluptatum adipisci officiis consectetur.
Perspiciatis sed dolorem voluptatibus nesciunt. Aut accusamus sunt nobis ex voluptatibus. Commodi distinctio esse praesentium harum consequatur est.",이영희,jangyeongsug@example.org,생활,고급,22,50,True,2024-06-09 12:16:50.255157
114,Exercitationem aliquam molestias corporis voluptate officia.?,"Consequatur doloremque recusandae quos nisi debitis.
Exercitationem assumenda cupiditate iusto fugit tempora iusto. Tenetur quaerat atque non doloribus sapiente laudantium facere.
Alias explicabo soluta tempora beatae. Illum quaerat quae quidem.
Voluptates itaque ea asperiores optio magni consectetur ducimus. Sunt iure laboriosam vitae. Asperiores asperiores nisi.
Nam perspiciatis nam neque unde. Odit facere totam quaerat non nulla.",최재호,gimjeonghun@example.net,기타,고급,896,86,True,2024-12-28 08:46:47.430314
250,Doloremque quaerat nostrum exercitationem laudantium similique dolore sapiente est dolor sunt.?,"Sapiente labore numquam dicta occaecati. Maiores modi voluptate non incidunt nihil. Velit et aperiam doloremque.
Beatae iste atque illum. Odit aperiam quia quam.
Eaque neque animi molestias. Quibusdam distinctio modi voluptatibus facilis soluta error pariatur. Voluptatem illo fugit incidunt eveniet quidem nulla.
Natus odit hic. Esse minus blanditiis ipsum veniam delectus consequatur. Officia distinctio magnam consequatur fugit repellat.
Quod inventore alias neque voluptas.",유민수,djeong@example.org,기타,중급,104,75,True,2025-03-27 21:03:40.014186
251,Occaecati corporis suscipit vitae praesentium.?,"Commodi occaecati aperiam accusantium. Dolores ullam adipisci natus. Totam pariatur reiciendis laboriosam minima facere sint minima.
Sint tempora quaerat delectus unde impedit. Animi ratione quisquam blanditiis.
Cumque nobis tempore. Placeat veritatis delectus repellendus quibusdam cum quasi.
Architecto molestiae eligendi animi omnis. Aut alias sunt placeat similique harum sunt. Voluptatum et provident nihil reprehenderit temporibus non.",권경자,uryu@example.com,기타,고급,150,0,True,2025-03-15 15:12:41.144360
105,Ad tenetur beatae hic officiis dicta suscipit deserunt.?,"Perferendis molestias blanditiis velit magni. Delectus beatae distinctio suscipit magnam deleniti quos.
Enim nihil beatae dolorem.
Possimus expedita quasi nesciunt necessitatibus facilis.
Architecto assumenda repellat rem. Quia libero ducimus dolorem labore blanditiis nulla. Molestiae similique iste minus tenetur id.
Illum dolorem excepturi itaque officia assumenda excepturi. Mollitia quaerat possimus sequi illum quidem incidunt. Pariatur maxime ducimus.",정정남,subin49@example.com,건강,초급,184,61,False,2024-09-25 14:27:50.908536
43,Quaerat adipisci numquam minima similique ut culpa minus repellat cumque.?,"Sunt sint minus illum numquam. Vitae et cumque temporibus. Necessitatibus eius architecto cumque hic consequuntur nulla veniam.
Accusantium natus nam earum. Alias deserunt quaerat non voluptatibus.
Deserunt totam aut sapiente reiciendis. Eius ratione unde impedit exercitationem porro. Voluptatum nam optio rem id numquam rerum omnis.
Voluptates voluptatum minima laboriosam natus dolorum culpa. Ut est at fugit.",박영희,seonghomin@example.net,건강,고급,623,90,True,2024-06-25 05:06:53.628446
282,Natus nesciunt culpa quia ipsam suscipit sequi neque tempora quam.?,"Reprehenderit illum consectetur similique assumenda. In ab cupiditate nemo amet praesentium.
Nam ratione excepturi tenetur at. Error corrupti impedit nobis repudiandae aut voluptates. Quia voluptas laborum minus suscipit at impedit officiis.
Minus culpa dolorum iusto. Vitae molestias molestias maiores. Cum at nihil id.
Esse magni maxime iusto reprehenderit aspernatur libero. Ut maiores veniam hic.",안종수,yeweon40@example.com,기술,중급,261,59,False,2024-06-12 11:20:10.651275
296,Nihil aliquam nihil dolores in occaecati quam consequatur placeat recusandae.?,"Laborum sint corrupti distinctio repellat harum vero vitae. Praesentium fuga minima incidunt sapiente. Aut unde tenetur quod.
Aut eligendi dicta accusantium dolore corporis quae asperiores. Quaerat cumque est. Deleniti explicabo fuga veritatis occaecati.
Quo facere magni ab error. At beatae itaque libero repellat saepe.
Alias tenetur eaque. Facilis enim dolor quisquam perspiciatis id esse ducimus. Ducimus voluptatum optio officiis. Saepe error ullam.",송성호,jhwang@example.com,기타,고급,668,32,True,2025-04-27 06:51:00.599063
158,Nemo blanditiis cupiditate fuga eaque ut magni a sunt.?,"Accusamus consequatur veniam iure. Ducimus harum excepturi. Dicta fugiat iusto sequi quos aliquid ea.
Incidunt consequuntur mollitia cupiditate. Pariatur ratione vero minus magnam dolorum.
Blanditiis quaerat facilis recusandae reprehenderit. Molestias numquam pariatur velit facilis. Ipsa dolor recusandae debitis sint. Dolore qui ullam molestiae minus quis.
Amet repudiandae vitae debitis consequuntur exercitationem. Facilis consequatur ad vel.
Reiciendis voluptatibus suscipit.",권서영,gimjongsu@example.org,생활,고급,95,20,True,2024-06-23 13:43:46.394476
239,Officiis consequatur delectus omnis eum eius magnam laudantium suscipit reprehenderit.?,"Maxime optio accusantium molestiae doloremque.
Temporibus quae odio quasi laborum quidem minima explicabo. At molestias in reprehenderit.
Libero consequuntur dolore ea voluptas. Sunt dolorum pariatur perspiciatis nemo corporis dolor delectus.
Neque nihil in numquam distinctio soluta possimus. Ab repellat excepturi.
Itaque ut dolorem voluptatem nulla. Dolores odit quae possimus.
Praesentium perspiciatis ullam aliquid. Sapiente hic maxime praesentium.",김서윤,hyejinyang@example.org,기타,중급,557,49,True,2025-05-19 18:47:37.793007
18,Esse repudiandae aspernatur vel ab.?,"Possimus dolor culpa. Impedit architecto doloremque reiciendis magni nemo nam. Doloremque accusamus temporibus beatae quas explicabo. Assumenda aut ullam repudiandae.
Ea tenetur velit ad nihil doloremque. Non aperiam eum. Exercitationem sit rem expedita cumque.
Nam accusantium maiores possimus laborum eaque. Inventore earum occaecati blanditiis commodi magnam.
Assumenda voluptas aspernatur totam cum. Quisquam perferendis delectus dolore laboriosam quod.",류미경,gimsunja@example.net,기술,중급,429,42,False,2024-11-08 23:49:00.332406
165,Iste non possimus cumque autem quae commodi.?,"Dignissimos odit cum ipsum. Exercitationem dolore quia reiciendis nostrum ab libero. Rerum minus esse quis. Non saepe tenetur tempore.
Nostrum maxime quaerat quod quod sed repudiandae. Asperiores illum magni culpa veniam commodi nemo aut.
Rem optio quo quis. Amet inventore similique.
Odio perferendis asperiores dignissimos aliquid reiciendis voluptates. Similique libero ullam sed voluptas reprehenderit velit. Incidunt est similique necessitatibus voluptatum.
Cupiditate earum iste magnam.",이민준,gweonsumin@example.net,기술,초급,90,11,False,2024-10-01 09:50:07.228231
34,Non fugiat voluptatem dolores exercitationem omnis dolore aperiam quaerat modi.?,"Enim minus esse nihil quo. Alias laboriosam corporis praesentium reiciendis.
Consectetur est consectetur expedita facere cupiditate dolore nostrum. Debitis exercitationem dolore blanditiis iure vel sit ab.
Voluptatum culpa voluptatibus libero consequatur. Facilis magni quaerat provident repellat. Iste ut eos totam magnam non commodi.",송수빈,bagjeonghun@example.net,학습,중급,174,52,False,2025-05-27 22:18:35.596961
25,Suscipit molestiae doloribus ducimus nostrum quae voluptas ratione minus.?,"Laborum et nam dignissimos facilis nulla laboriosam. At nesciunt at neque animi temporibus. Incidunt est eum animi minima quo.
Voluptatibus illo fugiat quasi dignissimos maiores dicta maiores. Atque dolor cum.
Aspernatur deserunt optio enim aliquam perferendis molestias est. Animi nostrum animi.
Laborum libero laborum commodi. Repellat doloremque repellat libero. Esse accusamus ab.",이성훈,jeonghogim@example.net,취업,초급,689,39,True,2025-01-02 03:50:06.253957
216,Praesentium quam maiores facilis ducimus illum.?,"Doloremque doloribus id porro perferendis omnis animi. Veniam veniam excepturi corporis natus. Iure distinctio doloribus culpa repellendus odit. Nam magni impedit.
Doloribus laborum doloremque amet praesentium dolorem quam. Tempora eius saepe. Nihil pariatur ratione minima.
Facere magni reiciendis dolores dolorum beatae laboriosam. Et blanditiis error suscipit.
Ipsa quos animi repudiandae. Veniam placeat tempora.",한영수,yeongil30@example.org,건강,초급,489,61,False,2024-07-01 11:05:22.789204
120,Quas in consequuntur id voluptatem eveniet sint ullam ea quisquam.?,"Officia dolores ipsam iure voluptatibus magnam labore. Quasi asperiores nulla ipsa aliquam quia ipsa. Itaque est cupiditate hic libero.
Nam impedit libero doloribus debitis sint dicta. Minima consequatur corrupti.
Suscipit quibusdam fugiat. Adipisci aliquid expedita ea ipsa reiciendis cupiditate.
Nulla molestias quam accusamus aut. Itaque ipsam quam reprehenderit in officia nihil natus.",유혜진,jangseongsu@example.net,취업,중급,225,69,True,2024-10-13 17:10:25.973912
8,Unde laudantium nisi provident occaecati error quas vitae quas.?,"Placeat ab consequatur ex illo. Inventore minus deleniti aut ipsam. Itaque consectetur eligendi modi quos aliquam consequuntur.
Culpa sunt deleniti tempora. Expedita ea aut veritatis quibusdam quaerat.
Sint explicabo accusantium blanditiis. Minus veniam non omnis sint sapiente earum.
Totam voluptatem eveniet modi distinctio sequi. Ipsam quisquam nulla impedit. Dolorem illum tenetur quidem consectetur id.",서순자,caeweonjang@example.net,기타,중급,685,95,False,2025-03-09 05:37:40.981709
91,Unde nam dolores officiis eaque cupiditate unde distinctio atque fuga non.?,"Accusantium aperiam inventore ducimus et. Nesciunt ipsum totam nihil eveniet quos quasi.
Voluptates ipsum deleniti ipsum. Blanditiis porro repellendus eos voluptatibus molestiae.
Impedit harum occaecati omnis quae distinctio explicabo. Suscipit sequi tempore eveniet deleniti. Asperiores laboriosam rerum earum expedita error.
Cupiditate odit aliquam. Ullam enim ratione tempora molestias. Nesciunt dolor dolorum velit voluptatibus consectetur culpa vel.",이보람,yeonggilbag@example.com,취업,초급,943,50,False,2024-10-08 18:36:28.688000
47,Voluptatum ratione nulla id repellendus tempore officiis harum.?,"Excepturi laboriosam natus fuga culpa totam dolorem. Sint natus quaerat iusto molestiae nam aliquid. Aperiam animi alias delectus quisquam occaecati beatae. Doloribus alias neque perspiciatis.
Nihil natus minima est voluptate odio perspiciatis. Optio esse beatae delectus. Nam magni totam rem perferendis modi magni.
Perferendis facilis odit modi. Quo adipisci voluptatum rerum id. Placeat blanditiis dolore non illum qui pariatur.",박예준,seunghyeon16@example.com,기타,초급,983,44,False,2024-10-18 06:49:58.729714
74,Corrupti porro quisquam quidem maiores et.?,"Quis excepturi perferendis necessitatibus adipisci.
Nisi illum veniam. Quam id repellat optio.
Reiciendis quibusdam praesentium ipsam cupiditate facere quam voluptates. Porro sit corporis quis voluptas omnis laboriosam. Corrupti praesentium possimus assumenda. Hic facere cupiditate ratione provident iure aperiam.
Incidunt officiis itaque molestias nostrum sapiente. Ex laboriosam magnam minima porro facilis similique.",윤지우,jinhoi@example.net,기술,초급,824,54,True,2024-09-03 14:50:17.962623
94,Quia ex culpa sint eius.?,"Deserunt quia corrupti laboriosam voluptas. Iusto inventore aperiam incidunt delectus tempore repudiandae deserunt.
Explicabo molestiae ut magnam incidunt. Assumenda omnis dolore assumenda. Iste laboriosam eius corporis animi.
Ipsum deleniti quaerat minima et. Magni consectetur enim dolor minus voluptas officia. Modi magnam placeat.
Incidunt dolore perspiciatis assumenda. Debitis ut laborum ut iure laudantium.
Accusamus architecto earum non magni dolorem ullam. Fugiat a tempora ea consectetur.",손서윤,heojieun@example.org,학습,고급,110,86,False,2024-08-11 02:24:35.992479
77,Neque reprehenderit qui suscipit animi odio molestias.?,"Delectus qui quaerat dolores vero. Dignissimos corrupti quos unde. Inventore reiciendis voluptatem laboriosam.
Adipisci laboriosam minus dicta itaque ex id. Consequuntur dolor similique.
Veritatis illo temporibus placeat adipisci tenetur nostrum. Debitis explicabo recusandae architecto qui harum ipsum. Consectetur odio officia non maiores fugit. Tenetur fugit suscipit doloribus quaerat.",황중수,icaeweon@example.org,생활,중급,860,70,True,2024-09-12 06:55:17.913920
287,Animi officiis iste amet iure assumenda non quos a enim quisquam.?,"Earum magnam sunt beatae praesentium vitae voluptates eius. Nobis eos autem.
Earum ea aperiam iure amet laboriosam. Ut laborum necessitatibus accusantium a maxime dignissimos dolorem.
Facere excepturi ipsum rerum sit sit. Reprehenderit unde porro et fuga.
Illo ipsum occaecati sunt. Officiis repudiandae deserunt in dolores.
Magnam quis dolore fuga voluptate sunt vero. Id ea quis adipisci nisi veniam.
Officiis suscipit itaque blanditiis quia. Assumenda debitis ducimus a quia et iure.",김종수,coeminji@example.com,기타,초급,207,7,False,2024-10-20 17:54:29.020958
61,Unde commodi adipisci quisquam cumque.?,"Quidem ut cupiditate tempora vel blanditiis totam adipisci. Ipsa est eius.
Praesentium accusamus quos quos excepturi culpa natus deleniti. Perspiciatis ipsa in maxime nobis rem. In ipsam facere facere doloribus esse adipisci nam.
Officia necessitatibus tenetur nostrum impedit autem veritatis culpa. Occaecati occaecati voluptatibus aliquam provident reprehenderit fuga. Nulla explicabo deleniti error ex ipsam provident.",한영수,yeonggilgim@example.com,건강,초급,291,63,True,2024-08-14 05:31:25.404005
78,Sapiente asperiores expedita est magnam reprehenderit assumenda iusto in voluptatem.?,"Perferendis doloribus repellendus accusantium. Blanditiis blanditiis repellendus fuga beatae. Tempora aspernatur repellendus impedit nulla.
Maxime natus ab nobis ut ab veniam. Nihil et suscipit harum expedita repellendus est.
Magnam quod illo nulla magnam provident. Voluptas sunt fuga atque. Maxime doloremque reiciendis mollitia error commodi itaque consequatur.
Omnis maiores incidunt quae. Omnis vel minima corporis. Vero modi delectus hic labore officiis vitae illo.",이수빈,yeongceolgim@example.net,취업,중급,963,72,True,2024-06-15 08:33:00.407571
64,Aliquid eveniet nisi quo aspernatur cum.?,"Voluptas veniam libero magni.
Corporis placeat molestiae adipisci. Excepturi sequi quidem laborum atque voluptates. Animi dolore nisi.
Earum accusamus libero doloremque officia. At odio vel et nostrum ullam vitae.
Ipsam nam sit voluptatem cum.
Labore temporibus sed exercitationem suscipit. Consequuntur error voluptatum voluptatem deleniti.",이준호,gyeongsu04@example.org,생활,중급,469,8,True,2024-08-15 15:59:31.439959
235,Facere facilis cum veniam possimus ab quod aspernatur dicta.?,"Laudantium recusandae quos vel et. In adipisci aspernatur quod maiores quidem consectetur.
Eveniet animi placeat. Minima ullam assumenda aut excepturi assumenda.
Laborum soluta praesentium totam. Quam quidem repudiandae ut totam eum. Consectetur nisi dolores quo.
Quo ea delectus incidunt. Itaque minus corrupti iusto aliquid.
Repellat exercitationem provident. Facere fuga esse eius repudiandae aliquam.",이상현,to@example.net,생활,중급,852,48,False,2024-09-14 21:49:05.897153
230,Architecto ab cumque reprehenderit porro recusandae quidem.?,"Similique nam modi consectetur corrupti tempora. Sunt iste dolores assumenda veniam sunt. Sint quasi doloremque itaque.
Dolores est laborum dignissimos autem nihil distinctio. Dolorum nesciunt corporis deleniti voluptate in amet. Velit fuga porro ducimus dolorum laborum.
Consequatur eum maxime amet facere fuga ipsa. Repellendus similique fuga dolores rem. Aliquid quos minus maxime cupiditate numquam perspiciatis.",이지우,yeongsugson@example.com,기술,고급,458,13,False,2024-06-22 09:02:46.153946
112,Enim autem ex eius ex voluptatibus tenetur voluptates eaque explicabo.?,"Laudantium voluptatem numquam neque nobis. Atque at ipsa voluptatibus officiis.
Cumque non dolorum minus expedita blanditiis officiis. Eius natus cupiditate laboriosam dolorem numquam.
Nulla quibusdam earum sit.
Perferendis accusamus ipsa iste dolores ad. Labore nulla voluptates dolorem optio beatae molestias. A ullam labore eveniet. Nobis id nulla placeat.
Fugiat in eius rem. Voluptatum quisquam aspernatur pariatur ipsa dolorem recusandae perspiciatis. Non eos quibusdam consequuntur.",이주원,eunjeong23@example.org,생활,고급,81,41,True,2024-12-01 08:06:58.019032
232,Assumenda magni doloribus aliquam sint voluptatum.?,"Animi explicabo at veritatis doloribus. Rerum illum occaecati deleniti nobis et animi. Fugiat minima earum earum cupiditate vitae vitae.
Ab nam tempora sit voluptate placeat nihil. Suscipit accusamus recusandae dolore ipsum voluptatem. Quod pariatur velit consequatur ullam in.
Dolor nemo beatae illum. Voluptas sed quia repudiandae modi. Sint aspernatur amet animi cum voluptate deserunt.",박준서,gimcunja@example.com,기술,중급,598,68,False,2025-01-01 20:43:11.584162
