player_id,username,email,nickname,level,total_games,wins,losses,current_rating,created_at
244,hyeonji05,yeongjingim@example.net,정자,15,939,486,29,1746,2024-10-22
55,jiyeongi,fi@example.com,민석,82,487,326,205,1603,2024-02-28
51,bagjeonghyi,hamijeong@example.org,순자,48,68,153,49,1865,2024-07-25
175,jeongho51,sugjai@example.com,예진,7,236,353,326,2321,2024-01-25
190,yejin70,seoyun42@example.org,옥자,33,193,80,10,1036,2025-02-10
299,tmun,zbag@example.org,지후,90,935,207,84,1901,2025-05-31
188,gimhaeun,sangho11@example.org,현주,90,875,74,442,826,2023-10-28
170,miyeong72,ci@example.com,영길,35,272,193,401,1131,2024-03-11
59,si,vbag@example.com,채원,21,264,200,238,2307,2024-01-24
49,coejiyeon,jeongsun35@example.net,현주,60,946,147,258,1599,2023-09-09
236,gimsangho,eo@example.net,지연,51,489,397,25,865,2024-11-18
253,misuggim,vgweon@example.org,지영,15,645,499,255,1594,2025-03-29
22,mgweon,yeongmigim@example.org,은영,63,84,249,235,984,2023-08-14
161,ei,hasubin@example.net,수민,52,809,247,321,849,2025-04-15
277,seoyeongsug,oi@example.com,상호,92,878,107,487,1394,2025-05-10
192,hi,igo@example.org,유진,93,789,289,290,1684,2024-04-17
258,subingang,sanghyeonseong@example.org,병철,93,107,273,291,1286,2024-09-28
150,syang,gimjinu@example.org,영미,19,32,16,297,2182,2024-07-19
131,coeminseog,seonghyeon27@example.net,서윤,10,109,438,217,921,2024-11-11
152,isugja,wnam@example.com,민서,42,651,150,323,2156,2024-11-25
100,bagseongsu,gimogsun@example.net,은영,83,66,126,5,1561,2024-04-11
88,jeongja00,gweonjeongsu@example.com,종수,56,465,208,182,1532,2024-10-10
215,eungyeongseo,dhwang@example.com,승민,64,45,32,149,2041,2024-04-16
122,sugja19,donghyeongim@example.org,준혁,22,769,311,103,1360,2023-08-31
300,jongsugim,ihyeonsug@example.net,예지,17,556,321,364,989,2024-08-27
21,mhwang,ogim@example.com,영일,13,952,232,468,2174,2024-09-12
189,sinyeonghwan,iseonghyeon@example.com,현정,15,503,285,393,2121,2024-02-05
72,sanghyeoni,yangmyeongsug@example.org,상철,44,105,276,243,1574,2023-06-08
107,seonghogang,wyun@example.net,은정,27,449,327,226,884,2024-03-22
271,gimareum,dgim@example.org,영일,74,104,463,157,1727,2024-07-03
103,anjiyeon,jihunbag@example.com,서준,59,740,252,348,1974,2025-01-04
