player_id,username,email,nickname,level,total_games,wins,losses,current_rating,created_at
72,sanghyeoni,yangmyeongsug@example.org,상철,44,105,276,243,1574,2023-06-08
73,coeeunju,jihun38@example.net,미영,87,173,307,144,1920,2023-06-22
74,jeonghun20,yunhyeonsug@example.com,옥순,48,224,121,315,1503,2025-01-25
75,jiagang,caeweonan@example.org,지아,65,914,457,259,2379,2025-03-11
76,jeongsu71,yeongsunjin@example.com,지훈,39,505,87,111,1879,2024-02-08
77,ni,yeonggilgim@example.com,명숙,19,548,494,93,1278,2025-05-09
78,seungmini,misug35@example.net,영자,64,922,333,59,2222,2023-09-28
79,heoogja,tgim@example.com,서준,26,491,212,230,2463,2024-02-09
80,iseunghyeon,yeongceol51@example.org,수진,7,215,23,369,837,2023-10-30
81,yangsanghyeon,subini@example.net,승현,19,290,480,412,2431,2024-04-03
82,yeonggili,siu89@example.org,순옥,54,115,165,140,2081,2024-06-18
83,jeonghoo,hyeonji84@example.net,지혜,63,630,164,150,1725,2023-09-15
84,junyeongim,gohyeonju@example.net,춘자,24,192,83,405,1499,2024-05-20
85,yeweon99,zgo@example.net,영숙,6,101,312,410,2035,2023-12-08
86,gimsugja,ujin07@example.org,은지,93,8,399,371,2087,2023-11-15
87,minseobag,qhwang@example.net,준서,12,673,490,337,2269,2023-10-02
88,jeongja00,gweonjeongsu@example.com,종수,56,465,208,182,1532,2024-10-10
89,gimsumin,simyunseo@example.net,영환,13,363,449,429,886,2024-09-11
90,minjungang,gyeongsubag@example.com,경희,68,51,343,113,2088,2024-05-14
91,jeongung74,junyeong50@example.net,미영,54,637,106,222,2305,2024-11-25
92,hyejin60,jihunhan@example.com,정자,14,819,194,203,1260,2023-10-02
93,eungyeongbag,xson@example.net,현정,97,521,165,294,1714,2025-01-15
94,yeongsun80,gimyeongho@example.com,도현,18,397,388,213,2404,2024-09-16
95,kgim,jiyeon27@example.com,유진,33,911,216,347,1419,2023-08-13
96,gimareum,jeongho11@example.com,경수,89,473,172,116,1582,2024-08-23
97,dohyeonseong,seonghun76@example.net,예준,13,524,432,327,1052,2024-01-16
98,yeongjin78,yejun43@example.com,정식,48,408,340,273,2253,2023-09-09
99,bagyunseo,wi@example.org,지영,100,983,163,153,1571,2024-10-18
100,bagseongsu,gimogsun@example.net,은영,83,66,126,5,1561,2024-04-11
101,areumeom,yeeuncoe@example.net,성호,10,248,233,158,1978,2023-12-07
102,haeuni,bagjiu@example.org,정호,20,473,3,308,1020,2024-10-24
103,anjiyeon,jihunbag@example.com,서준,59,740,252,348,1974,2025-01-04
104,kjang,seonghogim@example.com,예준,2,110,326,361,2325,2025-05-24
105,dgim,baghyeonju@example.com,영숙,61,63,465,341,1487,2024-01-31
106,mijeong84,bageungyeong@example.net,재현,17,329,320,268,1054,2025-05-15
107,seonghogang,wyun@example.net,은정,27,449,327,226,884,2024-03-22
108,zha,yeonghwan69@example.com,예은,7,336,285,109,1593,2024-01-11
109,subincoe,pgim@example.com,영숙,51,81,223,244,1352,2024-07-26
110,ki,sanghunbag@example.com,보람,4,149,225,265,2330,2024-04-09
111,iyeongil,seongsujang@example.com,성현,32,925,299,201,1846,2023-10-04
112,lgweon,hyeonjeongyang@example.com,채원,93,23,447,100,1037,2024-11-20
113,yeji31,hcoe@example.com,영철,68,733,473,177,2265,2025-02-08
114,cunja69,junhyeog10@example.net,경자,18,244,319,57,1819,2025-03-07
115,hongeunseo,abae@example.org,서연,45,529,341,102,1462,2024-03-13
116,iogsun,bgim@example.org,민서,74,717,330,153,944,2025-02-22
117,gangminjun,gimhyeonju@example.com,건우,73,990,392,44,1999,2024-01-18
118,gimseoyeon,gyeongjagang@example.org,영식,28,855,293,190,2294,2023-11-07
119,tmun,heoyeongmi@example.org,지혜,30,537,413,342,1892,2023-07-07
120,gcoe,junhyeog67@example.com,옥자,68,960,331,118,1947,2025-04-28
121,janggyeongsu,dohyeoni@example.org,은영,86,896,236,474,2064,2025-01-20
122,sugja19,donghyeongim@example.org,준혁,22,769,311,103,1360,2023-08-31
123,fi,minsu24@example.com,상철,42,454,369,88,2355,2024-05-18
124,seohyeoni,yangareum@example.net,진호,19,922,380,242,2022,2025-01-21
125,yeonggili,ucoe@example.net,민지,23,459,243,172,2226,2024-08-02
126,bagseongmin,jia91@example.org,수진,46,218,440,396,1540,2023-09-18
127,dgim,yeongja15@example.org,승현,54,314,349,289,2173,2024-09-01
128,iseongjin,yeeun00@example.net,하윤,97,20,265,6,1985,2024-08-06
129,borambag,gimseongho@example.net,지현,90,668,257,440,838,2025-04-16
130,sanghyeonbag,jeonyunseo@example.org,정수,34,687,369,200,2046,2024-07-02
131,coeminseog,seonghyeon27@example.net,서윤,10,109,438,217,921,2024-11-11
132,gi,bagareum@example.org,미영,7,194,385,367,1928,2024-08-24
133,ybag,myeongjaha@example.net,은주,63,68,77,301,1230,2024-12-13
134,yeonggilgim,cnam@example.com,지원,42,494,406,147,1818,2024-07-04
135,ggim,seoyun98@example.net,성수,8,406,21,284,1297,2024-04-28
136,dgim,sanghyeon90@example.org,서연,83,444,328,413,1704,2023-06-14
137,sunja14,gimsiu@example.com,순옥,17,506,410,470,877,2025-03-21
138,heoujin,jiyeonyun@example.com,현정,84,213,448,198,1155,2024-11-28
139,gimgyeonghyi,seoyeon42@example.net,종수,17,254,219,472,1190,2025-05-26
140,donghyeon11,jongsu82@example.com,영숙,33,331,401,400,1246,2023-08-12
141,bgim,rnam@example.net,지우,46,605,257,329,1856,2024-06-18
142,xgim,jiai@example.org,서영,63,445,417,41,872,2024-01-31
143,yeongsungim,juweonseo@example.net,영식,35,223,42,497,2068,2024-10-05
144,cbag,bagjihun@example.com,하은,45,588,236,27,2390,2025-04-13
145,jgim,jihu44@example.net,준영,27,476,248,82,1839,2024-10-29
146,csong,ieunseo@example.org,윤서,12,359,218,493,1219,2023-06-30
147,yyang,casujin@example.net,경숙,92,237,227,323,921,2024-04-20
148,jeongungyun,gimyeonghwan@example.com,영순,74,132,418,418,1834,2024-04-05
149,gimhyeonsug,jihyegim@example.net,상현,13,475,434,254,2084,2025-03-11
150,syang,gimjinu@example.org,영미,19,32,16,297,2182,2024-07-19
151,eunseo03,yejinbag@example.net,경수,12,654,111,417,2279,2024-12-25
152,isugja,wnam@example.com,민서,42,651,150,323,2156,2024-11-25
153,hgim,ujin13@example.com,지영,6,0,154,280,941,2023-09-22
154,gweonyeji,gimeungyeong@example.com,우진,48,81,398,2,938,2025-05-26
155,yeongceolgim,jangyunseo@example.org,춘자,85,409,78,275,2085,2023-06-12
156,jeongja55,seongsugim@example.org,진호,37,21,120,378,1932,2023-07-25
157,zgim,dbag@example.com,정훈,41,42,357,57,1329,2025-04-14
158,ogjai,eungyeongbaeg@example.org,춘자,32,372,383,265,1295,2024-07-19
159,yeji28,wmun@example.net,서연,7,305,48,347,2471,2024-12-02
160,minjun85,sanghuno@example.com,현준,14,512,394,50,1640,2024-04-04
161,ei,hasubin@example.net,수민,52,809,247,321,849,2025-04-15
162,gyeongsuggim,jiagim@example.org,수진,15,1000,386,399,2040,2024-05-07
163,hongyeonggil,sangceolheo@example.org,명숙,99,78,99,204,1475,2023-08-08
164,minjunhong,lyun@example.net,지훈,5,176,141,52,2060,2025-04-30
165,ljo,mgim@example.org,영철,44,43,159,407,1812,2024-01-08
166,dji,ogim@example.net,건우,17,644,463,14,2491,2024-07-05
167,ijunseo,mjin@example.net,영길,24,613,295,149,828,2024-02-20
168,fgweon,miyeong44@example.org,현지,92,580,332,189,2443,2023-08-20
169,ujini,donghyeon12@example.com,상현,82,895,73,258,889,2024-04-08
170,miyeong72,ci@example.com,영길,35,272,193,401,1131,2024-03-11
171,jeongho12,seonghunmun@example.org,영일,41,197,366,380,1245,2024-01-12
172,jiyeon41,dohyeongim@example.org,준호,10,158,490,469,1948,2024-09-16
173,gimsangceol,ggim@example.com,영미,43,486,42,351,2293,2024-02-02
174,jihyeonbag,gimseongjin@example.org,명자,55,944,477,362,2496,2024-02-19
175,jeongho51,sugjai@example.com,예진,7,236,353,326,2321,2024-01-25
176,seungmingim,minji30@example.com,민재,41,66,331,45,1879,2024-06-21
177,jimini,ggim@example.com,서현,10,457,249,439,1169,2024-10-06
178,gimjeongsig,simyeongsig@example.com,영희,37,691,305,126,2276,2023-12-02
179,xgim,rgim@example.net,순자,90,83,399,309,1048,2024-02-13
180,jisanghyeon,sujinca@example.net,민서,44,119,250,320,1129,2024-04-18
181,joyeongmi,wgweon@example.org,보람,39,344,60,361,2390,2025-01-13
182,coeyeonghyi,oi@example.org,주원,64,698,293,238,1402,2023-07-24
183,byeongceol56,eunyeonghong@example.com,은경,9,318,413,62,1026,2024-03-01
184,ryuboram,bagyeji@example.net,민석,23,665,463,413,834,2025-02-07
185,qcoe,kgim@example.org,영식,100,575,168,128,1026,2023-08-23
186,baesujin,pbag@example.com,서연,40,194,166,158,1935,2023-06-14
187,mgim,xseo@example.net,현지,85,916,7,24,2388,2023-12-04
188,gimhaeun,sangho11@example.org,현주,90,875,74,442,826,2023-10-28
189,sinyeonghwan,iseonghyeon@example.com,현정,15,503,285,393,2121,2024-02-05
190,yejin70,seoyun42@example.org,옥자,33,193,80,10,1036,2025-02-10
191,ijieun,rgim@example.com,지우,38,55,152,39,2421,2024-04-15
192,hi,igo@example.org,유진,93,789,289,290,1684,2024-04-17
193,seoyungim,seunghyeon23@example.com,성수,66,548,64,57,1268,2024-06-13
194,ijeongja,idoyun@example.net,현정,3,644,307,373,1204,2024-01-10
195,pi,seodoyun@example.net,준영,49,190,3,422,2355,2023-12-28
196,seojunhong,junhobae@example.com,지영,9,126,287,231,2039,2024-02-28
197,jeongsuni,mijeonggweon@example.net,서영,16,21,36,300,1322,2024-02-25
198,gyeonghyi47,yeeun92@example.net,예지,45,502,274,337,1785,2023-07-15
199,jieuni,jiugweon@example.com,채원,3,3,193,213,1748,2025-01-03
200,jeongjagim,oeunyeong@example.net,경숙,22,333,274,338,1494,2024-12-01
201,songhyeonju,gimyeonghwan@example.com,순자,67,54,372,20,1426,2024-09-20
202,pi,eunjigu@example.org,숙자,76,782,96,228,1652,2024-10-28
203,coecunja,egweon@example.com,정희,57,462,455,67,1981,2024-09-08
204,jinho15,munyeeun@example.com,현지,58,790,300,150,2442,2025-01-08
205,yejin06,eunjeong22@example.org,준호,84,67,424,48,1362,2024-06-23
206,hayun07,jieun55@example.net,승현,29,953,45,376,1718,2023-12-10
207,fjang,seungminbag@example.org,영일,51,125,415,212,1699,2024-07-29
208,simhaeun,ngim@example.com,현숙,25,620,299,243,1473,2023-06-04
209,hbag,seoyeon00@example.com,수진,29,605,69,386,2140,2024-04-27
210,yejingim,ryuseonyeong@example.net,예진,43,857,462,402,978,2024-06-11
211,pbag,yeongho67@example.com,성훈,100,809,292,416,1990,2025-04-25
212,jeongungi,yeongmi71@example.com,정숙,79,564,463,129,1638,2025-05-07
213,uno,hyejin68@example.org,영철,67,631,441,134,1471,2023-09-12
214,migyeong51,do@example.net,지훈,39,431,451,449,1255,2025-03-14
215,eungyeongseo,dhwang@example.com,승민,64,45,32,149,2041,2024-04-16
216,yeeun83,jeongnamhan@example.net,정순,74,781,395,447,2019,2023-07-12
217,junseo23,ogyeonghyi@example.com,지혜,64,695,409,171,2278,2024-12-09
218,lcoe,sujini@example.com,은주,84,68,338,295,1523,2024-01-02
219,gweoneunji,zgim@example.com,경자,41,102,490,40,1460,2024-03-13
220,jeongsig36,ryujeongung@example.net,채원,37,576,9,365,1082,2024-03-23
221,sanghoi,myeongsuggim@example.net,주원,63,951,230,262,1992,2025-02-02
222,yeeun73,sumin39@example.org,정순,51,747,425,384,1574,2025-04-09
223,junseohwang,ijongsu@example.net,윤서,12,170,138,420,1891,2024-12-19
224,jangujin,seoyun00@example.com,동현,41,122,360,259,1288,2025-05-05
225,ominsu,bagjia@example.net,서영,39,278,470,69,1042,2024-11-02
226,miyeong80,jgim@example.com,예준,80,517,322,72,2315,2024-09-20
227,iboram,gyeongja37@example.net,영식,78,545,390,200,2182,2024-11-04
228,jeongho46,dcoe@example.com,서윤,54,618,183,274,944,2024-09-27
229,dan,jeongnam12@example.com,지원,70,268,96,45,802,2024-08-04
230,unam,yejun43@example.com,준혁,11,87,317,284,2057,2024-02-19
231,minjuni,sunogheo@example.net,은지,41,338,458,339,1144,2023-06-11
232,seungmin00,ebag@example.com,지현,54,59,137,351,2430,2023-06-21
233,igyeongsu,jungsu49@example.org,정호,55,848,257,67,1652,2025-03-12
234,yeonghyi41,cunja15@example.org,준영,1,758,92,38,2376,2024-02-13
235,ejang,seunghyeonhwang@example.net,예은,26,87,205,221,2127,2025-04-08
236,gimsangho,eo@example.net,지연,51,489,397,25,865,2024-11-18
237,sgim,yeongho27@example.net,서연,49,448,270,385,2497,2023-08-08
238,zbag,gi@example.com,아름,16,851,114,163,1260,2023-07-23
239,minyeji,rhan@example.com,수민,89,398,276,192,2411,2023-11-16
240,seungmingim,yejun33@example.com,숙자,40,767,420,84,1648,2024-12-06
241,qi,gimsumin@example.com,하윤,6,451,4,467,1704,2023-07-25
242,cunja69,misugi@example.com,수민,68,763,110,336,1842,2024-02-27
243,yeongsu36,munjeongsug@example.org,준혁,14,37,264,393,1095,2023-08-18
244,hyeonji05,yeongjingim@example.net,정자,15,939,486,29,1746,2024-10-22
245,bagseoyeon,sanghungim@example.com,수빈,23,158,149,233,1145,2024-08-06
246,sunjagim,kbaeg@example.org,현주,6,737,214,78,1475,2024-02-08
247,jinhogang,ihong@example.net,은서,4,422,428,186,1952,2025-02-19
248,hyeonjun93,jungsu30@example.net,성현,94,953,373,191,2206,2024-03-09
249,jeongsigson,sangceolsim@example.net,성민,26,936,468,273,914,2024-07-03
250,jiyeongryu,eungyeongi@example.com,옥순,53,493,305,452,1487,2024-09-30
251,ogja38,yeeun74@example.org,성호,88,619,464,306,1589,2024-01-13
252,ogsungim,jeongsun47@example.com,정남,65,509,493,292,2197,2024-12-03
253,misuggim,vgweon@example.org,지영,15,645,499,255,1594,2025-03-29
254,jiweon18,hwangjimin@example.org,지영,46,218,335,427,1246,2024-04-10
255,yunsubin,yi@example.net,성훈,48,684,243,51,1242,2025-04-01
256,qgim,seoyeon36@example.org,준혁,35,424,275,347,1448,2024-11-24
257,icoe,hyeonjii@example.org,영미,36,181,424,405,1292,2024-04-14
258,subingang,sanghyeonseong@example.org,병철,93,107,273,291,1286,2024-09-28
259,xo,gyeonghyibae@example.com,민서,82,251,121,119,1985,2023-08-08
260,yeongjagim,jeonghogim@example.com,옥순,48,257,303,46,1169,2023-07-04
261,rhan,gimyeongho@example.com,경숙,34,898,196,431,1821,2023-11-24
262,gyeongsugi,sunogseo@example.org,서윤,78,662,409,3,1695,2023-12-17
263,yjang,yunseo15@example.com,서윤,80,899,131,241,1749,2024-03-31
264,sunjai,xi@example.org,지후,23,65,309,340,1217,2024-10-20
265,jiweon59,ugwag@example.net,선영,5,228,467,447,1459,2025-05-15
266,gyeongja62,bagminji@example.com,성호,65,614,46,112,1598,2024-06-07
267,tbag,mgim@example.net,성호,91,87,387,335,2320,2025-05-04
268,myeongja32,xhwang@example.com,미정,90,682,402,57,2359,2025-05-29
269,jihu70,lmun@example.net,성민,67,3,414,450,1604,2025-05-05
270,hyeonjeongi,jiyeonggim@example.org,정남,29,506,471,180,2314,2024-01-30
271,gimareum,dgim@example.org,영일,74,104,463,157,1727,2024-07-03
272,iseongjin,pmun@example.net,숙자,64,272,344,343,2068,2023-08-17
273,ujinbag,qi@example.net,윤서,30,29,232,175,1225,2025-01-29
274,xgim,ibag@example.net,정수,64,748,456,107,973,2023-11-14
275,bagsujin,yeongjin66@example.org,종수,88,708,34,112,1353,2025-04-25
276,songmijeong,jeongsui@example.net,현우,90,704,25,435,1231,2024-03-23
277,seoyeongsug,oi@example.com,상호,92,878,107,487,1394,2025-05-10
278,gweonjaeho,sugja58@example.net,지원,10,194,411,50,1448,2025-03-16
279,jieungim,junseoan@example.net,영수,41,294,154,467,1139,2023-08-04
280,ui,coegyeonghyi@example.net,진호,90,575,441,160,1422,2024-10-14
281,seongmingim,yeweon30@example.net,예원,67,88,218,207,2208,2023-07-25
282,sanghyeon33,xcoe@example.net,정호,88,12,386,49,2129,2024-06-05
283,baggeonu,cunja11@example.org,민수,22,789,401,59,1531,2023-10-28
284,oca,junhyeog32@example.com,도윤,37,832,499,271,2410,2024-05-26
285,junhyeog85,ujin21@example.net,경자,48,47,37,335,2004,2025-04-13
286,rjo,ogim@example.org,준서,30,184,115,162,2200,2023-07-29
287,yunhyeonjeong,yeongmigim@example.com,예은,7,980,269,271,902,2024-04-13
288,yujin41,yunseoi@example.com,지연,2,822,285,280,1013,2025-04-13
289,iyeonghyi,caeweon67@example.net,경자,21,331,54,353,2438,2024-11-04
290,gweonjaehyeon,kgweon@example.org,영진,66,434,104,281,1676,2025-01-03
291,gimyeongsu,usong@example.net,미영,4,790,448,134,2395,2023-11-15
292,uan,caeweon14@example.com,준서,22,51,71,104,1312,2024-05-13
293,mbag,iseongho@example.net,서영,53,105,21,107,1913,2024-07-11
294,cunjagim,noyejin@example.org,시우,43,297,286,454,1375,2024-11-20
295,yeonghomin,myeongja83@example.org,지아,28,668,496,240,1790,2024-12-12
296,yeweonson,hyeonubag@example.net,서연,99,720,32,166,1072,2024-06-11
297,siu37,sujinan@example.net,미숙,4,473,49,150,1460,2024-05-18
298,hyeonucoe,jangjaeho@example.com,지연,82,63,242,0,2180,2023-06-17
299,tmun,zbag@example.org,지후,90,935,207,84,1901,2025-05-31
300,jongsugim,ihyeonsug@example.net,예지,17,556,321,364,989,2024-08-27
