player_id,username,email,nickname,level,wins,losses,created_at,current_rating
118,gimseoyeon,gyeongjagang@example.org,영식,28,293,190,2023-11-07,2294
119,tmun,heoyeongmi@example.org,지혜,30,413,342,2023-07-07,1892
120,gcoe,junhyeog67@example.com,옥자,68,331,118,2025-04-28,1947
121,janggyeongsu,dohyeoni@example.org,은영,86,236,474,2025-01-20,2064
122,sugja19,donghyeongim@example.org,준혁,22,311,103,2023-08-31,1360
123,fi,minsu24@example.com,상철,42,369,88,2024-05-18,2355
124,seohyeoni,yangareum@example.net,진호,19,380,242,2025-01-21,2022
125,yeonggili,ucoe@example.net,민지,23,243,172,2024-08-02,2226
126,bagseongmin,jia91@example.org,수진,46,440,396,2023-09-18,1540
127,dgim,yeongja15@example.org,승현,54,349,289,2024-09-01,2173
128,iseongjin,yeeun00@example.net,하윤,97,265,6,2024-08-06,1985
129,borambag,gimseongho@example.net,지현,90,257,440,2025-04-16,838
130,sanghyeonbag,jeonyunseo@example.org,정수,34,369,200,2024-07-02,2046
131,coeminseog,seonghyeon27@example.net,서윤,10,438,217,2024-11-11,921
132,gi,bagareum@example.org,미영,7,385,367,2024-08-24,1928
133,ybag,myeongjaha@example.net,은주,63,77,301,2024-12-13,1230
134,yeonggilgim,cnam@example.com,지원,42,406,147,2024-07-04,1818
135,ggim,seoyun98@example.net,성수,8,21,284,2024-04-28,1297
136,dgim,sanghyeon90@example.org,서연,83,328,413,2023-06-14,1704
137,sunja14,gimsiu@example.com,순옥,17,410,470,2025-03-21,877
138,heoujin,jiyeonyun@example.com,현정,84,448,198,2024-11-28,1155
139,gimgyeonghyi,seoyeon42@example.net,종수,17,219,472,2025-05-26,1190
140,donghyeon11,jongsu82@example.com,영숙,33,401,400,2023-08-12,1246
141,bgim,rnam@example.net,지우,46,257,329,2024-06-18,1856
142,xgim,jiai@example.org,서영,63,417,41,2024-01-31,872
143,yeongsungim,juweonseo@example.net,영식,35,42,497,2024-10-05,2068
144,cbag,bagjihun@example.com,하은,45,236,27,2025-04-13,2390
145,jgim,jihu44@example.net,준영,27,248,82,2024-10-29,1839
146,csong,ieunseo@example.org,윤서,12,218,493,2023-06-30,1219
147,yyang,casujin@example.net,경숙,92,227,323,2024-04-20,921
148,jeongungyun,gimyeonghwan@example.com,영순,74,418,418,2024-04-05,1834
149,gimhyeonsug,jihyegim@example.net,상현,13,434,254,2025-03-11,2084
150,syang,gimjinu@example.org,영미,19,16,297,2024-07-19,2182
151,eunseo03,yejinbag@example.net,경수,12,111,417,2024-12-25,2279
152,isugja,wnam@example.com,민서,42,150,323,2024-11-25,2156
153,hgim,ujin13@example.com,지영,6,154,280,2023-09-22,941
154,gweonyeji,gimeungyeong@example.com,우진,48,398,2,2025-05-26,938
155,yeongceolgim,jangyunseo@example.org,춘자,85,78,275,2023-06-12,2085
156,jeongja55,seongsugim@example.org,진호,37,120,378,2023-07-25,1932
157,zgim,dbag@example.com,정훈,41,357,57,2025-04-14,1329
158,ogjai,eungyeongbaeg@example.org,춘자,32,383,265,2024-07-19,1295
159,yeji28,wmun@example.net,서연,7,48,347,2024-12-02,2471
160,minjun85,sanghuno@example.com,현준,14,394,50,2024-04-04,1640
161,ei,hasubin@example.net,수민,52,247,321,2025-04-15,849
162,gyeongsuggim,jiagim@example.org,수진,15,386,399,2024-05-07,2040
163,hongyeonggil,sangceolheo@example.org,명숙,99,99,204,2023-08-08,1475
164,minjunhong,lyun@example.net,지훈,5,141,52,2025-04-30,2060
165,ljo,mgim@example.org,영철,44,159,407,2024-01-08,1812
166,dji,ogim@example.net,건우,17,463,14,2024-07-05,2491
167,ijunseo,mjin@example.net,영길,24,295,149,2024-02-20,828
168,fgweon,miyeong44@example.org,현지,92,332,189,2023-08-20,2443
169,ujini,donghyeon12@example.com,상현,82,73,258,2024-04-08,889
170,miyeong72,ci@example.com,영길,35,193,401,2024-03-11,1131
171,jeongho12,seonghunmun@example.org,영일,41,366,380,2024-01-12,1245
172,jiyeon41,dohyeongim@example.org,준호,10,490,469,2024-09-16,1948
173,gimsangceol,ggim@example.com,영미,43,42,351,2024-02-02,2293
174,jihyeonbag,gimseongjin@example.org,명자,55,477,362,2024-02-19,2496
175,jeongho51,sugjai@example.com,예진,7,353,326,2024-01-25,2321
176,seungmingim,minji30@example.com,민재,41,331,45,2024-06-21,1879
177,jimini,ggim@example.com,서현,10,249,439,2024-10-06,1169
178,gimjeongsig,simyeongsig@example.com,영희,37,305,126,2023-12-02,2276
179,xgim,rgim@example.net,순자,90,399,309,2024-02-13,1048
180,jisanghyeon,sujinca@example.net,민서,44,250,320,2024-04-18,1129
181,joyeongmi,wgweon@example.org,보람,39,60,361,2025-01-13,2390
182,coeyeonghyi,oi@example.org,주원,64,293,238,2023-07-24,1402
183,byeongceol56,eunyeonghong@example.com,은경,9,413,62,2024-03-01,1026
184,ryuboram,bagyeji@example.net,민석,23,463,413,2025-02-07,834
185,qcoe,kgim@example.org,영식,100,168,128,2023-08-23,1026
186,baesujin,pbag@example.com,서연,40,166,158,2023-06-14,1935
187,mgim,xseo@example.net,현지,85,7,24,2023-12-04,2388
188,gimhaeun,sangho11@example.org,현주,90,74,442,2023-10-28,826
189,sinyeonghwan,iseonghyeon@example.com,현정,15,285,393,2024-02-05,2121
190,yejin70,seoyun42@example.org,옥자,33,80,10,2025-02-10,1036
191,ijieun,rgim@example.com,지우,38,152,39,2024-04-15,2421
192,hi,igo@example.org,유진,93,289,290,2024-04-17,1684
193,seoyungim,seunghyeon23@example.com,성수,66,64,57,2024-06-13,1268
194,ijeongja,idoyun@example.net,현정,3,307,373,2024-01-10,1204
195,pi,seodoyun@example.net,준영,49,3,422,2023-12-28,2355
196,seojunhong,junhobae@example.com,지영,9,287,231,2024-02-28,2039
197,jeongsuni,mijeonggweon@example.net,서영,16,36,300,2024-02-25,1322
198,gyeonghyi47,yeeun92@example.net,예지,45,274,337,2023-07-15,1785
199,jieuni,jiugweon@example.com,채원,3,193,213,2025-01-03,1748
200,jeongjagim,oeunyeong@example.net,경숙,22,274,338,2024-12-01,1494
201,songhyeonju,gimyeonghwan@example.com,순자,67,372,20,2024-09-20,1426
202,pi,eunjigu@example.org,숙자,76,96,228,2024-10-28,1652
203,coecunja,egweon@example.com,정희,57,455,67,2024-09-08,1981
204,jinho15,munyeeun@example.com,현지,58,300,150,2025-01-08,2442
205,yejin06,eunjeong22@example.org,준호,84,424,48,2024-06-23,1362
206,hayun07,jieun55@example.net,승현,29,45,376,2023-12-10,1718
207,fjang,seungminbag@example.org,영일,51,415,212,2024-07-29,1699
208,simhaeun,ngim@example.com,현숙,25,299,243,2023-06-04,1473
209,hbag,seoyeon00@example.com,수진,29,69,386,2024-04-27,2140
210,yejingim,ryuseonyeong@example.net,예진,43,462,402,2024-06-11,978
211,pbag,yeongho67@example.com,성훈,100,292,416,2025-04-25,1990
212,jeongungi,yeongmi71@example.com,정숙,79,463,129,2025-05-07,1638
213,uno,hyejin68@example.org,영철,67,441,134,2023-09-12,1471
214,migyeong51,do@example.net,지훈,39,451,449,2025-03-14,1255
215,eungyeongseo,dhwang@example.com,승민,64,32,149,2024-04-16,2041
216,yeeun83,jeongnamhan@example.net,정순,74,395,447,2023-07-12,2019
217,junseo23,ogyeonghyi@example.com,지혜,64,409,171,2024-12-09,2278
218,lcoe,sujini@example.com,은주,84,338,295,2024-01-02,1523
219,gweoneunji,zgim@example.com,경자,41,490,40,2024-03-13,1460
220,jeongsig36,ryujeongung@example.net,채원,37,9,365,2024-03-23,1082
221,sanghoi,myeongsuggim@example.net,주원,63,230,262,2025-02-02,1992
222,yeeun73,sumin39@example.org,정순,51,425,384,2025-04-09,1574
223,junseohwang,ijongsu@example.net,윤서,12,138,420,2024-12-19,1891
224,jangujin,seoyun00@example.com,동현,41,360,259,2025-05-05,1288
225,ominsu,bagjia@example.net,서영,39,470,69,2024-11-02,1042
226,miyeong80,jgim@example.com,예준,80,322,72,2024-09-20,2315
227,iboram,gyeongja37@example.net,영식,78,390,200,2024-11-04,2182
228,jeongho46,dcoe@example.com,서윤,54,183,274,2024-09-27,944
229,dan,jeongnam12@example.com,지원,70,96,45,2024-08-04,802
230,unam,yejun43@example.com,준혁,11,317,284,2024-02-19,2057
231,minjuni,sunogheo@example.net,은지,41,458,339,2023-06-11,1144
232,seungmin00,ebag@example.com,지현,54,137,351,2023-06-21,2430
233,igyeongsu,jungsu49@example.org,정호,55,257,67,2025-03-12,1652
234,yeonghyi41,cunja15@example.org,준영,1,92,38,2024-02-13,2376
235,ejang,seunghyeonhwang@example.net,예은,26,205,221,2025-04-08,2127
236,gimsangho,eo@example.net,지연,51,397,25,2024-11-18,865
237,sgim,yeongho27@example.net,서연,49,270,385,2023-08-08,2497
238,zbag,gi@example.com,아름,16,114,163,2023-07-23,1260
239,minyeji,rhan@example.com,수민,89,276,192,2023-11-16,2411
240,seungmingim,yejun33@example.com,숙자,40,420,84,2024-12-06,1648
241,qi,gimsumin@example.com,하윤,6,4,467,2023-07-25,1704
242,cunja69,misugi@example.com,수민,68,110,336,2024-02-27,1842
243,yeongsu36,munjeongsug@example.org,준혁,14,264,393,2023-08-18,1095
244,hyeonji05,yeongjingim@example.net,정자,15,486,29,2024-10-22,1746
245,bagseoyeon,sanghungim@example.com,수빈,23,149,233,2024-08-06,1145
246,sunjagim,kbaeg@example.org,현주,6,214,78,2024-02-08,1475
247,jinhogang,ihong@example.net,은서,4,428,186,2025-02-19,1952
248,hyeonjun93,jungsu30@example.net,성현,94,373,191,2024-03-09,2206
249,jeongsigson,sangceolsim@example.net,성민,26,468,273,2024-07-03,914
250,jiyeongryu,eungyeongi@example.com,옥순,53,305,452,2024-09-30,1487
251,ogja38,yeeun74@example.org,성호,88,464,306,2024-01-13,1589
252,ogsungim,jeongsun47@example.com,정남,65,493,292,2024-12-03,2197
253,misuggim,vgweon@example.org,지영,15,499,255,2025-03-29,1594
254,jiweon18,hwangjimin@example.org,지영,46,335,427,2024-04-10,1246
255,yunsubin,yi@example.net,성훈,48,243,51,2025-04-01,1242
256,qgim,seoyeon36@example.org,준혁,35,275,347,2024-11-24,1448
257,icoe,hyeonjii@example.org,영미,36,424,405,2024-04-14,1292
258,subingang,sanghyeonseong@example.org,병철,93,273,291,2024-09-28,1286
259,xo,gyeonghyibae@example.com,민서,82,121,119,2023-08-08,1985
260,yeongjagim,jeonghogim@example.com,옥순,48,303,46,2023-07-04,1169
261,rhan,gimyeongho@example.com,경숙,34,196,431,2023-11-24,1821
262,gyeongsugi,sunogseo@example.org,서윤,78,409,3,2023-12-17,1695
263,yjang,yunseo15@example.com,서윤,80,131,241,2024-03-31,1749
264,sunjai,xi@example.org,지후,23,309,340,2024-10-20,1217
265,jiweon59,ugwag@example.net,선영,5,467,447,2025-05-15,1459
266,gyeongja62,bagminji@example.com,성호,65,46,112,2024-06-07,1598
267,tbag,mgim@example.net,성호,91,387,335,2025-05-04,2320
268,myeongja32,xhwang@example.com,미정,90,402,57,2025-05-29,2359
269,jihu70,lmun@example.net,성민,67,414,450,2025-05-05,1604
270,hyeonjeongi,jiyeonggim@example.org,정남,29,471,180,2024-01-30,2314
271,gimareum,dgim@example.org,영일,74,463,157,2024-07-03,1727
272,iseongjin,pmun@example.net,숙자,64,344,343,2023-08-17,2068
273,ujinbag,qi@example.net,윤서,30,232,175,2025-01-29,1225
274,xgim,ibag@example.net,정수,64,456,107,2023-11-14,973
275,bagsujin,yeongjin66@example.org,종수,88,34,112,2025-04-25,1353
276,songmijeong,jeongsui@example.net,현우,90,25,435,2024-03-23,1231
277,seoyeongsug,oi@example.com,상호,92,107,487,2025-05-10,1394
278,gweonjaeho,sugja58@example.net,지원,10,411,50,2025-03-16,1448
279,jieungim,junseoan@example.net,영수,41,154,467,2023-08-04,1139
280,ui,coegyeonghyi@example.net,진호,90,441,160,2024-10-14,1422
281,seongmingim,yeweon30@example.net,예원,67,218,207,2023-07-25,2208
282,sanghyeon33,xcoe@example.net,정호,88,386,49,2024-06-05,2129
283,baggeonu,cunja11@example.org,민수,22,401,59,2023-10-28,1531
284,oca,junhyeog32@example.com,도윤,37,499,271,2024-05-26,2410
285,junhyeog85,ujin21@example.net,경자,48,37,335,2025-04-13,2004
286,rjo,ogim@example.org,준서,30,115,162,2023-07-29,2200
287,yunhyeonjeong,yeongmigim@example.com,예은,7,269,271,2024-04-13,902
288,yujin41,yunseoi@example.com,지연,2,285,280,2025-04-13,1013
289,iyeonghyi,caeweon67@example.net,경자,21,54,353,2024-11-04,2438
290,gweonjaehyeon,kgweon@example.org,영진,66,104,281,2025-01-03,1676
291,gimyeongsu,usong@example.net,미영,4,448,134,2023-11-15,2395
292,uan,caeweon14@example.com,준서,22,71,104,2024-05-13,1312
293,mbag,iseongho@example.net,서영,53,21,107,2024-07-11,1913
294,cunjagim,noyejin@example.org,시우,43,286,454,2024-11-20,1375
295,yeonghomin,myeongja83@example.org,지아,28,496,240,2024-12-12,1790
296,yeweonson,hyeonubag@example.net,서연,99,32,166,2024-06-11,1072
297,siu37,sujinan@example.net,미숙,4,49,150,2024-05-18,1460
298,hyeonucoe,jangjaeho@example.com,지연,82,242,0,2023-06-17,2180
299,tmun,zbag@example.org,지후,90,207,84,2025-05-31,1901
300,jongsugim,ihyeonsug@example.net,예지,17,321,364,2024-08-27,989
