question_id,title,content,asker_name,asker_email,category,difficulty,views,likes,is_resolved,created_at
124,Tempore quod nostrum libero ducimus rerum incidunt.?,"Dolore repellat dolor facere occaecati. Laboriosam ipsum similique.
Dolore praesentium corporis cumque consequatur vitae. Accusantium voluptatem odio autem ea perspiciatis. Deserunt ipsa repudiandae.
Adipisci saepe in repudiandae cum nihil quam. Voluptas cumque optio.
Ad deleniti ad veniam nisi ad facere sint. Porro officiis nobis sit consectetur eligendi.
Voluptatum dolore dolore laboriosam. Delectus explicabo debitis suscipit.",나아름,dohyeon18@example.com,취업,중급,358,93,True,2025-04-27 02:33:24.262391
276,Earum enim facilis ab esse minima iure enim repellat.?,"Quidem placeat porro. Nisi delectus cum repudiandae doloremque reprehenderit natus eum.
Labore placeat rerum ab odit. Blanditiis quod eum nisi totam. Eos quis perspiciatis. Sit quos omnis vel.
Ipsam id ullam error. Facere ad quasi explicabo dolor harum. Rerum minima alias rem tenetur.
Non autem natus repudiandae dicta fugiat minima necessitatibus. Consectetur incidunt vitae dignissimos corporis doloribus. Cumque aliquid amet ipsa accusamus in totam. Velit modi iusto.",강민지,dno@example.org,기타,중급,203,95,True,2024-12-23 03:33:29.955745
217,Molestias nihil culpa quaerat occaecati vero vel ipsam explicabo.?,"Deleniti necessitatibus numquam praesentium. Nesciunt beatae quos impedit. Asperiores ex incidunt magnam culpa placeat.
Tempore quaerat autem quod sapiente. Optio ex soluta autem quis et deserunt.
Quae illo harum id. Veritatis eius laboriosam soluta delectus esse asperiores. Autem eum voluptate.
Nobis laborum sint hic. Voluptatem laboriosam iusto exercitationem voluptatum.",박진우,zmun@example.com,학습,초급,845,86,True,2025-02-16 19:26:37.643530
154,Libero repellendus ea excepturi totam recusandae corporis error quod.?,"Ab tempora recusandae ipsam dolore deserunt. Quaerat adipisci culpa iusto quam sed beatae. Voluptatibus quisquam odit voluptas.
Ipsa magnam aspernatur consectetur id velit. Perspiciatis id non. Distinctio odio qui commodi nam maiores. Quo dolores officia quisquam repudiandae aperiam provident.
Sint accusantium voluptatem excepturi architecto aut sunt. Minus officiis accusantium eaque distinctio delectus. Dolorum quam velit tempora nesciunt officiis. Optio a aperiam minima magni accusamus.",최영일,yejun83@example.com,기타,초급,394,69,False,2025-01-07 14:24:33.184032
24,Recusandae harum rerum magni quos quo id.?,"Numquam inventore ut rerum possimus nihil quos. Ducimus quo quaerat eligendi. Provident fugiat dolorem dignissimos itaque nam vel.
Ad pariatur nihil quo odio incidunt. Adipisci debitis sapiente voluptatibus cum magnam culpa. Totam perferendis commodi incidunt rerum.
Atque consequatur magnam blanditiis aliquid iusto quo. Eligendi ullam molestiae at tempore omnis saepe.
Illo maxime quia fugit. Eius laboriosam incidunt asperiores fugit voluptates. Veritatis reprehenderit vel quod est ea sunt.",김현숙,seonghun14@example.net,학습,초급,590,79,True,2024-12-15 05:03:16.388165
262,Nisi dolorem magni error deserunt provident culpa a pariatur accusantium nemo.?,"Asperiores nulla amet nobis nesciunt. Dicta perspiciatis id sunt tempore quod quam dicta. Labore ullam eius suscipit dolorem dignissimos.
Doloremque impedit quam unde. Minus perspiciatis magnam non aliquid.
Dolores excepturi eveniet excepturi quod laudantium architecto. Quae ipsam amet ex. Sunt eligendi veniam adipisci rerum. Commodi odio accusantium dolores.
Esse corrupti quibusdam similique error debitis odio. Delectus dolore assumenda pariatur.",윤승현,eungyeonggim@example.net,기타,중급,333,34,False,2025-01-06 01:45:52.818388
111,Esse aliquam quod porro nisi nihil deserunt.?,"Repellat minus architecto rem. Animi nostrum quae architecto dolorum consequatur fugiat.
Iusto saepe minima non. Nemo sint harum ab perferendis molestiae iste aliquam.
Incidunt ipsam itaque nesciunt pariatur. Totam cumque sint.
Nobis quia iure sapiente non. Ea aspernatur possimus hic est aut esse. Quae beatae voluptates iure accusantium.
Vel necessitatibus non impedit. Non expedita perspiciatis doloremque alias nisi temporibus. Inventore magni autem numquam non.
Odit facere tempora assumenda.",류미정,nbaeg@example.org,취업,초급,239,5,False,2025-03-17 02:41:57.960286
82,Perferendis minus deleniti provident nihil.?,"Incidunt doloremque sequi non. Doloribus in impedit quos numquam provident. Tempore soluta numquam.
Facilis blanditiis soluta. Quidem modi dolore consequuntur tempore. Nam nemo numquam.
Laborum doloribus reprehenderit.
Atque optio corrupti. Sit nobis in.
Earum illum officiis nihil. Ipsa dicta non mollitia repellat laboriosam. Laborum tenetur sint placeat.
Accusantium tenetur optio eveniet atque ut. Commodi dolor quaerat numquam vero corrupti error. Ipsum error quos sequi ad.",이정순,sanghunhan@example.com,학습,초급,660,73,True,2025-05-12 22:30:31.257894
208,Ullam repellendus corporis sunt dolore.?,"Dolorum cupiditate eum fugiat quas. Numquam officiis qui tenetur fugit itaque.
Molestias adipisci doloribus iure. Quos ea ad est autem non. Sapiente odit sed voluptatum quibusdam at. Sequi consectetur nam cumque.
Cupiditate esse amet dicta impedit.
Incidunt ratione fugit.
Magni ad vel deleniti. Beatae illum possimus tempore.
Eaque laborum rem quidem quaerat dolorem. Sint deserunt ad aut. Recusandae beatae minima nam.",장서현,eunjeong28@example.net,생활,중급,888,21,True,2025-02-07 17:46:26.975981
213,Neque natus iusto aliquid possimus incidunt error.?,"Reiciendis nemo labore explicabo enim. Voluptatibus totam assumenda fugiat placeat inventore eveniet quaerat.
Vitae sapiente temporibus repudiandae blanditiis.
Iure veritatis modi libero nobis quia sunt repudiandae. Rerum quo officiis praesentium odio.
Provident beatae hic recusandae temporibus quibusdam.
Mollitia quia mollitia facilis architecto excepturi dolorum. Accusantium quidem culpa. Cupiditate eum dolorum fuga repudiandae totam reprehenderit similique.",이미정,boram23@example.com,생활,중급,169,59,True,2024-07-17 06:45:00.202871
40,Porro facilis voluptate voluptates in ut placeat quas.?,"Expedita quae numquam impedit placeat minima. Voluptate quisquam illum eligendi eaque. Voluptatibus reprehenderit exercitationem consequuntur suscipit sint facere.
Inventore inventore voluptate sint nulla assumenda enim est. Odio modi consequuntur omnis voluptate unde.
Atque est saepe suscipit iure inventore maxime alias. Nisi architecto omnis blanditiis culpa fugiat eius.
Excepturi sed molestias quibusdam. Distinctio occaecati ducimus modi. Culpa qui quas necessitatibus.",임경수,sanghuni@example.net,기술,초급,835,13,True,2024-11-26 22:26:42.881003
241,Saepe totam rem animi culpa soluta veritatis a voluptate nihil.?,"Eligendi vitae enim sint dolores amet sit. Asperiores aperiam nemo ipsa beatae. Cum blanditiis repudiandae magnam dignissimos corrupti. Nostrum placeat magni.
Impedit pariatur voluptas eius veniam sapiente harum saepe.
Qui non perferendis suscipit quae saepe corporis.
Doloribus facere sint. Expedita cupiditate asperiores nobis provident sunt voluptatibus.
Quae vel delectus occaecati voluptas hic similique. Laudantium aspernatur corporis vitae ipsa.",김지혜,gwangsu76@example.net,생활,고급,392,52,True,2024-06-22 11:44:12.589791
292,Architecto asperiores laborum facilis eaque minus ullam accusamus itaque.?,"Nisi sed sapiente eveniet veniam nobis at. Eveniet minima deserunt quidem.
Omnis maiores consequatur quod inventore minima impedit. Veritatis mollitia est laboriosam iste.
Velit maxime dicta placeat exercitationem aspernatur.
Officiis voluptatum ratione perspiciatis nesciunt. Perspiciatis dolorum recusandae repudiandae ad a a. Omnis dolores molestias et temporibus neque eius.",홍예진,jeongho55@example.com,취업,초급,258,54,False,2025-04-11 15:31:15.239692
259,Sequi recusandae voluptatem nisi fuga in similique quibusdam omnis.?,"Optio earum sapiente fuga.
Nobis ea nobis. Omnis ab architecto maiores quasi.
Quos esse sint iure quo officia. Dolorem laudantium quae ipsam eaque minus laboriosam.
Deleniti harum dolorem totam. Facere fugiat exercitationem consectetur sed blanditiis. Rem soluta excepturi veritatis molestias.
Consequuntur consectetur dicta impedit temporibus exercitationem quos. Itaque optio veniam cumque alias harum exercitationem.
Sit totam dignissimos. Sunt inventore iure provident fuga itaque ullam.",김영일,jiweonsim@example.org,학습,초급,149,6,True,2024-09-07 18:42:15.181591
200,Labore expedita libero pariatur aliquid nulla enim.?,"Sint aut exercitationem quisquam fugit. Aliquid sequi aspernatur. Similique pariatur consequatur quo debitis iure. Modi temporibus harum odit.
Asperiores corporis nesciunt qui rerum. Inventore necessitatibus maiores vitae minima sequi qui.
Eius vero perspiciatis voluptatem fuga. Qui alias necessitatibus fugit sed. Illo incidunt consequuntur perspiciatis quasi asperiores eligendi.
Corporis modi consequatur ratione suscipit. Molestiae neque nulla illo numquam.",지영호,eunyeong69@example.com,취업,초급,136,54,False,2024-06-28 23:32:36.596133
15,Aspernatur itaque repellendus labore vitae occaecati accusantium odit ducimus.?,"Quis esse vitae asperiores consectetur earum porro dolor. Ducimus cum nostrum eaque labore. Sunt facere quos officia molestias adipisci.
Voluptates debitis natus nesciunt praesentium. Voluptatibus voluptas blanditiis tempore provident. In asperiores vero repudiandae minus.
Tempore recusandae ea ex ipsum. In placeat culpa nulla deleniti ipsum. Quo doloribus eveniet similique exercitationem. Asperiores quo consequatur modi facere non laboriosam.",김영철,kgweon@example.org,건강,중급,608,68,False,2025-02-02 23:24:16.442620
48,Cum placeat quam iste corrupti id sequi.?,"Atque dolorem voluptas. Nostrum harum id esse vitae aut velit. Suscipit tempore commodi totam aliquam nostrum atque.
Ratione ipsa quaerat voluptatibus accusamus. Tempora corrupti dolore deserunt fugiat. Eos iusto tempore.
Nemo reiciendis labore.
Tempore maiores quae ea minima molestiae. Sunt rerum molestiae. Reprehenderit soluta saepe dolorem.
Similique ullam magnam natus hic. Et iste iusto pariatur quo dolores.",안예준,anjihun@example.com,기타,고급,886,85,True,2025-03-01 16:24:43.785981
95,Expedita velit eaque ut fuga culpa animi.?,"Voluptatem ad facere repellendus debitis. Blanditiis ipsa officia nulla similique repudiandae consequatur. Doloribus occaecati officiis repellendus qui nam occaecati in. Maiores qui fuga consequuntur quae natus provident cum.
Quae reiciendis rerum dolorem perspiciatis nobis consequatur. Et voluptates similique.
Nesciunt modi repellat officiis facilis facilis ad. Fuga nam assumenda iste unde sapiente. Nulla provident dignissimos cumque ut omnis.",이은경,eommyeongja@example.com,취업,고급,422,34,False,2024-11-09 06:15:35.850072
264,Odio nesciunt in voluptas.?,"Explicabo vel veniam impedit. Incidunt debitis enim asperiores nisi. Reprehenderit est itaque ut ad ipsa quae.
Iusto rem occaecati beatae animi ad dolorem. Hic magnam nemo unde corporis minima.
Alias porro cumque dignissimos nesciunt. Deserunt error nulla temporibus distinctio autem. Deleniti libero optio quibusdam architecto corporis laudantium id.
Cupiditate dolore illum officia ad. Omnis ratione amet expedita sequi impedit rem nihil.",박성진,yujin10@example.net,학습,고급,453,52,True,2025-03-15 07:47:13.390065
228,Libero aut assumenda quia laborum fugiat repellendus magni corrupti.?,"Fuga voluptas explicabo nihil sed. A rem neque neque pariatur. Natus nobis quaerat quam provident laboriosam velit rem.
Id voluptate tempora nesciunt. Dolor tenetur odio vel ducimus qui perspiciatis. Ipsam similique mollitia necessitatibus. Recusandae aliquam possimus quas quibusdam.
Blanditiis necessitatibus repellendus similique praesentium. Quibusdam quasi ea voluptatum. Laboriosam eum sint consequatur in. Provident expedita doloribus aspernatur nisi vel.",이명자,minjibag@example.com,기타,초급,811,28,True,2025-03-11 18:52:29.751521
274,Impedit ea maiores perspiciatis voluptatem harum magnam impedit.?,"Officia adipisci perferendis deserunt. Quo praesentium quia architecto doloremque alias ex placeat.
Quo odit molestias illo provident sequi saepe. Nihil praesentium voluptatum perspiciatis aut iste commodi aliquid.
Ex quod magni suscipit. Quam totam doloremque suscipit modi itaque neque. Dignissimos dolore velit.
Commodi quaerat ducimus magni nostrum non nostrum. Vitae dolores accusantium numquam praesentium quisquam itaque. Esse cum id cupiditate iste. Soluta nobis velit debitis.",최민준,boram48@example.com,학습,초급,607,98,False,2024-11-25 15:28:03.697155
202,Nisi consectetur nam distinctio animi fugiat fugit mollitia.?,"Voluptatum expedita cupiditate fugiat. Recusandae nisi vel earum similique laborum. Illo deserunt laboriosam vel.
Magnam natus id eos dolores quis. Voluptate eveniet maiores alias placeat quae facilis. Iusto possimus porro rem adipisci quis quasi.
Sed quis excepturi quas. Suscipit architecto corrupti id eligendi consectetur voluptatum. Architecto impedit maiores praesentium possimus facilis soluta rem.
Illum officiis et molestiae quos odit. Ipsa at est odit minima quibusdam.",노영미,gimminji@example.net,건강,중급,283,16,False,2024-09-01 09:41:29.611960
162,Molestias enim eum reprehenderit repellat eius doloribus deserunt distinctio quis.?,"Voluptate corporis debitis odit minima. Ut minima cumque adipisci possimus nostrum.
Voluptatem fugit quasi error. Odio placeat dolor ullam.
Perferendis aperiam veritatis animi quis sed nemo. Delectus magnam in laborum. Magnam possimus natus facere.
Mollitia numquam officiis doloribus laudantium a incidunt at. Rerum qui tempora dolore dolorum blanditiis voluptates.
Eaque excepturi autem possimus in pariatur. Suscipit minima fugit.",박지연,pgim@example.com,기술,초급,697,17,True,2024-08-02 13:11:35.602274
44,Id nostrum provident modi earum itaque laudantium.?,"Quam explicabo eaque sunt nemo. Id laudantium fuga. In quisquam laboriosam adipisci.
Explicabo modi maiores assumenda cum libero.
Ea nihil cumque enim iure vero perspiciatis nemo. Quos fuga in vero id.
Nihil veritatis at commodi nostrum occaecati culpa recusandae. Laborum placeat laboriosam odio maiores. Veniam ex nisi porro.
Et tempore quidem numquam molestias sapiente qui.",김현주,misug26@example.net,학습,초급,422,25,False,2024-10-13 13:30:41.329676
218,Eaque laboriosam possimus similique similique excepturi.?,"Deserunt natus dolore.
Harum cupiditate fuga dicta enim laborum. Consequatur nulla cumque asperiores veritatis officiis magni dolorem.
Dignissimos illum fuga tempore nam impedit. Illum nostrum illo. Voluptatum aut maiores est voluptas.
Dolore omnis veritatis laboriosam doloribus. Aliquid atque omnis corporis.
Rerum ex quasi veniam nemo totam porro facilis. Esse qui ratione fuga et sequi. Sequi corporis nostrum quidem.",최미영,bagjihyeon@example.net,취업,중급,376,30,True,2025-04-04 10:57:40.043495
146,Enim error laborum ipsa culpa impedit placeat itaque eius accusantium provident.?,"Cumque recusandae aut. Rerum id labore.
Culpa asperiores accusantium est expedita dignissimos. Necessitatibus eveniet laudantium numquam veniam ex quos corrupti.
Maxime quibusdam perferendis possimus dignissimos. Odio quos aut quidem ex.
Explicabo adipisci ex. In dolor adipisci repudiandae.
Rerum repellendus assumenda dolorem adipisci molestias. Animi esse dolorum omnis. Sint facere doloremque tempore esse.
Nemo delectus ipsa vero unde saepe beatae. Nostrum facilis occaecati fugiat.",곽상호,oeunji@example.net,기술,중급,520,86,True,2024-07-19 04:48:11.792972
191,Alias pariatur doloremque ipsam nulla tempora voluptatibus temporibus.?,"Consequatur amet occaecati adipisci laudantium ducimus nesciunt. Molestiae ullam eaque esse harum aspernatur. Consequatur magni fugit excepturi dicta vel.
Ea numquam reiciendis quaerat. Asperiores eaque recusandae repudiandae ratione.
Quod harum labore nesciunt saepe veniam fuga. Vero sapiente ex consequuntur.
Accusamus illum autem officia officia eius officiis. Sit labore nobis perferendis necessitatibus mollitia accusantium ipsam.",이은영,coehyeonsug@example.net,기타,초급,712,88,False,2025-01-28 10:47:37.166182
221,Aliquid dolores maiores quidem possimus nemo reiciendis occaecati facilis.?,"Tempore esse minus odit delectus. Quis repellendus ut a.
Omnis libero est temporibus. Ex vero eum animi dolore.
Minima dicta maiores provident. Distinctio eaque similique mollitia laudantium veritatis.
Dolor neque iste maiores molestias laudantium. Doloribus dolore cumque quos laboriosam voluptatem.
Atque voluptatum ab. Vero blanditiis repudiandae nobis. Quidem doloribus illum fugit.
Possimus ullam provident. Modi saepe rerum accusantium doloremque cum.",백영진,ygim@example.org,학습,고급,819,11,True,2025-05-18 20:35:06.750443
252,Nemo voluptatibus repudiandae molestiae nam.?,"Necessitatibus nesciunt vero ipsum nemo deserunt magnam. Enim similique libero vero aspernatur reiciendis. Odit vero nobis maxime laboriosam ipsam quaerat occaecati.
Perspiciatis nulla minima asperiores possimus. Praesentium numquam ratione facere aliquid aspernatur. Eum modi aliquam ab.
Quos inventore amet eos laudantium amet rem. Eum debitis odio quidem. Incidunt deserunt vel similique vero consectetur ratione.",김주원,yunseongho@example.net,기술,초급,210,65,False,2024-12-10 08:12:08.449690
4,Aliquam dignissimos iusto quas non quae.?,"Rem porro inventore tempora. Enim delectus suscipit natus voluptatem ex. At deleniti eligendi laboriosam sit rerum tempora.
Quod enim eos inventore voluptates libero voluptatibus sit. Consequatur eum ea porro iste cumque eaque. Nihil perferendis illo deserunt.
Aperiam exercitationem excepturi delectus aliquid. Velit explicabo earum accusantium.
Laborum culpa veritatis est non. Natus perspiciatis quaerat pariatur voluptatem cupiditate eaque.",이민수,hyeonjun21@example.com,기술,중급,381,49,True,2024-11-23 16:32:53.808132
106,Possimus corporis perferendis aperiam ipsa consequuntur quo fugiat.?,"Nobis nulla error nobis quis inventore. Ab tempore reprehenderit facere dolor temporibus. Rerum fuga totam autem reiciendis.
Iste eveniet velit placeat. Aperiam totam placeat deleniti modi pariatur quibusdam tempore. Optio vero voluptatem maiores nesciunt repellendus nesciunt sit.
Assumenda possimus eos suscipit atque ipsa magnam. Laudantium sunt ea ipsum sint vel unde. Quo doloremque ad illum magni dolores perferendis.",김지연,yunareum@example.com,취업,중급,503,51,False,2024-12-18 03:21:06.689190
54,Est dolorem suscipit quam delectus beatae.?,"Fuga esse possimus sint totam.
Veniam consequuntur iusto doloribus iste. Tempora assumenda nobis quaerat facilis nihil illum. Nemo possimus est veritatis laboriosam a soluta.
Ab voluptatum ab.
Adipisci eos commodi vitae perspiciatis.
Labore labore voluptate quibusdam. Laborum neque molestiae illo voluptatibus. Sint accusamus reprehenderit incidunt veritatis enim corrupti.",김진호,minjuni@example.net,취업,초급,456,76,True,2024-11-06 19:38:33.538323
134,Totam vel culpa necessitatibus nulla officiis nulla.?,"Molestiae ad culpa voluptas vel fuga. Ullam eos ipsa dolore porro libero sint.
Sunt nostrum voluptatibus quae accusantium. Tempore illum ut quisquam quidem excepturi.
Praesentium voluptatum a ullam laboriosam.
Natus nisi numquam quam.
Praesentium illo eum hic iure incidunt maxime delectus. Autem officia magnam dignissimos dolor cum possimus vero.
Rem at odio est tempore ipsam cupiditate perspiciatis. Officiis corporis architecto nobis expedita quisquam inventore.",홍옥순,ucoe@example.org,취업,초급,777,46,True,2024-11-26 16:59:28.082720
2,Facere debitis natus saepe odio asperiores in vero laborum voluptatem.?,"Ea commodi consectetur. Quae earum in.
Repellat praesentium porro a incidunt. Mollitia ea ratione deleniti eligendi odit. Consequuntur cumque fugit possimus atque.
Repudiandae asperiores odit sequi. Nulla tempore harum. Id officia exercitationem maxime fugiat.
Tempora incidunt eos culpa ratione. Mollitia nisi delectus cumque nam beatae. Aspernatur eum animi illum consequatur facere.",서영식,gimseoyeong@example.net,기술,중급,807,97,False,2025-04-22 02:41:18.267034
132,Consectetur beatae voluptatum ex.?,"Animi corporis eius pariatur amet. Laborum provident qui odio ipsam placeat consequuntur. Doloremque porro nobis dignissimos hic in provident.
Sequi necessitatibus rem. Quaerat repudiandae eveniet vitae exercitationem. Aspernatur ipsam assumenda temporibus atque recusandae assumenda.
Totam quidem officiis odit hic porro. Dolore laboriosam laborum maxime distinctio eum delectus.
Quam facere nostrum mollitia. Voluptatibus quod in in nam aspernatur.",박명자,hayeji@example.com,기타,고급,270,5,True,2024-11-20 01:36:13.031039
104,Veniam occaecati aliquid animi ipsam.?,"Illo at pariatur reprehenderit corrupti laudantium exercitationem. Ut reprehenderit laudantium voluptatem sint. Quis ipsam veniam quis repellat.
Soluta fuga alias voluptatem velit aliquam necessitatibus.
Laborum iste quae culpa quibusdam eaque. Dolores explicabo quod vel. Sunt ratione ad ullam harum culpa in.
Pariatur necessitatibus dolorem nemo sunt. Et iusto repellendus eius. Commodi quo animi perferendis nemo.",하정순,ii@example.com,건강,중급,999,12,True,2025-04-06 11:49:18.113135
50,Esse sed nihil ipsam laudantium quasi iusto quam minus a nostrum.?,"Similique incidunt asperiores. Delectus cupiditate in expedita.
Sit rerum reprehenderit adipisci expedita laborum ab. Magni hic dolore enim vitae iste.
Cum magni id fugit sed magni doloribus laborum. Possimus error mollitia aliquid.
Quis autem magnam dolorem amet ratione totam ipsa. Animi reiciendis esse quos tempora magnam id. Consectetur tempore voluptates eum.
Temporibus at consequatur illo. Deleniti ratione reiciendis iste aspernatur repudiandae architecto fugit.",최영철,yeonghohan@example.net,학습,초급,755,7,False,2025-02-14 05:06:10.516942
81,Ratione sequi quae reprehenderit similique nihil corrupti est quidem cumque.?,"Dicta possimus iusto sequi corporis mollitia nostrum. Eligendi debitis rerum dolore placeat. Magnam ex error mollitia.
Vero hic quam. Exercitationem id ad vitae.
Quam voluptatibus aliquid quas quibusdam ipsum.
Voluptatum deserunt dicta itaque. Maxime sequi fugiat. Eaque magnam laudantium soluta a unde.
Consequatur natus mollitia nemo ipsam facere beatae. Quasi quis vero quae nemo suscipit. Quam commodi explicabo quae asperiores.",심하은,gyeongja58@example.com,학습,중급,952,7,True,2025-04-05 02:38:01.669955
206,Eum atque voluptates iure modi saepe beatae nihil enim.?,"Eum temporibus dolore quia quia totam odio nobis. Quo commodi quia ex.
Repudiandae at quidem nihil.
Repudiandae atque beatae amet. Culpa aliquam illo quas maxime. Fugiat nobis aut esse.
At voluptas iusto. Neque ex corrupti soluta. Laudantium quae laboriosam minus.
Aperiam veniam veritatis omnis tempora adipisci accusantium culpa. Recusandae saepe molestiae eos. Libero commodi quasi sit similique suscipit. Placeat sed explicabo est.",이영순,jiyeong99@example.com,건강,중급,222,20,False,2024-08-28 13:18:34.383027
35,Voluptatem totam incidunt fugit fugit expedita.?,"Ea exercitationem doloremque enim. Doloribus repudiandae praesentium.
Facere nulla mollitia sequi neque illo. Quod et dicta possimus officiis reiciendis dolore accusantium.
Rerum laudantium accusamus debitis tenetur sed voluptas quis. Suscipit sed sint tempora ratione cum cupiditate facere.
Nam dolore aut laboriosam inventore sed aspernatur. Laborum dicta placeat vero perspiciatis debitis optio. Blanditiis praesentium voluptatum beatae.",권예준,gimyeongsun@example.org,취업,고급,596,32,True,2024-09-02 10:44:48.774998
