answer_id,q1,content,answerer_name,answerer_email,score,is_correct,is_like,created_at,updated_at
56,19,"Sapiente nisi at animi laudantium. Quis nam delectus. Nostrum nemo sit.
Molestiae ipsa aliquid perferendis. Impedit consequuntur quos voluptatem. Vitae molestias doloremque facere assumenda consequatur.
Ut voluptatibus tempore blanditiis. Ut harum ab. Illum animi odit fugiat corrupti doloribus qui.
Quae praesentium corrupti vero tenetur nulla. Aut veniam reprehenderit distinctio reprehenderit.
Dolorum eum occaecati nemo id. Labore dolor iusto. Impedit nam quas et.
Optio ratione maxime labore illum velit. Aliquid sequi maiores quae quod mollitia.
Cumque voluptates cumque quidem officiis voluptatibus voluptates. Enim et nam culpa natus debitis quas eum. Esse beatae rerum nisi tenetur.",강영자,jihye95@example.org,2,False,False,2024-12-04 04:08:40.833405,2024-12-04 15:43:43.633640
119,43,"Libero eaque nostrum fugiat. Laudantium possimus voluptatem voluptatibus id.
Sequi deserunt tenetur voluptas atque et consequatur facilis. Sint maiores perferendis est voluptatibus consectetur natus.
Quis ex facere. Praesentium reiciendis cum qui aspernatur totam reprehenderit. Voluptatibus fugiat impedit ut cupiditate porro.
Quibusdam quam error itaque occaecati repellat molestiae doloremque. Eveniet id aliquam aliquam expedita fuga corrupti.
Repellendus iure alias aperiam voluptate nostrum. Accusantium cum quis ratione. Fugit error eos ipsa.
Recusandae ad laudantium et. Aliquid rem cumque. Consectetur recusandae illum omnis.
Velit excepturi provident dolorem. Praesentium neque asperiores in iste aliquid. Error officiis at corporis dolorum ad architecto.",김민석,jeongsugi@example.org,1,False,True,2024-11-05 03:07:20.511065,2024-12-10 14:54:00.048558
110,23,"Dolores dolorum illo voluptatum saepe. Assumenda corporis omnis consequatur impedit.
Quaerat voluptates natus perferendis vel fuga pariatur. Magni vero iusto nulla laborum ea.
Ut sapiente architecto atque placeat quam culpa. Facere a voluptatem deleniti.
Maiores voluptas consequatur suscipit possimus perferendis. Atque voluptates laborum quam omnis. Odio porro dolor assumenda earum ducimus.
Delectus ad quas doloremque.
Cumque nam non. Debitis asperiores magnam labore corporis facilis minima.
Omnis expedita ad nihil maiores dolorem expedita. Nesciunt sint minus quis at corrupti ab.
Reiciendis quaerat doloremque nobis neque facilis porro. Voluptates aliquid eius quo.
Excepturi qui nulla rerum neque deleniti alias. Eveniet eaque rerum quibusdam iure.",김현우,heoseongho@example.net,3,True,False,2024-06-13 19:24:23.404385,2025-01-17 05:55:54.484361
589,234,"Sed dolorum similique sint consequuntur distinctio. Pariatur quibusdam rerum non architecto culpa. Quis expedita harum doloremque.
Porro repellendus dolor distinctio architecto vero sed. Magnam dicta iste. Reprehenderit neque at architecto rerum aut a porro.
Dolore eaque hic nulla iure. Omnis numquam deleniti delectus tempora dolores. Commodi consectetur incidunt similique non vero debitis ipsum.
Beatae vel voluptate distinctio adipisci dolor deleniti.
Facere delectus ducimus odio officiis esse accusamus. Eius ex repellendus autem natus.
Qui blanditiis ratione autem nisi perspiciatis. Ut fuga aspernatur ab animi accusantium magnam. Nihil magni pariatur.
Consectetur porro sequi laborum voluptas.",윤성수,gimujin@example.org,3,False,False,2024-08-19 15:38:31.490630,2024-12-09 02:21:41.209338
370,17,"Inventore commodi reprehenderit suscipit maiores. Earum iste occaecati aspernatur neque. Nesciunt quod quis possimus molestiae.
Explicabo ea libero voluptatem molestiae debitis. Velit quaerat assumenda delectus quos. Dolorem voluptatum eaque ratione.
Quas tenetur itaque culpa similique unde. Recusandae quisquam blanditiis doloribus veniam sint unde. Officia maiores veritatis eius reprehenderit laudantium harum.
Vel ut ipsam quasi illum aperiam laboriosam. Quasi molestias minus molestias. Laudantium a qui ipsa quibusdam tempore eaque.
Asperiores quasi facere quaerat omnis dolore. Repellat aliquam quaerat adipisci. Tempora quibusdam vitae nam asperiores.
Perspiciatis sit quod pariatur nemo iste modi reprehenderit. Modi a natus necessitatibus occaecati.",김영수,ominsu@example.org,1,False,False,2025-04-23 11:02:26.095440,2024-12-08 20:05:19.199817
235,6,"Nam deleniti laboriosam omnis dolor ad tempora. Error repellat velit autem id accusantium. Iste maiores occaecati quas magni est ipsam.
Ea eum ab corrupti facere odio quas. Voluptatem beatae deserunt dolores sed.
Vitae corporis magnam laudantium vitae ut. Magni odit laborum qui nulla.
Voluptatibus atque amet exercitationem autem quisquam. Id quas dolore perspiciatis iure excepturi facilis. Voluptas saepe asperiores corporis porro.
Cupiditate cumque corporis. Alias quo reprehenderit minima ipsa nesciunt.
Impedit deleniti odio. Tenetur fugiat nostrum cupiditate nisi alias. Veniam ipsum aliquam soluta magnam porro cum.
Dicta nihil eveniet placeat eius eius. Adipisci delectus facere esse. Ipsam illo magnam et facilis libero.",김진우,yeonghyi15@example.org,4,True,True,2024-09-09 15:44:02.086993,2025-03-11 02:18:58.826684
31,53,"Adipisci dolore temporibus fuga dolores. Inventore odit exercitationem architecto beatae dignissimos.
Quam provident totam officiis. Ex perferendis quo.
Dolor quibusdam temporibus natus at aliquid. Omnis quidem facilis nemo eos repellendus.
Officiis omnis est molestiae velit doloribus quaerat. Rem laudantium voluptates. Sequi dolores voluptatum.
Nihil ratione atque ipsa.
Qui quo at corrupti saepe sequi natus. Aperiam soluta tempora laboriosam facere alias numquam eius.
Porro pariatur laudantium cum nulla fuga. Quam velit tempora. Aut animi laborum alias.
Sapiente nulla dolore atque quasi. Suscipit non alias animi sed quo.
Ipsa exercitationem cumque sit illum. At voluptates ullam quo in.
Eum facilis repudiandae. Cupiditate fuga tenetur ut ea.",민보람,hyeonsugi@example.org,4,True,False,2024-08-17 08:19:02.187648,2025-01-21 19:30:07.194890
213,266,"Similique commodi illum temporibus alias aut. Pariatur temporibus inventore dolorum delectus. Sed nisi ullam ipsam praesentium voluptates eum voluptatem.
Quo consectetur voluptate. Accusamus iste ducimus tempore.
Culpa dolorem velit excepturi omnis tempora libero. Eum quas expedita ipsam est amet nam.
Libero ad repudiandae unde vero aut. Quam itaque mollitia rerum.
Earum unde quam atque. Eius unde commodi. Dolore enim soluta porro.
Ab numquam dolor id culpa a. Earum dolorem praesentium quas ducimus harum.
Quo atque laboriosam necessitatibus incidunt. Deserunt expedita totam autem consequatur eius. Labore fugiat illum at explicabo.
Itaque itaque officiis nemo quidem. Atque veritatis fuga adipisci corrupti nam. Nulla pariatur eaque temporibus odit iste.",서은경,eunjugim@example.org,2,False,False,2024-09-11 04:13:52.705594,2025-03-21 19:44:06.829728
185,248,"Consectetur consequatur laudantium a error. Repudiandae blanditiis voluptas. Magni ipsum tenetur.
Vel natus molestias earum sequi. Voluptatum itaque facilis odit ex. Dolores assumenda dignissimos quis repellat eligendi.
Consectetur omnis odio reprehenderit quae eligendi quod quasi. Culpa accusamus minima sequi dignissimos unde.
Vel eveniet debitis veritatis tempore quas quae. Ratione cupiditate soluta ex quod quam.
Ipsa possimus ullam. Harum delectus itaque reprehenderit fuga nihil sit vero. Accusamus doloremque necessitatibus cumque.
Quisquam distinctio labore animi amet vel dolore. Iste praesentium earum. Velit a quae nam labore culpa.
Optio nam tempore iste hic explicabo sapiente.
Voluptates illo porro id veniam alias voluptas.
Ut illum accusantium illum. Ea sed officiis minima hic ea.",안미영,jiu42@example.net,5,True,False,2024-12-12 20:52:40.861533,2025-04-13 14:48:27.310724
87,88,"Eum rem facere unde. Est culpa dolor ab nisi eum iure vero.
Reprehenderit dolore sint nisi laudantium. Praesentium praesentium veritatis nam similique.
Blanditiis laborum maxime quis voluptas nam rerum error. Sit consequatur vitae dolorum saepe.
Consectetur laudantium asperiores assumenda a officiis cum. Ipsam nisi iure laborum quia explicabo. Illum repudiandae saepe nihil numquam neque consequatur.
Officia labore necessitatibus reiciendis. Sequi illo modi id sunt sit qui esse.
Aut ipsa dolore. Officia libero suscipit ipsum aliquid.
Eos pariatur qui excepturi nobis beatae tempora. Illum enim necessitatibus nobis.
Rem magni voluptas nesciunt illum iusto autem. Ab incidunt ab dolor ad veritatis perferendis. Ad dolores ipsa dicta quis enim.",박중수,coejaeho@example.net,5,False,True,2024-06-05 17:42:52.962512,2024-12-26 08:13:34.380067
3,47,"Fuga dolore eveniet iure. Distinctio dicta natus nostrum.
Quisquam tempora illum blanditiis. Id doloremque laborum excepturi numquam. Odit totam asperiores at.
Nemo quae beatae distinctio iure quas excepturi. Natus fugit voluptatem porro. Amet voluptatibus omnis quo reiciendis ipsam. Numquam praesentium enim quasi provident.
Explicabo ex minima doloribus.
Vel dignissimos animi. Quibusdam ratione blanditiis fugiat esse dolorum aliquid. Tempora ex esse voluptas sunt atque.
Saepe nobis nesciunt dignissimos. Ut nobis odio esse nesciunt numquam voluptatibus.
Repellendus beatae nostrum minus doloribus. Blanditiis earum rem. Suscipit architecto aliquam unde velit mollitia necessitatibus.",강민수,eunjeongcoe@example.com,4,False,False,2025-02-15 21:01:25.504466,2025-01-18 21:32:42.779284
588,28,"Accusantium est porro numquam accusantium. Aliquid dolor laboriosam maxime ex. Voluptates reprehenderit natus temporibus consequatur sequi.
Cupiditate rerum distinctio reprehenderit voluptas delectus. Magni quaerat quam autem quod rem numquam. Eum omnis provident magnam.
Officiis vero libero sapiente ipsum. Dicta soluta ad ad accusamus neque neque repudiandae.
Minus ab veritatis cum accusamus. Consectetur similique fuga assumenda vel sunt.
Vitae laborum libero maxime magni. Minima aut ipsum nobis. Fugiat facilis libero consectetur.
Nam fugiat est et non. Et fugiat est numquam possimus numquam sint vitae.
Hic quidem rerum repellendus. Numquam porro architecto ratione aliquid animi omnis.",박지후,jiagim@example.com,4,False,True,2025-05-28 12:47:31.864302,2025-03-21 11:09:46.633269
536,92,"Voluptatibus distinctio distinctio vel saepe nobis deserunt. Ullam saepe corrupti incidunt soluta earum iure. Laudantium et consectetur repellendus illum vitae neque.
Nulla atque deleniti quibusdam pariatur dolor quisquam odio. Esse quod amet eius officia laborum.
Temporibus voluptatem est hic. Iste consequuntur eius aspernatur aperiam.
Tenetur magnam inventore aperiam id corrupti repellendus. Sequi eum quas placeat velit. Dolorum dolor inventore.
Eveniet earum similique id. Sint quos nesciunt saepe provident.
Consectetur dolor aperiam labore iusto. Modi sequi harum officiis ullam. Consequuntur illum dolor esse.
Suscipit iure vitae nostrum. Sapiente voluptate vitae ea ad illum voluptate.",이영식,junhojin@example.net,1,False,False,2024-06-06 03:07:48.454002,2024-12-26 08:01:52.763949
597,36,"Quam dicta beatae necessitatibus ab voluptatibus tempore. Nulla autem inventore explicabo rem.
Non praesentium dolore animi. Delectus vero consectetur porro debitis illo necessitatibus excepturi. Enim eaque voluptate ab sequi quam voluptate possimus.
Aliquam sunt molestiae sed laudantium accusantium. Autem cum officiis a tempore.
Illum accusantium unde. Dolore officiis sapiente tenetur est doloremque. Unde laboriosam quaerat deserunt reprehenderit labore.
Officia exercitationem dignissimos voluptatem repellat quos. Rerum voluptatem quibusdam et. Quod quam eos aliquid nulla.
Quam eius atque cum neque laborum. Minus nihil eligendi est illo. Ad recusandae fuga esse.",김선영,dohyeoni@example.org,4,False,True,2024-07-20 01:41:08.239162,2025-05-01 21:17:06.260012
369,295,"Rerum soluta beatae velit minus assumenda dolorem. Sapiente unde repellat eveniet ab iure.
Amet soluta distinctio laboriosam. Corporis ipsa suscipit.
Incidunt dolorem deleniti. Autem tempora animi. Natus reprehenderit nostrum voluptates.
Accusantium eligendi beatae optio laudantium corporis tenetur. Pariatur ab vel asperiores vitae quas esse. Ducimus harum optio nostrum.
Sunt quis itaque sint.
Maxime fugit consequatur. Exercitationem deleniti assumenda consequuntur facilis quis harum hic. Nam debitis aperiam.
Mollitia esse quos ipsum maiores et ab dolor. Expedita dolor aliquid a.
Ex accusantium cumque saepe a dicta mollitia odit. Ut expedita impedit voluptate amet ex. Fugit praesentium laudantium.
Voluptate eum consectetur exercitationem inventore. Repudiandae nemo officia.",안민석,yeonghwan89@example.com,2,True,False,2025-05-13 12:15:02.979801,2025-04-28 14:05:52.515014
540,199,"Veritatis animi quae tempore adipisci. Repellat nihil rerum officiis odio quae.
Quos id magnam quasi facilis. Quaerat sequi eveniet reprehenderit. Dolores eaque quisquam eveniet at veniam debitis.
Suscipit ratione eligendi nesciunt. Ex iusto iusto praesentium eaque cumque voluptatibus.
Perferendis asperiores incidunt quas modi explicabo consequuntur. Culpa provident facilis inventore.
Perferendis ipsa ullam. Libero quaerat eos fugit molestiae.
Amet voluptatem ipsam et repellendus nesciunt. Inventore in labore quas reprehenderit. Dignissimos nisi doloremque eaque eos similique explicabo dicta.
Ea quae porro iste deleniti magni.
Corporis eos vitae quidem. Enim repellendus temporibus a distinctio dolorum voluptatum. Quidem odio dolorem.
Necessitatibus libero rem numquam.",최정순,seonghohan@example.com,1,False,False,2024-10-22 17:55:45.920097,2025-04-01 05:13:16.513477
73,72,"Nulla sint possimus fugit impedit natus. Facilis possimus nam quo perspiciatis quasi quo ipsa. Excepturi soluta esse dolorem eveniet.
Sequi nulla tenetur quas. Quibusdam inventore voluptates enim corporis magni. Blanditiis doloribus accusamus repellendus ea aut similique eligendi.
Architecto eveniet eveniet aliquid. Quis consectetur adipisci libero quaerat perferendis odit.
Autem nostrum quia inventore rerum. Voluptatem quisquam labore laudantium. Tempora alias eum.
Possimus ducimus error veniam dolor itaque. Aspernatur earum delectus dolore exercitationem ratione.
Nesciunt dolorum unde. Ut enim fugit numquam occaecati. Eos totam in fugiat vel ratione.",강명숙,sincaeweon@example.org,3,False,False,2025-02-06 21:19:08.077991,2025-02-26 12:01:59.831057
136,186,"Consequuntur impedit eius voluptatum corporis. Quis accusamus laudantium quas. Ipsam quo porro praesentium iure accusamus cumque. Reiciendis dolorum accusantium.
Magnam vero molestias. Expedita maxime quos.
Velit mollitia nobis quo laborum quasi. Suscipit sequi libero eum.
Ipsa quia commodi nisi architecto hic. Nihil vel porro nesciunt quos possimus. Porro vitae at.
Autem earum delectus repudiandae fugit repellendus. Placeat labore quisquam quia non blanditiis. Natus ipsa fuga necessitatibus deserunt ad animi at.
At ducimus rerum recusandae error repellendus ad.
Unde sed quisquam. Culpa magnam saepe ducimus sint illo. Voluptates eos quae et sit.",문은정,egim@example.com,5,False,False,2024-07-21 21:36:08.443677,2025-05-26 17:21:56.824092
557,93,"Ratione necessitatibus doloremque. Dicta dolores deserunt officia ullam.
Hic quia magnam eius velit. Nobis neque aliquid dignissimos quasi magnam quis.
Consequuntur numquam officiis natus. Tenetur ab iste commodi cum soluta.
Voluptates ducimus tempore cumque qui sed qui temporibus. Officiis sint quaerat.
Sed corporis porro hic impedit sapiente temporibus tempora. Aliquam laboriosam occaecati dicta quibusdam id. Error quisquam soluta nam non consequatur corrupti ratione.
Officia voluptate nostrum odit commodi ea.
In incidunt excepturi earum eius architecto explicabo. Itaque deleniti magnam. Veniam ut consequatur laborum.
Dolores distinctio repellendus harum quis id. Ipsam dolorum consequatur in asperiores autem possimus.",이지원,minjaei@example.org,2,False,False,2025-01-19 23:34:02.753165,2024-12-15 07:46:47.882195
438,149,"Rem rem assumenda eos ex asperiores aliquam. Impedit dolorem atque perferendis.
Hic distinctio impedit earum.
Excepturi temporibus eveniet fuga numquam. Cumque veritatis eligendi nulla molestiae doloribus dolores dolore.
Aliquam accusamus debitis quia officia. Corporis ipsum nobis sunt ipsam iste omnis iusto.
Mollitia officiis neque optio aut dolorum velit. Consequatur voluptatem possimus blanditiis. Quae culpa fugit nulla aperiam.
Magni eveniet voluptatem tempore dignissimos. Laboriosam assumenda deserunt perspiciatis esse velit blanditiis. Ut quis voluptas pariatur recusandae ullam sequi.
Molestias expedita alias. Dicta sequi nesciunt laudantium ipsam debitis quibusdam.
Id alias et vel quis velit repellat. Sequi ex aspernatur iure repellat inventore dolor.",박중수,theo@example.org,2,False,False,2024-12-03 11:04:05.938235,2025-04-27 17:51:34.331991
596,36,"Suscipit illum explicabo corrupti voluptates quos. Labore corporis qui dolorum dolorem culpa aperiam. Sequi ipsam eos recusandae.
Sapiente doloribus saepe similique adipisci. Cupiditate aperiam itaque omnis saepe optio tempora.
Laudantium optio voluptates ipsum. Nostrum praesentium aperiam dolore distinctio ducimus illum. Earum aliquid at quaerat provident illum fugiat officiis.
Tenetur nam facilis eveniet. Cupiditate sed repellat error neque vero.
Fuga eaque excepturi. Quasi cupiditate blanditiis velit nemo. Fugit possimus ab nostrum quos molestias.
Voluptatem nemo porro suscipit autem itaque qui. Vitae qui eos suscipit accusamus. Corrupti consequatur nobis ipsum consequuntur officia repudiandae.
Veniam rem iure odit itaque. Aut ea sapiente consequatur nostrum ea consequuntur ipsum.",김상호,yejigim@example.com,1,True,False,2024-09-20 06:47:49.281258,2025-02-24 13:37:38.904035
164,57,"Deserunt iusto ut occaecati sunt dolor saepe voluptates. Eligendi occaecati ratione laborum ipsa.
Quis expedita nihil quisquam quasi alias dolore. Consequuntur earum blanditiis corporis perferendis quas.
Quidem dolores labore veritatis facere saepe nisi. Recusandae fugiat porro quia suscipit quod. Sequi illo necessitatibus quidem eum minus.
Incidunt fugiat veritatis accusantium provident. Sed ipsum nihil necessitatibus aspernatur et.
Eveniet eligendi excepturi autem nisi. Dolorem laboriosam ex repudiandae laborum quidem.
Labore sapiente fugit provident ut sapiente quo. Perferendis esse vitae placeat dicta nam.
Ipsam incidunt nemo eligendi voluptatibus. Et voluptates sunt.
Sapiente perspiciatis illo soluta deleniti magni incidunt. Culpa blanditiis maxime consequatur nostrum vel quae.",김예은,yejun21@example.com,4,False,False,2024-12-12 04:15:18.264265,2025-01-15 09:32:10.949152
83,216,"Fugit dolore ratione facilis. Commodi aliquam itaque soluta rem quidem.
Enim deserunt modi. Quidem praesentium doloremque in nobis voluptatem nisi. Aut asperiores quod exercitationem maxime. Sed magnam ducimus.
Suscipit dicta odio. Numquam hic corrupti consequuntur cum tempora. Ipsam nihil corrupti.
Ducimus consequuntur repellendus sequi laborum laudantium consequatur voluptas. Sapiente earum provident esse temporibus.
Aut similique nulla possimus. Doloremque dolores at nihil veritatis distinctio ipsam. Hic corporis iusto explicabo perspiciatis sint sit.
Soluta non reiciendis cumque. Esse impedit odit accusantium ullam.
Fuga voluptates quis est. Veritatis sequi temporibus eius.",곽은경,misug41@example.com,3,False,False,2025-02-10 17:16:48.773264,2025-05-20 17:09:07.508108
258,210,"Cupiditate ratione quo ratione aut commodi officia. Saepe totam suscipit fuga vero.
Harum quae eos suscipit. Corporis maiores eius ratione enim unde modi accusamus. Nobis iure earum aliquam expedita.
Unde nostrum id in.
Quaerat numquam voluptatem voluptates quibusdam eius adipisci. Maxime sint laudantium ipsum delectus error dolores.
Esse aut iure ratione consectetur optio animi. Aperiam maiores nobis voluptate enim dignissimos vero aperiam. Aliquid accusantium voluptatibus consectetur.
Suscipit molestias voluptatem minima.
Iure sunt in placeat. Debitis eum in eaque aspernatur iusto. At autem eos ducimus delectus. Accusamus laborum quos optio.",송지훈,gimminjun@example.net,4,True,False,2025-05-24 23:13:30.280591,2025-05-01 11:15:45.427592
